,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
0,i,2.64,2.74,1,0.1,0.1,10.0,0.09999999999999964,2.6900000000000004
1,met,2.84,3.0,3,0.1600000000000001,0.053333333333333365,18.74999999999999,0.020000000000000018,2.92
2,a,3.02,3.06,1,0.04,0.04,25.0,0.06000000000000005,3.04
3,traveller,3.12,3.64,9,0.52,0.05777777777777778,17.307692307692307,0.08000000000000007,3.38
4,from,3.72,3.9,4,0.1799999999999997,0.04499999999999992,22.22222222222226,0.020000000000000018,3.81
5,an,3.92,4.0,2,0.08,0.04,25.0,0.08000000000000007,3.96
6,antique,4.08,4.56,7,0.4799999999999995,0.06857142857142849,14.58333333333335,0.040000000000000036,4.32
7,land,4.6,5.0,4,0.4000000000000003,0.10000000000000007,9.999999999999993,0.019999999999999574,4.8
8,who,5.02,5.12,3,0.1000000000000005,0.0333333333333335,29.999999999999847,0.09999999999999964,5.07
9,said,5.22,5.5,4,0.2800000000000002,0.07000000000000005,14.285714285714276,0.7199999999999998,5.359999999999999
10,too,6.22,6.38,3,0.1600000000000001,0.053333333333333365,18.74999999999999,0.16000000000000014,6.3
11,vast,6.54,7.12,4,0.5800000000000001,0.14500000000000002,6.896551724137931,0.040000000000000036,6.83
12,and,7.16,7.3,3,0.1399999999999996,0.04666666666666653,21.42857142857149,0.10000000000000053,7.23
13,trumples,7.4,7.94,8,0.54,0.0675,14.814814814814813,0.07999999999999918,7.67
14,legs,8.02,8.46,4,0.4400000000000013,0.11000000000000032,9.090909090909065,0.05999999999999872,8.24
15,of,8.52,8.62,2,0.0999999999999996,0.0499999999999998,20.000000000000078,0.08000000000000007,8.57
16,stone,8.7,9.26,5,0.5600000000000005,0.1120000000000001,8.92857142857142,0.0600000000000005,8.98
17,stand,9.32,9.78,5,0.4599999999999991,0.09199999999999982,10.869565217391326,0.02000000000000135,9.55
18,in,9.8,9.88,2,0.08,0.04,25.0,0.03999999999999915,9.84
19,the,9.92,9.98,3,0.0600000000000005,0.020000000000000167,49.99999999999959,0.05999999999999872,9.95
20,desert,10.04,10.5,6,0.4600000000000008,0.0766666666666668,13.043478260869543,0.8200000000000003,10.27
21,near,11.32,11.52,4,0.1999999999999993,0.04999999999999982,20.00000000000007,0.08000000000000007,11.42
22,them,11.6,11.84,4,0.2400000000000002,0.06000000000000005,16.666666666666654,0.2400000000000002,11.719999999999999
23,on,12.08,12.24,2,0.1600000000000001,0.08000000000000004,12.499999999999993,0.03999999999999915,12.16
24,the,12.28,12.34,3,0.0600000000000005,0.020000000000000167,49.99999999999959,0.08000000000000007,12.309999999999999
25,sand,12.42,12.96,4,0.5400000000000009,0.13500000000000023,7.407407407407395,0.23999999999999844,12.690000000000001
26,half,13.2,13.44,4,0.2400000000000002,0.06000000000000005,16.666666666666654,0.0600000000000005,13.32
27,sunk,13.5,13.88,4,0.3800000000000008,0.0950000000000002,10.526315789473662,0.21999999999999886,13.690000000000001
28,a,14.1,14.18,1,0.08,0.08,12.5,0.08000000000000007,14.14
29,shattered,14.26,14.72,9,0.4600000000000008,0.0511111111111112,19.565217391304316,0.05999999999999872,14.49
30,visage,14.78,15.28,6,0.5,0.08333333333333333,12.0,0.14000000000000057,15.03
31,lies,15.42,15.96,4,0.5400000000000009,0.13500000000000023,7.407407407407395,0.1999999999999993,15.690000000000001
32,whose,16.16,16.42,5,0.2600000000000015,0.0520000000000003,19.23076923076912,0.0799999999999983,16.29
33,frown,16.5,17.0,5,0.5,0.1,10.0,0.03999999999999915,16.75
34,and,17.04,17.14,3,0.1000000000000014,0.0333333333333338,29.99999999999958,0.17999999999999972,17.09
35,regal,17.32,17.7,5,0.379999999999999,0.0759999999999998,13.15789473684214,0.6999999999999993,17.509999999999998
36,and,18.4,18.54,3,0.1400000000000005,0.046666666666666835,21.42857142857135,0.08000000000000185,18.47
37,sneer,18.62,19.2,5,0.5799999999999983,0.11599999999999966,8.62068965517244,0.03999999999999915,18.91
38,of,19.24,19.32,2,0.0800000000000018,0.0400000000000009,24.999999999999435,0.0799999999999983,19.28
39,cold,19.4,19.7,4,0.3000000000000007,0.07500000000000018,13.333333333333302,0.060000000000002274,19.549999999999997
40,command,19.76,20.28,7,0.5199999999999996,0.07428571428571422,13.461538461538472,0.3999999999999986,20.020000000000003
41,tell,20.68,21.02,4,0.3399999999999998,0.08499999999999995,11.764705882352947,0.03999999999999915,20.85
42,that,21.06,21.24,4,0.1799999999999997,0.04499999999999992,22.22222222222226,0.0400000000000027,21.15
43,it's,21.28,21.42,4,0.1400000000000005,0.03500000000000013,28.571428571428466,0.0799999999999983,21.35
44,sculptor,21.5,22.04,8,0.5399999999999991,0.0674999999999999,14.814814814814838,0.03999999999999915,21.77
45,well,22.08,22.42,4,0.3400000000000034,0.08500000000000085,11.764705882352823,0.0799999999999983,22.25
46,those,22.5,22.76,5,0.2600000000000015,0.0520000000000003,19.23076923076912,0.0799999999999983,22.630000000000003
47,passions,22.84,23.34,8,0.5,0.0625,16.0,0.03999999999999915,23.09
48,read,23.38,23.74,4,0.3599999999999994,0.08999999999999984,11.11111111111113,0.10000000000000142,23.56
49,which,23.84,24.0,5,0.1600000000000001,0.032000000000000015,31.249999999999982,0.05999999999999872,23.92
50,yet,24.06,24.26,3,0.2000000000000028,0.0666666666666676,14.99999999999979,0.05999999999999872,24.16
51,survive,24.32,24.96,7,0.6400000000000006,0.09142857142857151,10.937499999999991,0.6199999999999974,24.64
52,stamp,25.58,26.06,5,0.4800000000000004,0.09600000000000009,10.416666666666657,1.860000000000003,25.82
53,listings,27.92,28.62,8,0.6999999999999993,0.08749999999999991,11.42857142857144,3.620000000000001,28.270000000000003
54,heart,32.24,32.56,5,0.3200000000000003,0.06400000000000006,15.624999999999986,0.03999999999999915,32.400000000000006
55,that,32.6,32.74,4,0.1400000000000005,0.03500000000000013,28.571428571428466,2.9199999999999946,32.67
56,these,35.66,35.92,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.10000000000000142,35.79
57,words,36.02,36.4,5,0.3799999999999954,0.07599999999999908,13.157894736842264,2.1799999999999997,36.21
58,my,38.58,38.76,2,0.1799999999999997,0.08999999999999984,11.11111111111113,0.3200000000000003,38.67
59,name,39.08,39.56,4,0.480000000000004,0.120000000000001,8.333333333333265,0.11999999999999744,39.32
60,is,39.68,39.94,2,0.259999999999998,0.129999999999999,7.692307692307751,1.4200000000000017,39.81
61,king,41.36,41.76,4,0.3999999999999986,0.09999999999999964,10.000000000000036,0.12000000000000455,41.56
62,of,41.88,42.0,2,0.1199999999999974,0.0599999999999987,16.666666666667027,0.10000000000000142,41.94
63,king,42.1,42.44,4,0.3399999999999963,0.08499999999999908,11.76470588235307,2.3000000000000043,42.269999999999996
64,the,44.74,44.74,3,0.0,0.0,inf,5.8799999999999955,44.74
65,nothing,50.62,50.98,7,0.3599999999999994,0.05142857142857134,19.44444444444448,0.04000000000000625,50.8
66,beside,51.02,51.52,6,0.5,0.08333333333333333,12.0,0.05999999999999517,51.27
67,remains,51.58,52.12,7,0.5399999999999991,0.07714285714285703,12.962962962962983,0.720000000000006,51.849999999999994
68,round,52.84,53.24,5,0.3999999999999986,0.07999999999999971,12.500000000000044,0.03999999999999915,53.040000000000006
69,the,53.28,53.36,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274,53.32
