,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
0,or,6.84,6.98,2,0.1400000000000005,0.07000000000000026,14.285714285714233,1.5999999999999996,6.91
1,the,8.58,8.58,3,0.0,0.0,inf,0.7400000000000002,8.58
2,i,9.32,9.4,1,0.08,0.08,12.5,0.08000000000000007,9.36
3,met,9.48,9.66,3,0.1799999999999997,0.059999999999999894,16.666666666666696,0.019999999999999574,9.57
4,a,9.68,9.72,1,0.0400000000000009,0.0400000000000009,24.999999999999435,0.05999999999999872,9.7
5,traveler,9.78,10.24,8,0.4600000000000008,0.0575000000000001,17.391304347826058,0.0600000000000005,10.01
6,from,10.3,10.46,4,0.1600000000000001,0.04000000000000002,24.999999999999986,0.019999999999999574,10.38
7,an,10.48,10.54,2,0.0599999999999987,0.02999999999999935,33.33333333333405,0.040000000000000924,10.51
8,antique,10.58,11.04,7,0.4599999999999991,0.06571428571428559,15.217391304347856,0.08000000000000007,10.809999999999999
9,land,11.12,11.6,4,0.4800000000000004,0.1200000000000001,8.333333333333327,0.6400000000000006,11.36
10,who,12.24,12.38,3,0.1400000000000005,0.046666666666666835,21.42857142857135,0.05999999999999872,12.31
11,said,12.44,12.76,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.6600000000000001,12.6
12,two,13.42,13.64,3,0.2200000000000006,0.07333333333333354,13.636363636363598,0.08000000000000007,13.530000000000001
13,vast,13.72,14.18,4,0.4599999999999991,0.11499999999999977,8.69565217391306,0.019999999999999574,13.95
14,and,14.2,14.3,3,0.1000000000000014,0.0333333333333338,29.99999999999958,0.09999999999999964,14.25
15,trunkless,14.4,15.0,9,0.5999999999999996,0.06666666666666662,15.000000000000009,0.11999999999999922,14.7
16,legs,15.12,15.44,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.02000000000000135,15.28
17,of,15.46,15.54,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.08000000000000007,15.5
18,stone,15.62,16.22,5,0.5999999999999996,0.11999999999999993,8.333333333333337,0.4400000000000013,15.919999999999998
19,stand,16.66,17.02,5,0.3599999999999994,0.07199999999999987,13.888888888888912,0.019999999999999574,16.84
20,in,17.04,17.12,2,0.0800000000000018,0.0400000000000009,24.999999999999435,0.019999999999999574,17.08
21,the,17.14,17.2,3,0.0599999999999987,0.019999999999999567,50.00000000000108,0.03999999999999915,17.17
22,desert,17.24,17.64,6,0.4000000000000021,0.06666666666666701,14.999999999999922,1.1999999999999993,17.439999999999998
23,near,18.84,19.04,4,0.1999999999999993,0.04999999999999982,20.00000000000007,0.03999999999999915,18.939999999999998
24,them,19.08,19.22,4,0.1400000000000005,0.03500000000000013,28.571428571428466,0.060000000000002274,19.15
25,on,19.28,19.36,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.019999999999999574,19.32
26,the,19.38,19.44,3,0.0600000000000022,0.020000000000000732,49.99999999999817,0.0799999999999983,19.41
27,sand,19.52,20.04,4,0.5199999999999996,0.1299999999999999,7.692307692307699,0.35999999999999943,19.78
28,half,20.4,20.72,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.060000000000002274,20.56
29,sunk,20.78,21.18,4,0.3999999999999986,0.09999999999999964,10.000000000000036,0.5599999999999987,20.98
30,a,21.74,21.84,1,0.1000000000000014,0.1000000000000014,9.999999999999861,0.10000000000000142,21.79
31,shattered,21.94,22.34,9,0.3999999999999986,0.04444444444444429,22.50000000000008,0.03999999999999915,22.14
32,visage,22.38,22.74,6,0.3599999999999994,0.059999999999999894,16.666666666666696,0.060000000000002274,22.56
33,lies,22.8,23.3,4,0.5,0.125,8.0,0.8999999999999986,23.05
34,who's,24.2,24.42,5,0.2200000000000024,0.044000000000000476,22.72727272727248,0.09999999999999787,24.310000000000002
35,frown,24.52,24.98,5,0.4600000000000008,0.09200000000000016,10.869565217391285,0.05999999999999872,24.75
36,and,25.04,25.14,3,0.1000000000000014,0.0333333333333338,29.99999999999958,0.05999999999999872,25.09
37,rickled,25.2,25.62,7,0.4200000000000017,0.06000000000000024,16.6666666666666,0.03999999999999915,25.41
38,lip,25.66,25.96,3,0.3000000000000007,0.10000000000000024,9.999999999999977,0.46000000000000085,25.810000000000002
39,and,26.42,26.56,3,0.139999999999997,0.04666666666666566,21.42857142857189,0.10000000000000142,26.490000000000002
40,sneer,26.66,27.22,5,0.5599999999999987,0.11199999999999974,8.928571428571448,0.08000000000000185,26.939999999999998
41,of,27.3,27.42,2,0.120000000000001,0.0600000000000005,16.66666666666653,0.0799999999999983,27.36
42,cold,27.5,27.82,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.03999999999999915,27.66
43,command,27.86,28.42,7,0.5600000000000023,0.08000000000000032,12.499999999999948,0.8199999999999967,28.14
44,tell,29.24,29.46,4,0.2200000000000024,0.0550000000000006,18.181818181817984,0.05999999999999872,29.35
45,that,29.52,29.64,4,0.120000000000001,0.03000000000000025,33.33333333333306,0.019999999999999574,29.58
46,it's,29.66,29.78,4,0.120000000000001,0.03000000000000025,33.33333333333306,0.0799999999999983,29.72
47,scopped,29.86,30.32,7,0.4600000000000008,0.06571428571428582,15.2173913043478,0.019999999999999574,30.09
48,her,30.34,30.48,3,0.1400000000000005,0.046666666666666835,21.42857142857135,0.5799999999999983,30.41
49,well,31.06,31.32,4,0.2600000000000015,0.06500000000000038,15.384615384615296,0.0799999999999983,31.189999999999998
50,those,31.4,31.62,5,0.2200000000000024,0.044000000000000476,22.72727272727248,0.03999999999999915,31.509999999999998
51,passions,31.66,32.08,8,0.4199999999999981,0.05249999999999976,19.047619047619133,0.03999999999999915,31.869999999999997
52,read,32.12,32.44,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.8599999999999994,32.28
53,which,33.3,33.48,5,0.1799999999999997,0.035999999999999935,27.777777777777825,0.060000000000002274,33.39
54,yet,33.54,33.72,3,0.1799999999999997,0.059999999999999894,16.666666666666696,0.03999999999999915,33.629999999999995
55,survive,33.76,34.4,7,0.6400000000000006,0.09142857142857151,10.937499999999991,0.759999999999998,34.08
56,stamped,35.16,35.78,7,0.6200000000000045,0.08857142857142922,11.290322580645078,0.03999999999999915,35.47
57,on,35.82,35.92,2,0.1000000000000014,0.0500000000000007,19.999999999999723,0.03999999999999915,35.870000000000005
58,these,35.96,36.18,5,0.2199999999999988,0.04399999999999976,22.72727272727285,0.060000000000002274,36.07
59,lifeless,36.24,36.76,8,0.519999999999996,0.0649999999999995,15.384615384615502,0.060000000000002274,36.5
60,things,36.82,37.36,6,0.5399999999999991,0.08999999999999986,11.111111111111128,1.1000000000000014,37.09
61,the,38.46,38.52,3,0.0600000000000022,0.020000000000000732,49.99999999999817,0.05999999999999517,38.49
62,hand,38.58,38.9,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.03999999999999915,38.739999999999995
63,that,38.94,39.08,4,0.1400000000000005,0.03500000000000013,28.571428571428466,0.060000000000002274,39.01
64,mocked,39.14,39.42,6,0.2800000000000011,0.04666666666666685,21.428571428571345,0.01999999999999602,39.28
65,them,39.44,39.66,4,0.2199999999999988,0.0549999999999997,18.18181818181828,0.38000000000000256,39.55
66,and,40.04,40.18,3,0.1400000000000005,0.046666666666666835,21.42857142857135,0.020000000000003126,40.11
67,the,40.2,40.26,3,0.0599999999999951,0.019999999999998366,50.000000000004086,0.060000000000002274,40.230000000000004
68,heart,40.32,40.64,5,0.3200000000000003,0.06400000000000006,15.624999999999986,0.01999999999999602,40.480000000000004
69,that,40.66,40.8,4,0.1400000000000005,0.03500000000000013,28.571428571428466,0.0800000000000054,40.73
70,fed,40.88,41.28,3,0.3999999999999986,0.13333333333333286,7.500000000000027,0.6599999999999966,41.08
