,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
0,mm,0.56,0.56,2,0.0,0.0,inf,2.1999999999999997
1,i,2.76,2.84,1,0.08000000000000007,0.08000000000000007,12.49999999999999,0.10000000000000009
2,met,2.94,3.12,3,0.18000000000000016,0.06000000000000005,16.666666666666654,0.020000000000000018
3,a,3.14,3.18,1,0.040000000000000036,0.040000000000000036,24.99999999999998,0.07999999999999963
4,traveler,3.26,3.66,8,0.40000000000000036,0.050000000000000044,19.999999999999982,0.06000000000000005
5,from,3.72,3.86,4,0.13999999999999968,0.03499999999999992,28.571428571428637,0.020000000000000018
6,an,3.88,3.92,2,0.040000000000000036,0.020000000000000018,49.99999999999996,0.040000000000000036
7,antique,3.96,4.38,7,0.41999999999999993,0.05999999999999999,16.666666666666668,0.040000000000000036
8,land,4.42,4.76,4,0.33999999999999986,0.08499999999999996,11.764705882352946,0.020000000000000462
9,who,4.78,4.9,3,0.1200000000000001,0.040000000000000036,24.99999999999998,0.11999999999999922
10,said,5.02,5.34,4,0.3200000000000003,0.08000000000000007,12.49999999999999,1.12
11,too,6.46,6.58,3,0.1200000000000001,0.040000000000000036,24.99999999999998,0.13999999999999968
12,fast,6.72,7.18,4,0.45999999999999996,0.11499999999999999,8.695652173913045,0.2400000000000002
13,and,7.42,7.56,3,0.13999999999999968,0.04666666666666656,21.428571428571477,0.0600000000000005
14,chocolate,7.62,8.0,9,0.3799999999999999,0.04222222222222221,23.684210526315795,0.11999999999999922
15,legs,8.12,8.4,4,0.28000000000000114,0.07000000000000028,14.285714285714228,0.019999999999999574
16,of,8.42,8.5,2,0.08000000000000007,0.040000000000000036,24.99999999999998,0.0600000000000005
17,stone,8.56,8.96,5,0.40000000000000036,0.08000000000000007,12.49999999999999,0.5
18,stand,9.46,9.9,5,0.4399999999999995,0.0879999999999999,11.363636363636376,0.03999999999999915
19,in,9.94,10.02,2,0.08000000000000007,0.040000000000000036,24.99999999999998,0.040000000000000924
20,the,10.06,10.1,3,0.03999999999999915,0.01333333333333305,75.0000000000016,0.0600000000000005
21,desert,10.16,10.52,6,0.35999999999999943,0.05999999999999991,16.666666666666693,0.9400000000000013
22,near,11.46,11.64,4,0.17999999999999972,0.04499999999999993,22.222222222222257,0.05999999999999872
23,them,11.7,11.92,4,0.22000000000000064,0.05500000000000016,18.18181818181813,0.2599999999999998
24,on,12.18,12.34,2,0.16000000000000014,0.08000000000000007,12.49999999999999,0.019999999999999574
25,the,12.36,12.44,3,0.08000000000000007,0.02666666666666669,37.499999999999964,0.0600000000000005
26,sand,12.5,13.02,4,0.5199999999999996,0.1299999999999999,7.692307692307699,0.3200000000000003
27,half,13.34,13.58,4,0.2400000000000002,0.06000000000000005,16.666666666666654,0.09999999999999964
28,sunk,13.68,14.04,4,0.35999999999999943,0.08999999999999986,11.111111111111128,0.28000000000000114
29,a,14.32,14.4,1,0.08000000000000007,0.08000000000000007,12.49999999999999,0.11999999999999922
30,shattered,14.52,14.9,9,0.3800000000000008,0.04222222222222231,23.68421052631574,0.03999999999999915
31,visage,14.94,15.34,6,0.40000000000000036,0.06666666666666672,14.999999999999988,0.08000000000000007
32,lies,15.42,15.92,4,0.5,0.125,8.0,0.4399999999999995
33,whose,16.36,16.6,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.05999999999999872
34,frown,16.66,17.12,5,0.46000000000000085,0.09200000000000016,10.869565217391283,0.0799999999999983
35,and,17.2,17.3,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.120000000000001
36,wrinkled,17.42,17.78,8,0.35999999999999943,0.04499999999999993,22.222222222222257,0.09999999999999787
37,lip,17.88,18.16,3,0.28000000000000114,0.09333333333333371,10.714285714285671,0.46000000000000085
38,the,18.62,18.68,3,0.05999999999999872,0.019999999999999574,50.000000000001066,0.10000000000000142
39,sneer,18.78,19.28,5,0.5,0.1,10.0,0.0799999999999983
40,of,19.36,19.5,2,0.14000000000000057,0.07000000000000028,14.285714285714228,0.10000000000000142
41,cold,19.6,19.84,4,0.23999999999999844,0.05999999999999961,16.666666666666774,0.03999999999999915
42,command,19.88,20.4,7,0.5199999999999996,0.07428571428571422,13.461538461538472,0.4800000000000004
43,tell,20.88,21.14,4,0.26000000000000156,0.06500000000000039,15.384615384615293,0.05999999999999872
44,that,21.2,21.34,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.019999999999999574
45,it,21.36,21.46,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.0799999999999983
46,sculptor,21.54,22.06,8,0.5199999999999996,0.06499999999999995,15.384615384615397,0.10000000000000142
47,well,22.16,22.42,4,0.26000000000000156,0.06500000000000039,15.384615384615293,0.0799999999999983
48,those,22.5,22.74,5,0.23999999999999844,0.04799999999999969,20.83333333333347,0.060000000000002274
49,passions,22.8,23.34,8,0.5399999999999991,0.0674999999999999,14.814814814814838,0.08000000000000185
50,red,23.42,23.72,3,0.29999999999999716,0.09999999999999905,10.000000000000094,0.060000000000002274
51,which,23.78,23.98,5,0.1999999999999993,0.039999999999999855,25.00000000000009,0.09999999999999787
52,yet,24.08,24.3,3,0.22000000000000242,0.07333333333333414,13.636363636363487,0.05999999999999872
53,survive,24.36,25.04,7,0.6799999999999997,0.0971428571428571,10.294117647058828,0.740000000000002
54,stand,25.78,26.12,5,0.33999999999999986,0.06799999999999998,14.705882352941183,0.0799999999999983
55,to,26.2,26.28,2,0.08000000000000185,0.040000000000000924,24.999999999999424,1.1600000000000001
56,lifeless,27.44,27.94,8,0.5,0.0625,16.0,0.0799999999999983
57,things,28.02,28.46,6,0.4400000000000013,0.07333333333333354,13.636363636363598,1.9800000000000004
58,the,30.44,30.56,3,0.11999999999999744,0.03999999999999915,25.000000000000533,0.10000000000000142
59,hand,30.66,30.96,4,0.3000000000000007,0.07500000000000018,13.333333333333302,0.019999999999999574
60,that,30.98,31.1,4,0.120000000000001,0.03000000000000025,33.33333333333306,0.05999999999999872
61,mocked,31.16,31.44,6,0.28000000000000114,0.046666666666666856,21.428571428571342,0.05999999999999872
62,them,31.5,31.66,4,0.16000000000000014,0.040000000000000036,24.99999999999998,1.8199999999999967
63,the,33.48,33.48,3,0.0,0.0,inf,0.8400000000000034
64,and,34.32,34.48,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.04000000000000625
65,on,34.52,34.64,2,0.11999999999999744,0.05999999999999872,16.666666666667023,0.0799999999999983
66,the,34.72,34.78,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.0799999999999983
67,pedastal,34.86,35.44,8,0.5799999999999983,0.07249999999999979,13.793103448275902,0.060000000000002274
68,these,35.5,35.8,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.060000000000002274
69,words,35.86,36.18,5,0.3200000000000003,0.06400000000000006,15.624999999999986,0.03999999999999915
70,appear,36.22,36.68,6,0.46000000000000085,0.07666666666666681,13.043478260869541,1.8400000000000034
71,my,38.52,38.78,2,0.259999999999998,0.129999999999999,7.692307692307751,0.240000000000002
72,name,39.02,39.52,4,0.5,0.125,8.0,0.03999999999999915
73,is,39.56,39.86,2,0.29999999999999716,0.14999999999999858,6.66666666666673,0.21999999999999886
74,aussie,40.08,40.52,6,0.44000000000000483,0.07333333333333414,13.636363636363487,0.05999999999999517
75,madden's,40.58,41.22,8,0.6400000000000006,0.08000000000000007,12.49999999999999,0.20000000000000284
76,king,41.42,41.76,4,0.3399999999999963,0.08499999999999908,11.76470588235307,0.060000000000002274
77,of,41.82,41.94,2,0.11999999999999744,0.05999999999999872,16.666666666667023,0.12000000000000455
78,kings,42.06,42.64,5,0.5799999999999983,0.11599999999999966,8.62068965517244,0.8999999999999986
79,look,43.54,43.74,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.05999999999999517
80,on,43.8,43.9,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.060000000000002274
81,my,43.96,44.08,2,0.11999999999999744,0.05999999999999872,16.666666666667023,0.0799999999999983
82,work,44.16,44.4,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.03999999999999915
83,sea,44.44,44.64,3,0.20000000000000284,0.06666666666666761,14.999999999999787,0.0799999999999983
84,mighty,44.72,45.08,6,0.35999999999999943,0.05999999999999991,16.666666666666693,0.12000000000000455
85,and,45.2,45.28,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0799999999999983
86,despair,45.36,46.04,7,0.6799999999999997,0.0971428571428571,10.294117647058828,1.740000000000002
87,and,47.78,47.98,3,0.19999999999999574,0.06666666666666525,15.00000000000032,2.1000000000000014
88,the,50.08,50.08,3,0.0,0.0,inf,0.7000000000000028
89,nothing,50.78,51.08,7,0.29999999999999716,0.04285714285714245,23.333333333333556,0.03999999999999915
90,beside,51.12,51.54,6,0.4200000000000017,0.07000000000000028,14.285714285714228,0.060000000000002274
91,remains,51.6,52.1,7,0.5,0.07142857142857142,14.0,0.8999999999999986
92,round,53.0,53.28,5,0.28000000000000114,0.05600000000000023,17.857142857142783,0.01999999999999602
93,the,53.3,53.36,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
94,decay,53.42,53.86,5,0.4399999999999977,0.08799999999999955,11.363636363636422,0.020000000000003126
95,of,53.88,53.96,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.1599999999999966
96,that,54.12,54.3,4,0.17999999999999972,0.04499999999999993,22.222222222222257,0.0800000000000054
97,colossal,54.38,54.92,8,0.5399999999999991,0.0674999999999999,14.814814814814838,0.0799999999999983
98,wreck,55.0,55.3,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.740000000000002
99,boundless,56.04,56.64,9,0.6000000000000014,0.06666666666666682,14.999999999999964,0.03999999999999915
100,and,56.68,56.78,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.10000000000000142
101,bear,56.88,57.24,4,0.35999999999999943,0.08999999999999986,11.111111111111128,0.37999999999999545
102,the,57.62,57.72,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.060000000000002274
103,loan,57.78,58.24,4,0.46000000000000085,0.11500000000000021,8.695652173913027,0.28000000000000114
104,level,58.52,58.78,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.0799999999999983
105,sands,58.86,59.36,5,0.5,0.1,10.0,1.1199999999999974
106,stretch,60.48,60.82,7,0.3400000000000034,0.04857142857142906,20.58823529411744,0.0799999999999983
107,far,60.9,61.14,3,0.240000000000002,0.08000000000000067,12.499999999999897,0.03999999999999915
108,away,61.18,61.5,4,0.3200000000000003,0.08000000000000007,12.49999999999999,1.9799999999999969
109,the,63.48,63.48,3,0.0,0.0,inf,1.3399999999999963
110,was,64.82,64.96,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.04000000000000625
111,it,65.0,65.1,2,0.09999999999999432,0.04999999999999716,20.000000000001137,1.240000000000009
112,yet,66.34,66.58,3,0.23999999999999488,0.0799999999999983,12.500000000000266,0.060000000000002274
113,that,66.64,66.78,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.12000000000000455
114,that,66.9,67.02,4,0.11999999999999034,0.029999999999997584,33.333333333336014,0.04000000000000625
115,was,67.06,67.16,3,0.09999999999999432,0.03333333333333144,30.000000000001705,0.0799999999999983
116,pretty,67.24,67.42,6,0.18000000000000682,0.030000000000001137,33.33333333333207,0.03999999999999204
