,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
0,i,0.82,0.92,1,0.1,0.1,10.0,0.07999999999999996,0.87
1,met,1.0,1.16,3,0.1599999999999999,0.053333333333333295,18.750000000000014,0.040000000000000036,1.08
2,a,1.2,1.24,1,0.04,0.04,25.0,0.06000000000000005,1.22
3,traveller,1.3,1.88,9,0.5799999999999998,0.06444444444444443,15.517241379310349,0.06000000000000005,1.5899999999999999
4,from,1.94,2.1,4,0.1600000000000001,0.04000000000000002,24.999999999999986,0.020000000000000018,2.02
5,an,2.12,2.18,2,0.06,0.03,33.333333333333336,0.09999999999999964,2.1500000000000004
6,antique,2.28,2.86,7,0.5800000000000001,0.08285714285714287,12.068965517241377,0.06000000000000005,2.57
7,land,2.92,3.34,4,0.4199999999999999,0.10499999999999997,9.523809523809527,0.040000000000000036,3.13
8,who,3.38,3.5,3,0.1200000000000001,0.040000000000000036,24.99999999999998,0.06000000000000005,3.44
9,said,3.56,3.86,4,0.2999999999999998,0.07499999999999996,13.333333333333341,0.8000000000000003,3.71
10,two,4.66,4.9,3,0.2400000000000002,0.08000000000000007,12.49999999999999,0.09999999999999964,4.78
11,vast,5.0,5.54,4,0.54,0.135,7.4074074074074066,0.019999999999999574,5.27
12,and,5.56,5.64,3,0.08,0.02666666666666667,37.5,0.0600000000000005,5.6
13,trunkless,5.7,6.24,9,0.54,0.060000000000000005,16.666666666666664,0.09999999999999964,5.970000000000001
14,legs,6.34,6.68,4,0.3399999999999998,0.08499999999999995,11.764705882352947,0.020000000000000462,6.51
15,of,6.7,6.78,2,0.08,0.04,25.0,0.05999999999999961,6.74
16,stone,6.84,7.28,5,0.4400000000000004,0.08800000000000008,11.363636363636354,0.08000000000000007,7.0600000000000005
17,standing,7.36,7.74,8,0.3799999999999999,0.04749999999999999,21.052631578947373,0.019999999999999574,7.550000000000001
18,the,7.76,7.82,3,0.0600000000000005,0.020000000000000167,49.99999999999959,0.040000000000000036,7.79
19,desert,7.86,8.26,6,0.3999999999999994,0.06666666666666657,15.000000000000021,0.8800000000000008,8.06
20,near,9.14,9.32,4,0.1799999999999997,0.04499999999999992,22.22222222222226,0.0600000000000005,9.23
21,them,9.38,9.62,4,0.2399999999999984,0.0599999999999996,16.666666666666778,0.3200000000000003,9.5
22,on,9.94,10.12,2,0.1799999999999997,0.08999999999999984,11.11111111111113,0.040000000000000924,10.03
23,the,10.16,10.22,3,0.0600000000000005,0.020000000000000167,49.99999999999959,0.08000000000000007,10.190000000000001
24,sand,10.3,10.78,4,0.4799999999999986,0.11999999999999965,8.333333333333357,0.3600000000000012,10.54
25,half,11.14,11.4,4,0.2599999999999998,0.06499999999999995,15.384615384615397,0.0600000000000005,11.27
26,sunk,11.46,11.84,4,0.379999999999999,0.09499999999999975,10.526315789473712,0.4800000000000004,11.65
27,a,12.32,12.42,1,0.0999999999999996,0.0999999999999996,10.000000000000039,0.11999999999999922,12.370000000000001
28,shattered,12.54,13.0,9,0.4600000000000008,0.0511111111111112,19.565217391304316,0.0600000000000005,12.77
29,visage,13.06,13.46,6,0.4000000000000003,0.06666666666666672,14.99999999999999,0.03999999999999915,13.260000000000002
30,lies,13.5,13.96,4,0.4600000000000008,0.1150000000000002,8.695652173913029,0.6399999999999988,13.73
31,whose,14.6,14.88,5,0.2800000000000011,0.056000000000000216,17.857142857142787,0.05999999999999872,14.74
32,frown,14.94,15.34,5,0.4000000000000003,0.08000000000000006,12.499999999999991,0.040000000000000924,15.14
33,and,15.38,15.46,3,0.08,0.02666666666666667,37.5,0.0799999999999983,15.420000000000002
