,time,pitch
0,0.025000000000003127,
1,0.035000000000003126,
2,0.04500000000000313,
3,0.05500000000000313,
4,0.06500000000000312,
5,0.07500000000000313,
6,0.08500000000000313,
7,0.09500000000000314,
8,0.10500000000000313,
9,0.11500000000000313,
10,0.12500000000000314,
11,0.13500000000000312,
12,0.14500000000000313,
13,0.15500000000000314,
14,0.16500000000000314,
15,0.17500000000000313,
16,0.18500000000000313,
17,0.19500000000000314,
18,0.20500000000000312,
19,0.21500000000000313,
20,0.22500000000000314,
21,0.23500000000000312,
22,0.24500000000000313,
23,0.2550000000000031,
24,0.2650000000000031,
25,0.27500000000000313,
26,0.28500000000000314,
27,0.29500000000000315,
28,0.30500000000000316,
29,0.3150000000000031,
30,0.3250000000000031,
31,0.33500000000000313,
32,0.34500000000000314,
33,0.35500000000000315,
34,0.36500000000000316,
35,0.37500000000000316,
36,0.3850000000000031,
37,0.3950000000000031,
38,0.40500000000000314,
39,0.41500000000000314,
40,0.42500000000000315,
41,0.43500000000000316,
42,0.4450000000000031,
43,0.4550000000000031,
44,0.46500000000000313,
45,0.47500000000000314,
46,0.48500000000000315,
47,0.49500000000000316,
48,0.5050000000000031,
49,0.5150000000000031,
50,0.5250000000000031,
51,0.5350000000000031,
52,0.5450000000000031,
53,0.5550000000000032,
54,0.5650000000000032,
55,0.5750000000000032,
56,0.5850000000000032,
57,0.5950000000000032,
58,0.6050000000000031,
59,0.6150000000000031,
60,0.6250000000000031,
61,0.6350000000000031,
62,0.6450000000000031,
63,0.6550000000000031,
64,0.6650000000000031,
65,0.6750000000000032,
66,0.6850000000000032,
67,0.6950000000000032,
68,0.7050000000000032,
69,0.7150000000000032,
70,0.7250000000000032,
71,0.7350000000000031,
72,0.7450000000000031,
73,0.7550000000000031,
74,0.7650000000000031,
75,0.7750000000000031,
76,0.7850000000000031,
77,0.7950000000000031,
78,0.8050000000000032,
79,0.8150000000000032,
80,0.8250000000000032,
81,0.8350000000000032,
82,0.8450000000000032,
83,0.8550000000000032,
84,0.8650000000000031,
85,0.8750000000000031,
86,0.8850000000000031,
87,0.8950000000000031,
88,0.9050000000000031,
89,0.9150000000000031,
90,0.9250000000000032,
91,0.9350000000000032,
92,0.9450000000000032,
93,0.9550000000000032,
94,0.9650000000000032,
95,0.9750000000000032,
96,0.9850000000000031,
97,0.9950000000000031,
98,1.005000000000003,
99,1.015000000000003,
100,1.025000000000003,
101,1.035000000000003,
102,1.045000000000003,
103,1.055000000000003,
104,1.065000000000003,
105,1.075000000000003,
106,1.085000000000003,
107,1.095000000000003,
108,1.105000000000003,
109,1.115000000000003,
110,1.125000000000003,
111,1.1350000000000031,
112,1.1450000000000031,
113,1.1550000000000031,
114,1.1650000000000031,
115,1.1750000000000032,
116,1.185000000000003,
117,1.195000000000003,
118,1.205000000000003,
119,1.215000000000003,
120,1.225000000000003,
121,1.235000000000003,
122,1.245000000000003,
123,1.255000000000003,
124,1.265000000000003,
125,1.275000000000003,
126,1.285000000000003,
127,1.295000000000003,
128,1.305000000000003,
129,1.315000000000003,
130,1.325000000000003,
131,1.335000000000003,
132,1.345000000000003,
133,1.355000000000003,
134,1.365000000000003,
135,1.375000000000003,
136,1.3850000000000031,
137,1.3950000000000031,
138,1.4050000000000031,
139,1.4150000000000031,
140,1.4250000000000032,
141,1.435000000000003,
142,1.445000000000003,
143,1.455000000000003,
144,1.465000000000003,
145,1.475000000000003,
146,1.485000000000003,
147,1.495000000000003,
148,1.505000000000003,
149,1.515000000000003,
150,1.525000000000003,
151,1.535000000000003,
152,1.545000000000003,
153,1.555000000000003,
154,1.565000000000003,
155,1.575000000000003,
156,1.585000000000003,
157,1.595000000000003,
158,1.605000000000003,
159,1.615000000000003,
160,1.625000000000003,
161,1.6350000000000031,
162,1.6450000000000031,
163,1.6550000000000031,
164,1.6650000000000031,
165,1.6750000000000032,
166,1.6850000000000032,
167,1.695000000000003,
168,1.705000000000003,
169,1.715000000000003,
170,1.725000000000003,
171,1.735000000000003,
172,1.745000000000003,
173,1.755000000000003,
174,1.765000000000003,
175,1.775000000000003,
176,1.785000000000003,
177,1.795000000000003,
178,1.805000000000003,
179,1.815000000000003,
180,1.825000000000003,
181,1.835000000000003,
182,1.845000000000003,
183,1.855000000000003,
184,1.865000000000003,
185,1.875000000000003,
186,1.8850000000000031,
187,1.8950000000000031,
188,1.9050000000000031,
189,1.9150000000000031,
190,1.9250000000000032,
191,1.9350000000000032,
192,1.945000000000003,
193,1.955000000000003,
194,1.965000000000003,
195,1.975000000000003,
196,1.985000000000003,
197,1.995000000000003,
198,2.005000000000003,
199,2.0150000000000032,
200,2.025000000000003,
201,2.0350000000000033,
202,2.045000000000003,
203,2.0550000000000033,
204,2.065000000000003,
205,2.075000000000003,
206,2.085000000000003,
207,2.095000000000003,
208,2.105000000000003,
209,2.115000000000003,
210,2.125000000000003,
211,2.135000000000003,
212,2.145000000000003,
213,2.155000000000003,
214,2.165000000000003,
215,2.175000000000003,
216,2.185000000000003,
217,2.195000000000003,
218,2.205000000000003,
219,2.215000000000003,
220,2.225000000000003,
221,2.235000000000003,
222,2.245000000000003,
223,2.255000000000003,
224,2.2650000000000032,
225,2.275000000000003,
226,2.2850000000000033,
227,2.295000000000003,
228,2.3050000000000033,
229,2.315000000000003,
230,2.3250000000000033,
231,2.335000000000003,
232,2.345000000000003,
233,2.355000000000003,
234,2.365000000000003,
235,2.375000000000003,
236,2.385000000000003,
237,2.395000000000003,
238,2.405000000000003,
239,2.415000000000003,
240,2.425000000000003,
241,2.435000000000003,
242,2.445000000000003,
243,2.455000000000003,
244,2.465000000000003,
245,2.475000000000003,
246,2.485000000000003,
247,2.495000000000003,
248,2.505000000000003,
249,2.5150000000000032,
250,2.525000000000003,
251,2.5350000000000033,
252,2.545000000000003,
253,2.5550000000000033,
254,2.565000000000003,
255,2.5750000000000033,
256,2.585000000000003,
257,2.595000000000003,
258,2.605000000000003,
259,2.615000000000003,
260,2.625000000000003,
261,2.635000000000003,
262,2.645000000000003,
263,2.655000000000003,
264,2.665000000000003,
265,2.675000000000003,
266,2.685000000000003,
267,2.695000000000003,
268,2.705000000000003,
269,2.715000000000003,
270,2.725000000000003,
271,2.735000000000003,
272,2.745000000000003,
273,2.755000000000003,
274,2.7650000000000032,
275,2.775000000000003,
276,2.7850000000000033,
277,2.795000000000003,
278,2.8050000000000033,
279,2.815000000000003,
280,2.8250000000000033,
281,2.835000000000003,
282,2.845000000000003,
283,2.855000000000003,
284,2.865000000000003,
285,2.875000000000003,
286,2.885000000000003,
287,2.895000000000003,
288,2.905000000000003,
289,2.915000000000003,
290,2.925000000000003,
291,2.935000000000003,
292,2.945000000000003,
293,2.955000000000003,
294,2.965000000000003,
295,2.975000000000003,
296,2.985000000000003,
297,2.995000000000003,
298,3.005000000000003,
299,3.0150000000000032,
300,3.025000000000003,
301,3.0350000000000033,
302,3.045000000000003,
303,3.0550000000000033,
304,3.065000000000003,
305,3.0750000000000033,
306,3.085000000000003,
307,3.0950000000000033,
308,3.105000000000003,
309,3.115000000000003,
310,3.125000000000003,
311,3.135000000000003,
312,3.145000000000003,
313,3.155000000000003,
314,3.165000000000003,
315,3.175000000000003,
316,3.185000000000003,
317,3.195000000000003,
318,3.205000000000003,
319,3.215000000000003,
320,3.225000000000003,
321,3.235000000000003,
322,3.245000000000003,
323,3.255000000000003,
324,3.2650000000000032,
325,3.275000000000003,
326,3.2850000000000033,
327,3.295000000000003,
328,3.3050000000000033,
329,3.315000000000003,
330,3.3250000000000033,
331,3.335000000000003,
332,3.3450000000000033,
333,3.355000000000003,
334,3.365000000000003,
335,3.375000000000003,
336,3.385000000000003,
337,3.395000000000003,
338,3.405000000000003,
339,3.415000000000003,
340,3.425000000000003,
341,3.435000000000003,
342,3.445000000000003,
343,3.455000000000003,
344,3.465000000000003,
345,3.475000000000003,
346,3.485000000000003,
347,3.495000000000003,
348,3.505000000000003,
349,3.5150000000000032,
350,3.525000000000003,
351,3.5350000000000033,
352,3.545000000000003,
353,3.5550000000000033,
354,3.565000000000003,
355,3.5750000000000033,
356,3.585000000000003,
357,3.5950000000000033,
358,3.605000000000003,
359,3.615000000000003,
360,3.625000000000003,
361,3.635000000000003,
362,3.645000000000003,
363,3.655000000000003,
364,3.665000000000003,
365,3.675000000000003,
366,3.685000000000003,
367,3.695000000000003,
368,3.705000000000003,
369,3.715000000000003,
370,3.725000000000003,
371,3.735000000000003,
372,3.745000000000003,
373,3.755000000000003,
374,3.7650000000000032,
375,3.775000000000003,
376,3.7850000000000033,
377,3.795000000000003,
378,3.8050000000000033,
379,3.815000000000003,
380,3.8250000000000033,
381,3.835000000000003,
382,3.8450000000000033,
383,3.855000000000003,
384,3.865000000000003,
385,3.875000000000003,
386,3.885000000000003,
387,3.895000000000003,
388,3.905000000000003,
389,3.915000000000003,
390,3.925000000000003,
391,3.935000000000003,
392,3.945000000000003,
393,3.955000000000003,
394,3.965000000000003,
395,3.975000000000003,
396,3.985000000000003,
397,3.995000000000003,
398,4.0050000000000034,
399,4.015000000000003,
400,4.025000000000003,
401,4.035000000000003,
402,4.0450000000000035,
403,4.055000000000003,
404,4.065000000000003,
405,4.075000000000003,
406,4.0850000000000035,
407,4.095000000000003,
408,4.105000000000003,
409,4.115000000000003,
410,4.125000000000003,
411,4.135000000000003,
412,4.145000000000003,
413,4.155000000000003,
414,4.165000000000003,
415,4.175000000000003,
416,4.185000000000003,
