,Unnamed: 0.1,Unnamed: 0.1.1,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude,time,pitch
0,0,0,i,15.33,15.51,100.0,0.18,1,0.18,0.0,0.8947803592598409,15.42,94.10335324493452
1,1,1,met,15.51,15.87,100.0,0.36,3,0.12,0.0,0.49139445470498344,15.69,100.00561411260664
2,2,2,a,15.87,15.93,100.0,0.06,1,0.06,0.030000000000001137,0.2042691845085858,15.9,92.74887903624236
3,3,3,traveller,15.96,16.65,100.0,0.69,9,0.07666666666666666,0.21000000000000085,0.3555299776021372,16.305,81.75269913318951
4,4,4,from,16.86,17.1,100.0,0.24,4,0.06,0.0,0.24846646580412385,16.98,87.38116239438111
5,5,5,an,17.1,17.28,100.0,0.18,2,0.09,0.11999999999999744,0.17130904130572075,17.19,84.70603633282408
6,6,6,antique,17.4,17.97,100.0,0.57,7,0.08142857142857142,0.0,0.2518838206742776,17.685,95.87590048830576
7,7,7,land,17.97,18.54,100.0,0.57,4,0.1425,0.5399999999999991,0.2686722502740732,18.255,79.08725316271585
8,8,8,who,19.08,19.23,100.0,0.15,3,0.049999999999999996,0.0,0.2598748077543408,19.155,111.88370374562032
9,9,9,said,19.23,19.68,100.0,0.45,4,0.1125,1.0800000000000018,0.31510782229034234,19.455,76.77279177047141
10,10,10,too,20.76,21.06,86.0061,0.3,3,0.09999999999999999,0.0,0.22542717792863753,20.91,128.09030996829813
11,11,11,fast,21.06,21.69,100.0,0.63,4,0.1575,0.029999999999997584,0.43021879886136294,21.375,83.59903830217209
12,12,12,and,21.72,21.9,100.0,0.18,3,0.06,0.0,0.22719915175780417,21.81,88.21070079788319
13,13,13,trunk,21.9,22.26,99.4398,0.36,5,0.072,0.0,0.20849926530772855,22.08,102.26404371953228
14,14,14,loose,22.26,22.5,64.399,0.24,5,0.048,0.0,0.25220433050241553,22.380000000000003,97.55752618856604
15,15,15,legs,22.5,22.89,100.0,0.39,4,0.0975,0.0,0.31215453160100637,22.695,81.47618816942254
16,16,16,of,22.89,23.01,100.0,0.12,2,0.06,0.0,0.1906862117474146,22.950000000000003,77.99970796297819
17,17,17,stone,23.01,23.67,100.0,0.66,5,0.132,0.05999999999999872,0.25317831410380304,23.340000000000003,80.99613841061515
18,18,18,stand,23.73,24.39,100.0,0.66,5,0.132,0.0,0.2892182258575118,24.06,84.10847517666389
19,19,19,in,24.39,24.51,100.0,0.12,2,0.06,0.0,0.13098639245184523,24.450000000000003,165.7224153825902
20,20,20,the,24.51,24.63,100.0,0.12,3,0.04,0.0,0.09434473585534682,24.57,150.4059649709094
21,21,21,desert,24.63,25.2,100.0,0.57,6,0.09499999999999999,1.2300000000000004,0.1583554914430113,24.915,79.31708559023711
22,22,22,near,26.43,26.76,100.0,0.33,4,0.0825,0.0,0.6161938444045347,26.595,109.0576648729415
23,23,23,them,26.76,27.12,100.0,0.36,4,0.09,0.0,0.5187935279368707,26.94,104.77044607572164
24,24,24,on,27.12,27.3,100.0,0.18,2,0.09,0.0,0.35554244210892716,27.21,92.39051670119728
25,25,25,the,27.3,27.42,100.0,0.12,3,0.04,0.0,0.3251971828867216,27.36,80.8782730897116
26,26,26,sand,27.42,28.05,100.0,0.63,4,0.1575,0.5999999999999979,0.3697901601761842,27.735,75.20537282752106
27,27,27,half,28.65,29.07,100.0,0.42,4,0.105,0.0,0.46762978315996884,28.86,85.99181587755203
28,28,28,sunk,29.07,29.67,100.0,0.6,4,0.15,0.4799999999999969,0.4171369698415075,29.37,87.81210685010068
29,29,29,a,30.15,30.24,100.0,0.09,1,0.09,0.0,0.3613941777096571,30.195,
30,30,30,shattered,30.24,30.81,100.0,0.57,9,0.06333333333333332,0.0,0.5324577561071907,30.525,86.17914123246157
31,31,31,visage,30.81,31.23,100.0,0.42,6,0.06999999999999999,0.0,0.30163498491466484,31.02,85.48010749112927
32,32,32,lies,31.23,31.92,100.0,0.69,4,0.1725,0.39000000000000057,0.1943246270030881,31.575000000000003,76.56058352034174
33,33,33,whose,32.31,32.61,100.0,0.3,5,0.06,0.0,0.27179135614582295,32.46,101.05685410212264
34,34,34,frown,32.61,33.24,100.0,0.63,5,0.126,0.39000000000000057,0.6172424220218674,32.925,91.74623539294173
35,35,35,and,33.63,33.81,100.0,0.18,3,0.06,0.0,0.4443478640161334,33.72,94.96675433166558
36,36,36,wrinkled,33.81,34.14,100.0,0.33,8,0.04125,0.0,0.3647586220914719,33.975,87.65919581809314
37,37,37,lip,34.14,34.53,100.0,0.39,3,0.13,0.0899999999999963,0.31248018550859014,34.335,85.91892367115533
38,38,38,and,34.62,34.8,100.0,0.18,3,0.06,0.0,0.27368449880693546,34.709999999999994,82.63982073667287
