,Unnamed: 0,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude
0,0,i,10.86,11.13,100.0,0.27,1,1.0,0.0,0.47857771969124024
1,1,met,11.13,11.4,100.0,0.27,3,0.25000000000000006,0.0,0.4625641907188661
2,2,a,11.4,11.46,100.0,0.06,1,0.12499999999999999,0.05999999999999872,0.21777670122111958
3,3,traveller,11.52,12.06,100.0,0.54,9,0.12500000000000003,0.02999999999999936,0.3380452929684903
4,4,from,12.09,12.3,100.0,0.21,4,0.09374999999999999,0.0,0.2328240532315098
5,5,an,12.3,12.45,100.0,0.15,2,0.18749999999999997,0.0,0.41143420788025764
6,6,antique,12.45,12.99,100.0,0.54,7,0.19642857142857145,0.0,0.20477167974230634
7,7,land,12.99,13.56,100.0,0.57,4,0.46874999999999994,0.02999999999999936,0.15256006936157102
8,8,who,13.59,13.83,100.0,0.24,3,0.20833333333333331,0.0,0.08702432451438774
9,9,said,13.83,14.4,100.0,0.57,4,0.46874999999999994,0.3899999999999988,0.2064589099422285
10,10,two,14.79,15.06,100.0,0.27,3,0.25000000000000006,0.0,0.5643365886377852
11,11,vast,15.06,15.66,100.0,0.6,4,0.49999999999999994,0.0,0.3562909310291365
12,12,and,15.66,15.838174,100.0,0.178174,3,0.12246388888888887,0.0036519999999988784,0.3268701756997306
13,13,trunk,15.841826,16.2,100.0,0.358174,5,0.17347833333333332,0.0,0.20137283645301546
14,14,loose,16.2,16.44,75.2421,0.24,5,0.075,0.0,0.1819035480858242
15,15,legs,16.44,16.95,100.0,0.51,4,0.40625,0.0,0.2908157852676199
16,16,of,16.95,17.07,100.0,0.12,2,0.12499999999999999,0.0,0.1363420430239745
17,17,stone,17.07,17.58,100.0,0.51,5,0.3,0.120000000000001,0.3620075540506663
18,18,stand,17.7,18.24,100.0,0.54,5,0.325,0.0,0.28245508517432055
19,19,in,18.24,18.36,100.0,0.12,2,0.12499999999999999,0.0,0.27354496239339926
20,20,the,18.36,18.45,100.0,0.09,3,0.0,0.0,0.1590693204245234
21,21,desert,18.45,18.96,100.0,0.51,6,0.22916666666666669,0.7799999999999976,0.11278057626869435
22,22,near,19.74,19.98,100.0,0.24,4,0.12499999999999999,0.0,0.5036699078515936
23,23,them,19.98,20.13,100.0,0.15,4,0.031249999999999997,0.0,0.4883473452482932
24,24,on,20.13,20.28,100.0,0.15,2,0.18749999999999997,0.0,0.6431333007898846
25,25,the,20.28,20.4,100.0,0.12,3,0.04166666666666667,0.0,0.4196740260920595
26,26,sand,20.4,20.97,100.0,0.57,4,0.46874999999999994,0.030000000000001137,0.35237167218688137
27,27,half,21.0,21.36,100.0,0.36,4,0.24999999999999997,0.0,0.15570236891357658
28,28,sunk,21.36,21.72,100.0,0.36,4,0.24999999999999997,0.0,0.16386583270994945
29,29,a,21.72,21.81,100.0,0.09,1,0.24999999999999997,0.0,0.19800186788977392
30,30,shattered,21.81,22.23,100.0,0.42,9,0.06944444444444442,0.0,0.15713101025435883
31,31,visit,22.23,22.56,100.0,0.33,5,0.15,0.0,0.26631866337124677
32,32,july,22.56,22.98,100.0,0.42,4,0.31249999999999994,0.0,0.18197902903924112
33,33,is,22.98,23.34,100.0,0.36,2,0.6249999999999999,0.2699999999999996,0.026427154971930253
34,34,whose,23.61,23.94,100.0,0.33,5,0.15,0.0,0.17513764760963232
35,35,frown,23.94,24.57,100.0,0.63,5,0.39999999999999997,0.0,0.43474443591332695
36,36,and,24.57,24.72,100.0,0.15,3,0.08333333333333331,0.0,0.2626232295246669
37,37,wrinkled,24.72,25.23,100.0,0.51,8,0.140625,0.0,0.14648179862201338
38,38,lip,25.23,25.56,100.0,0.33,3,0.3333333333333333,0.0,0.18800167011672836
39,39,and,25.56,25.71,100.0,0.15,3,0.08333333333333331,0.0,0.15520451583532138
40,40,sneer,25.71,26.31,100.0,0.6,5,0.37499999999999994,0.0,0.37812329306252906
41,41,of,26.31,26.46,100.0,0.15,2,0.18749999999999997,0.0,0.056966394022752734
