,Word,Start,End,length,time_spent,std_time_spent,post_space
0,hi,10.18,10.3,2,0.120000000000001,0.0600000000000005,0.08000000000000007
1,everybody,10.38,10.8,9,0.41999999999999993,0.04666666666666666,1.0399999999999991
2,my,11.84,11.94,2,0.09999999999999964,0.04999999999999982,0.0600000000000005
3,number,12.0,12.2,6,0.1999999999999993,0.033333333333333215,0.040000000000000924
4,one,12.24,12.36,3,0.11999999999999922,0.03999999999999974,0.0600000000000005
5,priority,12.42,12.78,8,0.35999999999999943,0.04499999999999993,0.040000000000000924
6,as,12.82,12.88,2,0.0600000000000005,0.03000000000000025,0.05999999999999872
7,president,12.94,13.36,9,0.41999999999999993,0.04666666666666666,0.02000000000000135
8,is,13.38,13.46,2,0.08000000000000007,0.040000000000000036,0.05999999999999872
9,doing,13.52,13.72,5,0.20000000000000107,0.040000000000000216,0.05999999999999872
10,whatever,13.78,14.18,8,0.40000000000000036,0.050000000000000044,0.040000000000000924
11,i,14.22,14.26,1,0.03999999999999915,0.03999999999999915,0.09999999999999964
12,can,14.36,14.54,3,0.17999999999999972,0.05999999999999991,0.040000000000000924
13,to,14.58,14.64,2,0.0600000000000005,0.03000000000000025,0.05999999999999872
14,create,14.7,14.92,6,0.22000000000000064,0.03666666666666677,0.0600000000000005
15,more,14.98,15.18,4,0.1999999999999993,0.04999999999999982,0.0600000000000005
16,jobs,15.24,15.62,4,0.379999999999999,0.09499999999999975,0.02000000000000135
17,and,15.64,15.72,3,0.08000000000000007,0.02666666666666669,0.019999999999999574
18,opportunity,15.74,16.26,11,0.5200000000000014,0.0472727272727274,0.05999999999999872
19,for,16.32,16.42,3,0.10000000000000142,0.033333333333333805,0.03999999999999915
20,hard,16.46,16.64,4,0.17999999999999972,0.04499999999999993,0.03999999999999915
21,working,16.68,16.96,7,0.28000000000000114,0.04000000000000016,0.05999999999999872
22,families,17.02,17.48,8,0.46000000000000085,0.05750000000000011,0.6600000000000001
23,and,18.14,18.3,3,0.16000000000000014,0.05333333333333338,0.019999999999999574
24,yesterday,18.32,18.86,9,0.5399999999999991,0.05999999999999991,0.060000000000002274
25,we'd,18.92,19.08,4,0.1599999999999966,0.03999999999999915,0.060000000000002274
26,learn,19.14,19.34,5,0.1999999999999993,0.039999999999999855,0.03999999999999915
27,the,19.38,19.44,3,0.060000000000002274,0.020000000000000757,0.09999999999999787
