,Word,Start,End,length,time_spent,std_time_spent,post_space,time
0,yeah,0.72,0.72,4,0.0,0.0,1.4800000000000002,0.72
1,and,2.2,2.36,3,0.1599999999999997,0.05333333333333323,0.020000000000000018,2.2800000000000002
2,this,2.38,2.52,4,0.1400000000000001,0.035000000000000024,0.10000000000000009,2.45
3,next,2.62,2.86,4,0.2399999999999997,0.05999999999999993,0.06000000000000005,2.74
4,thing,2.92,3.14,5,0.2200000000000002,0.04400000000000004,0.11999999999999966,3.0300000000000002
5,this,3.26,3.42,4,0.1600000000000001,0.04000000000000002,0.06000000000000005,3.34
6,next,3.48,3.7,4,0.2200000000000002,0.05500000000000005,0.040000000000000036,3.59
7,thing,3.74,3.86,5,0.1199999999999996,0.023999999999999917,0.020000000000000018,3.8
8,is,3.88,3.96,2,0.08,0.04,0.020000000000000018,3.92
9,about,3.98,4.24,5,0.2600000000000002,0.05200000000000003,0.040000000000000036,4.11
10,the,4.28,4.32,3,0.04,0.013333333333333334,0.08000000000000007,4.300000000000001
11,english,4.4,4.72,7,0.3199999999999994,0.04571428571428563,0.08000000000000007,4.5600000000000005
12,language,4.8,5.28,8,0.4800000000000004,0.06000000000000005,0.2599999999999998,5.04
13,it's,5.54,5.68,4,0.1399999999999996,0.0349999999999999,0.0,5.609999999999999
14,about,5.68,5.86,5,0.1800000000000006,0.03600000000000012,0.040000000000000036,5.77
15,little,5.9,6.06,6,0.1599999999999992,0.026666666666666533,0.040000000000000036,5.98
16,expressions,6.1,6.74,11,0.6400000000000006,0.05818181818181823,0.040000000000000036,6.42
17,we,6.78,6.84,2,0.0599999999999996,0.0299999999999998,0.10000000000000053,6.8100000000000005
18,use,6.94,7.26,3,0.3199999999999994,0.10666666666666647,0.040000000000000036,7.1
19,we,7.3,7.36,2,0.0600000000000005,0.03000000000000025,0.17999999999999972,7.33
20,we,7.54,7.6,2,0.0599999999999996,0.0299999999999998,0.08000000000000007,7.57
21,all,7.68,7.84,3,0.1600000000000001,0.053333333333333365,0.10000000000000053,7.76
22,say,7.94,8.12,3,0.1799999999999988,0.0599999999999996,0.0600000000000005,8.03
23,in,8.18,8.22,2,0.0400000000000009,0.02000000000000045,0.019999999999999574,8.2
24,the,8.24,8.3,3,0.0600000000000005,0.020000000000000167,0.03999999999999915,8.27
25,little,8.34,8.5,6,0.1600000000000001,0.026666666666666682,0.08000000000000007,8.42
26,sayings,8.58,9.06,7,0.4800000000000004,0.06857142857142863,0.03999999999999915,8.82
27,and,9.1,9.16,3,0.0600000000000005,0.020000000000000167,0.019999999999999574,9.129999999999999
28,expressions,9.18,9.72,11,0.5400000000000009,0.04909090909090918,0.019999999999999574,9.45
29,that,9.74,9.82,4,0.08,0.02,0.019999999999999574,9.780000000000001
30,we,9.84,9.9,2,0.0600000000000005,0.03000000000000025,0.0600000000000005,9.870000000000001
31,use,9.96,10.14,3,0.1799999999999997,0.059999999999999894,0.03999999999999915,10.05
32,all,10.18,10.36,3,0.1799999999999997,0.059999999999999894,0.02000000000000135,10.27
33,the,10.38,10.44,3,0.0599999999999987,0.019999999999999567,0.08000000000000007,10.41
34,time,10.52,10.8,4,0.2800000000000011,0.07000000000000027,0.05999999999999872,10.66
35,most,10.86,11.1,4,0.2400000000000002,0.06000000000000005,0.019999999999999574,10.98
36,was,11.12,11.26,3,0.1400000000000005,0.046666666666666835,0.27999999999999936,11.19
37,and,11.54,11.62,3,0.08,0.02666666666666667,0.02000000000000135,11.579999999999998
38,we,11.64,11.7,2,0.0599999999999987,0.02999999999999935,0.040000000000000924,11.67
39,never,11.74,11.88,5,0.1400000000000005,0.0280000000000001,0.05999999999999872,11.81
40,really,11.94,12.1,6,0.1600000000000001,0.026666666666666682,0.0600000000000005,12.02
41,seem,12.16,12.32,4,0.1600000000000001,0.04000000000000002,0.019999999999999574,12.24
42,to,12.34,12.4,2,0.0600000000000005,0.03000000000000025,0.0600000000000005,12.370000000000001
43,examine,12.46,13.0,7,0.5399999999999991,0.07714285714285703,0.03999999999999915,12.73
44,these,13.04,13.22,5,0.1800000000000015,0.036000000000000296,0.019999999999999574,13.129999999999999
45,expressions,13.24,13.78,11,0.5399999999999991,0.04909090909090901,0.040000000000000924,13.51
46,very,13.82,13.96,4,0.1400000000000005,0.03500000000000013,0.09999999999999964,13.89
47,carefully,14.06,14.56,9,0.5,0.05555555555555555,0.03999999999999915,14.31
48,at,14.6,14.7,2,0.0999999999999996,0.0499999999999998,0.040000000000000924,14.649999999999999
49,all,14.74,14.98,3,0.2400000000000002,0.08000000000000007,0.33999999999999986,14.86
50,we,15.32,15.4,2,0.08,0.04,0.0600000000000005,15.36
51,just,15.46,15.62,4,0.1599999999999983,0.03999999999999958,0.08000000000000007,15.54
52,sort,15.7,15.92,4,0.2200000000000006,0.05500000000000015,0.0,15.809999999999999
53,of,15.92,15.98,2,0.0600000000000005,0.03000000000000025,0.0799999999999983,15.95
54,say,16.06,16.3,3,0.240000000000002,0.08000000000000067,0.09999999999999787,16.18
55,these,16.4,16.64,5,0.240000000000002,0.048000000000000397,0.03999999999999915,16.52
56,things,16.68,17.02,6,0.3399999999999998,0.056666666666666636,0.35999999999999943,16.85
57,as,17.38,17.54,2,0.1600000000000001,0.08000000000000004,0.060000000000002274,17.46
58,if,17.6,17.74,2,0.139999999999997,0.0699999999999985,0.0400000000000027,17.67
59,they,17.78,17.86,4,0.0799999999999983,0.019999999999999574,0.08000000000000185,17.82
60,really,17.94,18.18,6,0.2399999999999984,0.03999999999999974,0.10000000000000142,18.060000000000002
61,made,18.28,18.48,4,0.1999999999999993,0.04999999999999982,0.09999999999999787,18.380000000000003
62,sense,18.58,19.04,5,0.4600000000000008,0.09200000000000016,0.7600000000000016,18.81
63,like,19.8,20.12,4,0.3200000000000003,0.08000000000000007,0.6199999999999974,19.96
64,legally,20.74,21.26,7,0.5200000000000031,0.07428571428571473,0.0799999999999983,21.0
65,drunk,21.34,21.82,5,0.4800000000000004,0.09600000000000009,2.4800000000000004,21.58
66,legal,24.3,24.74,5,0.4399999999999977,0.08799999999999955,0.26000000000000156,24.52
67,what's,25.0,25.28,6,0.2800000000000011,0.04666666666666685,0.03999999999999915,25.14
68,the,25.32,25.4,3,0.0799999999999983,0.0266666666666661,0.10000000000000142,25.36
