,Unnamed: 0,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude
0,0,i,0.84,0.99,100.0,0.15,1,0.8888888888888956,0.0,0.44255590548457013
1,1,met,0.99,1.2,100.0,0.2099999999999999,3,0.2962962962963044,0.0,0.5751782530956169
2,2,a,1.2,1.26,100.0,0.06,1,0.22222222222223073,0.0,0.2553923886304728
3,3,traveller,1.26,1.92,100.0,0.6599999999999999,9,0.32098765432099585,0.030000000000000027,0.29015039896594014
4,4,from,1.95,2.13,100.0,0.1799999999999999,4,0.11111111111111978,0.0,0.21196475093011416
5,5,an,2.13,2.25,100.0,0.1200000000000001,2,0.22222222222223115,0.0,0.3168848352327627
6,6,antique,2.25,2.88,100.0,0.6299999999999999,7,0.44444444444445225,0.0,0.17769157623660414
7,7,land,2.88,3.36,100.0,0.48,4,0.666666666666674,0.0,0.2572125189544882
8,8,who,3.36,3.51,100.0,0.1499999999999999,3,0.14814814814815663,0.0,0.016812119304225256
9,9,said,3.51,3.93,100.0,0.4200000000000004,4,0.5555555555555639,0.7200000000000002,0.39398986194517366
10,10,two,4.65,4.98,100.0,0.33,3,0.5925925925926001,0.0,0.3921688446118405
11,11,vast,4.98,5.58,100.0,0.5999999999999996,4,0.888888888888895,0.0,0.6303301392583336
12,12,and,5.58,5.73,100.0,0.1500000000000003,3,0.1481481481481576,0.0,0.2479346427703715
13,13,trunk,5.73,6.06,100.0,0.3299999999999992,5,0.2666666666666739,0.0,0.1057717019656145
14,14,lists,6.06,6.3,82.0137,0.2400000000000002,5,0.1333333333333424,0.0,0.42047922977036745
15,15,legs,6.3,6.72,100.0,0.4199999999999999,4,0.5555555555555629,0.0,0.353763980175353
16,16,of,6.72,6.84,100.0,0.1200000000000001,2,0.22222222222223115,0.0,0.3282344905325477
17,17,stone,6.84,7.32,100.0,0.4800000000000004,5,0.48888888888889737,0.0,0.37943764184561124
18,18,stand,7.32,7.68,100.0,0.3599999999999994,5,0.31111111111111844,0.0,0.49337104241121404
19,19,in,7.68,7.77,100.0,0.0899999999999998,2,0.11111111111111921,0.0,0.11435976473759905
20,20,the,7.77,7.86,100.0,0.0900000000000007,3,1.0870933782787962e-14,0.0,0.0880305192407048
21,21,desert,7.86,8.34,100.0,0.4799999999999995,6,0.3703703703703779,0.75,0.054917702190416334
22,22,near,9.09,9.36,100.0,0.2699999999999996,4,0.2777777777777854,0.0,0.44770925907701203
23,23,them,9.36,9.69,100.0,0.33,4,0.388888888888897,0.21000000000000085,0.13698393119716554
24,24,on,9.9,10.17,100.0,0.2699999999999996,2,0.7777777777777832,0.0,0.36290196802343433
25,25,the,10.17,10.26,100.0,0.0899999999999998,3,8.635067969306749e-15,0.0,0.48292337953322123
26,26,sand,10.26,10.83,100.0,0.5700000000000003,4,0.8333333333333407,0.2699999999999996,0.2862052916387734
27,27,half,11.1,11.43,100.0,0.33,4,0.388888888888897,0.0,0.4055286032681624
28,28,sunk,11.43,11.88,100.0,0.450000000000001,4,0.6111111111111205,0.5099999999999998,0.29542716856780143
29,29,a,12.39,12.48,100.0,0.0899999999999998,1,0.4444444444444509,0.0,0.28634189522225006
30,30,shattered,12.48,13.05,100.0,0.5700000000000003,9,0.2469135802469223,0.0,0.4852288802944881
31,31,visage,13.05,13.47,100.0,0.4199999999999999,6,0.2962962962963045,0.0,0.24089251231734501
32,32,lies,13.47,14.1,100.0,0.629999999999999,4,0.9444444444444491,0.5400000000000009,0.18617110824051075
33,33,whose,14.64,14.94,100.0,0.2999999999999989,5,0.2222222222222291,0.0,0.20781946385807393
34,34,frown,14.94,15.39,100.0,0.450000000000001,5,0.4444444444444539,0.0,0.3686225214955831
35,35,and,15.39,15.54,100.0,0.1499999999999985,3,0.14814814814815314,0.0,0.06870016741474258
36,36,wrinkled,15.54,15.99,100.0,0.450000000000001,8,0.19444444444445397,0.0,0.14493382388077616
37,37,lip,15.99,16.35,100.0,0.3600000000000012,3,0.666666666666677,0.14999999999999858,0.07069644768904708
