Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude
0,okay,6.18,6.58,0.4000000000000003,0.5,1,4,0.42857142857139807,0.0
1,good,7.08,7.22,0.1399999999999996,0.04,1,4,0.1190476190476413,0.3857216408520054
2,evening,7.26,7.58,0.3200000000000003,0.2000000000000001,1,7,0.17006802721089845,0.5354690118929786
3,my,7.78,7.9,0.1200000000000001,0.0599999999999996,1,2,0.23809523809524047,0.07372750411424585
4,follow,7.96,8.2,0.2399999999999993,0.0200000000000013,1,6,0.14285714285716092,0.27149371140347567
5,americans,8.22,8.82,0.5999999999999996,1.0199999999999996,1,9,0.2698412698412663,0.11428813768484984
6,tonight,9.84,10.16,0.3200000000000003,0.0199999999999995,1,7,0.17006802721089845,0.5104180204029058
7,i,10.18,10.22,0.0400000000000009,0.08,1,1,0.14285714285716578,0.4902457578077438
8,want,10.3,10.46,0.1600000000000001,0.0199999999999995,1,4,0.14285714285716158,0.3215452560167774
9,to,10.48,10.54,0.0599999999999987,0.0400000000000009,1,2,0.09523809523811898,0.1455098346119075
10,talk,10.58,10.8,0.2200000000000006,0.0399999999999991,1,4,0.21428571428572127,0.17130836244772876
11,to,10.84,10.92,0.08,0.0400000000000009,1,2,0.14285714285716147,0.07840488401946298
12,you,10.96,11.06,0.0999999999999996,0.1199999999999992,1,3,0.11111111111113459,0.30111537551930384
13,on,11.18,11.26,0.08,0.0400000000000009,1,2,0.14285714285716147,0.20678743480375936
14,a,11.3,11.34,0.0399999999999991,0.0600000000000005,1,1,0.14285714285715717,0.18655016253328902
15,subject,11.4,11.86,0.4599999999999991,0.0200000000000013,1,7,0.2653061224489764,0.18890860154833106
16,of,11.88,11.98,0.0999999999999996,0.08,1,2,0.1904761904761999,0.13124435981153443
17,deep,12.06,12.3,0.2400000000000002,0.0599999999999987,1,4,0.23809523809524047,0.4425593357635162
18,concern,12.36,12.94,0.5800000000000001,0.08,1,7,0.34693877551018737,0.2710348691324388
19,to,13.02,13.12,0.0999999999999996,0.200000000000001,1,2,0.1904761904761999,0.14185209440363467
20,all,13.32,13.48,0.1600000000000001,0.0599999999999987,1,3,0.2063492063492141,0.47914976202757864
21,americans,13.54,14.1,0.5600000000000005,0.0600000000000005,1,9,0.24867724867724922,0.20513761656822863
22,and,14.16,14.26,0.0999999999999996,0.0400000000000009,1,3,0.11111111111113459,0.18498138775726145
23,to,14.3,14.38,0.08,0.0999999999999996,1,2,0.14285714285716147,0.156466245144296
24,many,14.48,14.68,0.1999999999999993,0.0600000000000005,1,4,0.1904761904762,0.7311628899169903
25,people,14.74,15.08,0.3399999999999998,0.3200000000000003,1,6,0.22222222222222696,0.3584268574360429
26,in,15.4,15.5,0.0999999999999996,0.0399999999999991,1,2,0.1904761904761999,0.14444922941541286
27,all,15.54,15.66,0.120000000000001,0.0600000000000005,1,3,0.14285714285716306,0.615545986422574
28,parts,15.72,16.02,0.2999999999999989,0.0199999999999995,1,5,0.23809523809523916,0.23572913148974833
29,of,16.04,16.1,0.0600000000000022,0.0199999999999995,1,2,0.0952380952381273,0.19935762472585009
30,the,16.12,16.18,0.0599999999999987,0.0599999999999987,1,3,0.047619047619080646,0.25002686742997265
31,world,16.24,16.58,0.3399999999999998,0.5,1,5,0.27619047619047155,0.30457429924402335
32,the,17.08,17.14,0.0600000000000022,0.0599999999999987,1,3,0.0476190476190862,0.0969390221177699
33,war,17.2,17.4,0.1999999999999993,0.0400000000000027,1,3,0.26984126984126533,0.5905328924688399
34,in,17.44,17.5,0.0599999999999987,0.0399999999999991,1,2,0.09523809523811898,0.4423000251221087
35,vietnam,17.54,18.06,0.5199999999999996,1.0400000000000027,1,7,0.30612244897958185,0.21679117283092053
36,i,19.1,19.18,0.0799999999999983,0.0800000000000018,1,1,0.33333333333331083,0.2981572441770685
37,believe,19.26,19.48,0.2199999999999988,0.0199999999999995,1,7,0.10204081632655547,0.6222209198040887
38,that,19.5,19.58,0.0799999999999983,0.0200000000000031,1,4,0.04761904761908068,0.49966296897215307
39,one,19.6,19.72,0.1199999999999974,0.0199999999999995,1,3,0.14285714285715734,0.5938292561376354
40,of,19.74,19.78,0.0400000000000027,0.0399999999999991,1,2,0.04761904761908914,0.8670371035062028
41,the,19.82,19.86,0.0399999999999991,0.0600000000000022,1,3,0.015873015873055025,0.6617715564256679
42,reasons,19.92,20.32,0.3999999999999986,0.0399999999999991,1,7,0.22448979591837087,0.39125854969754575
43,for,20.36,20.44,0.0800000000000018,0.0399999999999991,1,3,0.07936507936511183,0.23953156145413446
44,the,20.48,20.54,0.0599999999999987,0.0600000000000022,1,3,0.047619047619080646,0.5487242511024949
45,deep,20.6,20.82,0.2199999999999988,0.0599999999999987,1,4,0.2142857142857191,0.42192795514877895
46,division,20.88,21.38,0.5,0.7600000000000016,1,8,0.25000000000000006,0.3773733518697365
47,about,22.14,22.44,0.3000000000000007,0.0599999999999987,1,5,0.2380952380952409,0.3638691170086384
48,vietnam,22.5,23.14,0.6400000000000006,0.759999999999998,1,7,0.3877551020407929,0.2869958140200296
49,is,23.9,24.04,0.1400000000000005,0.0199999999999995,1,2,0.2857142857142808,0.37262120969670987
50,that,24.06,24.16,0.1000000000000014,0.0399999999999991,1,4,0.07142857142860405,0.41183531626494146
51,many,24.2,24.4,0.1999999999999993,0.0600000000000022,1,4,0.1904761904762,0.7563182791189651
52,americans,24.46,25.12,0.6600000000000001,0.0399999999999991,1,9,0.30158730158729274,0.3837557490481178
53,have,25.16,25.26,0.1000000000000014,0.0399999999999991,1,4,0.07142857142860405,0.2723871055265687
54,lost,25.3,25.52,0.2199999999999988,0.0599999999999987,1,4,0.2142857142857191,0.480101170752191
55,confidence,25.58,26.04,0.4600000000000008,0.0199999999999995,1,10,0.1714285714285855,0.2405467828479213
56,in,26.06,26.14,0.0800000000000018,0.0599999999999987,1,2,0.14285714285716578,0.3092870947391489
57,what,26.2,26.36,0.1600000000000001,0.0399999999999991,1,4,0.14285714285716158,0.32533693091962085
58,their,26.4,26.56,0.1600000000000001,0.0600000000000022,1,5,0.10476190476193004,0.38027365584684825
59,government,26.62,27.0,0.379999999999999,0.0399999999999991,1,10,0.13333333333335312,0.35889889866837155
60,has,27.04,27.18,0.1400000000000005,0.0599999999999987,1,3,0.17460317460318853,0.2816234388945542
61,told,27.24,27.48,0.240000000000002,0.0399999999999991,1,4,0.23809523809524258,0.5002590072831465
62,them,27.52,27.62,0.1000000000000014,0.0399999999999991,1,4,0.07142857142860405,0.3660632628170989
63,about,27.66,27.88,0.2199999999999988,0.0400000000000027,1,5,0.1619047619047761,0.452463931502543
64,our,27.92,28.02,0.0999999999999978,0.0399999999999991,1,3,0.11111111111113171,0.5000445208583679
65,policy,28.06,28.52,0.4600000000000008,1.1799999999999995,1,6,0.31746031746030645,0.17327589089027434
66,the,29.7,29.76,0.0600000000000022,0.0399999999999991,1,3,0.0476190476190862,0.07184927155389767
67,american,29.8,30.24,0.4399999999999977,0.0400000000000027,1,8,0.2142857142857192,0.6685337319659442
68,people,30.28,30.58,0.2999999999999971,0.1000000000000014,1,6,0.19047619047619854,0.37741420087971467
69,cannot,30.68,31.12,0.4400000000000013,0.0399999999999991,1,6,0.3015873015872937,0.45675699142337794
70,and,31.16,31.24,0.0799999999999983,0.0600000000000022,1,3,0.07936507936510626,0.3254028203338858
71,should,31.3,31.48,0.1799999999999997,0.0599999999999987,1,6,0.09523809523812182,0.3809404373042808
72,not,31.54,31.7,0.1600000000000001,0.1000000000000014,1,3,0.2063492063492141,0.35012900613402537
73,be,31.8,31.9,0.0999999999999978,0.0800000000000018,1,2,0.1904761904761956,0.355888384060295
74,astrosupport,31.98,32.76,0.7799999999999976,0.0,1,12,0.2619047619047589,0.2894644618737611
75,a,32.76,32.8,0.0399999999999991,0.0400000000000062,1,1,0.14285714285715717,0.20665019552653346
76,policy,32.84,33.28,0.4399999999999977,0.5799999999999983,1,6,0.3015873015872909,0.17571069752974044
77,which,33.86,34.02,0.1600000000000037,0.0399999999999991,1,5,0.10476190476193348,0.17952917827163692
78,involves,34.06,34.5,0.4399999999999977,0.0200000000000031,1,8,0.2142857142857192,0.5394599766264114
79,the,34.52,34.58,0.0599999999999951,0.1000000000000014,1,3,0.04761904761907493,0.2817634806242854
80,overall,34.68,35.1,0.4200000000000017,0.2199999999999988,1,7,0.23809523809524136,0.64929360486521
81,writing,35.32,35.64,0.3200000000000003,0.0799999999999983,1,7,0.17006802721089845,0.36831536421010785
82,issues,35.72,36.2,0.480000000000004,0.2399999999999948,1,6,0.3333333333333221,0.19916644834983824
83,of,36.44,36.54,0.1000000000000014,0.0799999999999983,1,2,0.19047619047620418,0.08467017858458133
84,war,36.62,36.92,0.3000000000000042,0.0799999999999983,1,3,0.4285714285714044,0.607432633332124
85,and,37.0,37.1,0.1000000000000014,0.0799999999999983,1,3,0.11111111111113743,0.08979358411839418
86,peace,37.18,37.58,0.3999999999999986,0.480000000000004,1,5,0.33333333333331755,0.1900149507085296
87,unless,38.06,38.34,0.2800000000000011,0.0599999999999951,1,6,0.17460317460318858,0.24793954302146248
88,they,38.4,38.46,0.0600000000000022,0.0600000000000022,1,4,0.02380952380956564,0.41280162962439837
89,know,38.52,38.62,0.0999999999999943,0.0600000000000022,1,4,0.07142857142859561,0.5500158292340532
90,the,38.68,38.74,0.0600000000000022,0.0399999999999991,1,3,0.0476190476190862,0.1378718398714926
91,truth,38.78,39.06,0.2800000000000011,0.019999999999996,1,5,0.2190476190476255,0.26058899311874256
92,about,39.08,39.3,0.2199999999999988,0.0400000000000062,1,5,0.1619047619047761,0.10680901295263659
93,that,39.34,39.48,0.1399999999999934,0.0400000000000062,1,4,0.11904761904763393,0.0597512978836497
94,policy,39.52,39.96,0.4399999999999977,1.019999999999996,1,6,0.3015873015872909,0.03384940971611943
95,tonight,40.98,41.3,0.3200000000000003,0.0400000000000062,1,7,0.17006802721089845,0.39285732053840994
96,therefore,41.34,41.86,0.519999999999996,0.7000000000000028,1,9,0.2275132275132294,0.21431573208567026
97,i,42.56,42.66,0.0999999999999943,0.0800000000000054,1,1,0.42857142857137054,0.2751600427176969
98,would,42.74,42.86,0.1199999999999974,0.0399999999999991,1,5,0.06666666666669599,0.5328347498748446
99,like,42.9,43.06,0.1600000000000037,0.0599999999999951,1,4,0.14285714285716586,0.5943739662308863
100,to,43.12,43.18,0.0600000000000022,0.0600000000000022,1,2,0.0952380952381273,0.1549513144371877
101,answer,43.24,43.54,0.2999999999999971,0.0600000000000022,1,6,0.19047619047619854,0.3903037396833417
102,some,43.6,43.74,0.1400000000000005,0.0399999999999991,1,4,0.1190476190476424,0.39014429227011777
103,of,43.78,43.82,0.0399999999999991,0.0399999999999991,1,2,0.04761904761908056,0.4410335246067841
104,the,43.86,43.9,0.0399999999999991,0.0799999999999983,1,3,0.015873015873055025,0.3324965499064989
105,questions,43.98,44.52,0.5400000000000063,0.0599999999999951,1,9,0.23809523809524352,0.15915083542146058
106,that,44.58,44.7,0.1200000000000045,0.0399999999999991,1,4,0.09523809523812744,0.2132896966631764
107,i,44.74,44.8,0.0599999999999951,0.1200000000000045,1,1,0.23809523809521688,0.34354954970915424
108,know,44.92,45.1,0.1799999999999997,0.1999999999999957,1,4,0.16666666666668079,0.6863435216272665
109,are,45.3,45.42,0.1200000000000045,0.0799999999999983,1,3,0.1428571428571686,0.2052756185747962
110,on,45.5,45.62,0.1199999999999974,0.0399999999999991,1,2,0.23809523809523403,0.39137385819489784
111,the,45.66,45.72,0.0600000000000022,0.0600000000000022,1,3,0.0476190476190862,0.7772358585805269
112,minds,45.78,46.34,0.5600000000000023,0.279999999999994,1,5,0.48571428571424713,0.29718658441601464
113,of,46.62,46.72,0.1000000000000014,0.0600000000000022,1,2,0.19047619047620418,0.03937379088981167
114,many,46.78,46.98,0.1999999999999957,0.0400000000000062,1,4,0.19047619047619574,0.5638699825908762
115,of,47.02,47.1,0.0799999999999983,0.0399999999999991,1,2,0.14285714285715742,0.4172339769503539
116,you,47.14,47.22,0.0799999999999983,0.1000000000000014,1,3,0.07936507936510626,0.44486773033780397
117,listening,47.32,47.68,0.3599999999999994,0.0200000000000031,1,9,0.14285714285716114,0.1827478026783676
118,to,47.7,47.78,0.0799999999999983,0.0399999999999991,1,2,0.14285714285715742,0.07781988794916589
119,me,47.82,47.96,0.1400000000000005,1.4399999999999975,1,2,0.2857142857142808,0.2823472690397915
120,how,49.4,49.6,0.2000000000000028,0.0599999999999951,1,3,0.2698412698412709,0.5041631067574751
121,and,49.66,49.74,0.0800000000000054,0.0599999999999951,1,3,0.07936507936511752,0.45141565772742676
122,why,49.8,50.04,0.240000000000002,0.0600000000000022,1,3,0.3333333333333221,0.4259679848634745
123,did,50.1,50.2,0.1000000000000014,0.0399999999999991,1,3,0.11111111111113743,0.3615537573286805
124,america,50.24,50.62,0.3799999999999954,0.0399999999999991,1,7,0.2108843537415003,0.31737509218818055
125,get,50.66,50.78,0.1200000000000045,0.0399999999999991,1,3,0.1428571428571686,0.2729486176226962
126,involved,50.82,51.2,0.3800000000000025,0.0,1,8,0.17857142857144248,0.20746383431468451
127,in,51.2,51.26,0.0599999999999951,0.0399999999999991,1,2,0.09523809523811043,0.20794031753843942
128,vietnam,51.3,51.72,0.4200000000000017,0.0200000000000031,1,7,0.23809523809524136,0.18282253089300854
129,in,51.74,51.8,0.0599999999999951,0.0200000000000031,1,2,0.09523809523811043,0.19730174556792568
130,the,51.82,51.86,0.0399999999999991,0.0399999999999991,1,3,0.015873015873055025,0.14257122336256617
131,first,51.9,52.12,0.2199999999999988,0.0600000000000022,1,5,0.1619047619047761,0.19259780251026423
132,place,52.18,52.5,0.3200000000000003,0.8400000000000034,1,5,0.25714285714285623,0.02270597146175362
133,how,53.34,53.52,0.1799999999999997,0.0799999999999983,1,3,0.23809523809523972,0.38066016123639873
134,has,53.6,53.74,0.1400000000000005,0.0399999999999991,1,3,0.17460317460318853,0.41549311656704124
135,this,53.78,53.92,0.1400000000000005,0.0399999999999991,1,4,0.1190476190476424,0.45927489020294443
136,administration,53.96,54.68,0.7199999999999989,0.1000000000000014,1,14,0.19727891156463465,0.21197592618951053
137,changed,54.78,55.18,0.3999999999999986,0.0200000000000031,1,7,0.22448979591837087,0.5268832329156818
138,the,55.2,55.26,0.0599999999999951,0.0399999999999991,1,3,0.04761904761907493,0.14336432319983264
139,policy,55.3,55.7,0.4000000000000057,0.019999999999996,1,6,0.26984126984127094,0.15302116312168268
140,of,55.72,55.78,0.0600000000000022,0.019999999999996,1,2,0.0952380952381273,0.3404494709694841
141,the,55.8,55.86,0.0600000000000022,0.0399999999999991,1,3,0.0476190476190862,0.1841521761526188
142,previous,55.9,56.24,0.3400000000000034,0.0399999999999991,1,8,0.15476190476192334,0.3827663542454885
143,administration,56.28,56.9,0.6199999999999974,0.980000000000004,1,14,0.16326530612246318,0.10112096122560432
144,what,57.88,58.04,0.1599999999999966,0.0399999999999991,1,4,0.14285714285715742,0.4139178464572791
145,has,58.08,58.2,0.1200000000000045,0.0599999999999951,1,3,0.1428571428571686,0.5264652780381602
146,really,58.26,58.5,0.240000000000002,0.1000000000000014,1,6,0.14285714285716306,0.6346243492409147
147,happened,58.6,58.96,0.3599999999999994,0.019999999999996,1,8,0.16666666666668079,0.194110551489274
148,in,58.98,59.04,0.0600000000000022,0.0200000000000031,1,2,0.0952380952381273,0.09740093562968256
149,the,59.06,59.1,0.0399999999999991,0.0399999999999991,1,3,0.015873015873055025,0.14217637225019386
150,negotiations,59.14,59.84,0.7000000000000028,0.0399999999999991,1,12,0.23015873015873478,0.2808682536394714
151,in,59.88,59.94,0.0599999999999951,0.0800000000000054,1,2,0.09523809523811043,0.15713387600485906
152,paris,60.02,60.42,0.3999999999999986,0.0399999999999991,1,5,0.33333333333331755,0.12900674074190024
153,and,60.46,60.52,0.0600000000000022,0.0399999999999991,1,3,0.0476190476190862,0.051053132471334764
154,on,60.56,60.64,0.0799999999999983,0.0399999999999991,1,2,0.14285714285715742,0.11832925801845655
155,the,60.68,60.72,0.0399999999999991,0.0399999999999991,1,3,0.015873015873055025,0.2839999995146268
156,battlefront,60.76,61.26,0.5,0.0200000000000031,1,11,0.16883116883118296,0.18489260328833074
157,and,61.28,61.32,0.0399999999999991,0.0399999999999991,1,3,0.015873015873055025,0.11796328661252087
158,vietnam,61.36,61.86,0.5,1.1400000000000006,1,7,0.29251700680271375,0.17137528923693382
159,what,63.0,63.18,0.1799999999999997,0.0799999999999983,1,4,0.16666666666668079,0.3687292561093219
160,choices,63.26,63.76,0.5,0.0600000000000022,1,7,0.29251700680271375,0.2991010960819339
161,do,63.82,63.9,0.0799999999999983,0.0600000000000022,1,2,0.14285714285715742,0.19137404425463117
162,we,63.96,64.04,0.0800000000000054,0.1199999999999903,1,2,0.14285714285717432,0.36991542735716343
