,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time,pitch
0,today's,0.72,1.08,0.3600000000000001,0.04,0,7,0.05142857142857144,0.4560052393114343,0.040000000000000036,0.9,161.95134458030384
1,crash,1.12,1.6,0.48,0.1999999999999999,0,5,0.096,0.39583703937057063,0.19999999999999996,1.36,147.63364684155445
2,is,1.8,1.94,0.1399999999999999,0.06,0,2,0.06999999999999995,0.1029744689565883,0.06000000000000005,1.87,102.08071979735107
3,the,2.0,2.04,0.04,0.08,0,3,0.013333333333333334,0.3974433566103663,0.08000000000000007,2.02,113.60999472541266
4,first,2.12,2.46,0.3399999999999998,0.04,0,5,0.06799999999999996,0.34986268800483666,0.040000000000000036,2.29,155.2903468423351
5,in,2.5,2.56,0.06,0.02,0,2,0.03,0.1572972296199262,0.020000000000000018,2.5300000000000002,92.17694436056176
6,the,2.58,2.62,0.04,0.04,0,3,0.013333333333333334,0.20748624433080173,0.040000000000000036,2.6,87.44798847594221
7,united,2.66,3.04,0.3799999999999999,0.04,0,6,0.06333333333333331,0.2709774659488956,0.040000000000000036,2.85,89.00614867564677
8,states,3.08,3.38,0.2999999999999998,0.06,0,6,0.04999999999999997,0.3274821704237201,0.06000000000000005,3.23,128.6770494239936
9,since,3.44,3.62,0.1800000000000001,0.06,0,5,0.03600000000000002,0.1843931908397259,0.06000000000000005,3.5300000000000002,116.94516515149965
10,last,3.68,3.94,0.2599999999999998,0.06,0,4,0.06499999999999995,0.5073903502779451,0.06000000000000005,3.81,130.95701807653924
11,january,4.0,4.52,0.5199999999999996,0.04,0,7,0.07428571428571422,0.444028249212677,0.040000000000000036,4.26,113.86171981676951
12,when,4.56,4.68,0.1200000000000001,0.08,0,4,0.030000000000000027,0.27704631089559856,0.08000000000000007,4.619999999999999,100.37056700259406
13,fourteen,4.76,5.28,0.5200000000000005,0.08,0,8,0.06500000000000006,0.3825687694371115,0.08000000000000007,5.02,143.3195098391901
14,people,5.36,5.68,0.3199999999999994,0.08,0,6,0.05333333333333323,0.4063419711689087,0.08000000000000007,5.52,137.472377075053
15,died,5.76,6.04,0.2800000000000002,0.0199999999999995,0,4,0.07000000000000005,0.6650902433674472,0.019999999999999574,5.9,121.63806317359355
16,in,6.06,6.12,0.0600000000000005,0.04,0,2,0.03000000000000025,0.4362898916315594,0.040000000000000036,6.09,115.79887557600131
17,the,6.16,6.2,0.04,0.0599999999999996,0,3,0.013333333333333334,0.3996063811743127,0.05999999999999961,6.18,109.41106900426654
18,collision,6.26,6.72,0.4599999999999999,0.04,0,9,0.0511111111111111,0.4584780174851055,0.040000000000000036,6.49,130.9981866488946
19,over,6.76,6.96,0.2000000000000001,0.0599999999999996,0,4,0.050000000000000024,0.48404008926566533,0.05999999999999961,6.859999999999999,112.03349733917027
20,california,7.02,7.72,0.7000000000000002,0.0600000000000005,0,10,0.07000000000000002,0.4713561645635083,0.0600000000000005,7.369999999999999,116.96163771165781
21,of,7.78,7.86,0.08,0.04,0,2,0.04,0.457574958946799,0.040000000000000036,7.82,97.36124671261192
22,an,7.9,7.96,0.0599999999999996,0.0599999999999996,0,2,0.0299999999999998,0.22231413679159914,0.05999999999999961,7.93,96.29848327727824
23,airliner,8.02,8.56,0.5400000000000009,0.0999999999999996,0,8,0.06750000000000012,0.4908013624315137,0.09999999999999964,8.29,108.81399833523464
24,and,8.66,8.76,0.0999999999999996,0.0400000000000009,0,3,0.0333333333333332,0.2264607836300939,0.040000000000000924,8.71,104.83615089814816
25,a,8.8,8.84,0.0399999999999991,0.0400000000000009,0,1,0.0399999999999991,0.327359160601612,0.040000000000000924,8.82,108.08579018891946
26,private,8.88,9.24,0.3599999999999994,0.0399999999999991,0,7,0.05142857142857134,0.32751889651810073,0.03999999999999915,9.06,86.64823431378647
27,plane,9.28,9.6,0.3200000000000003,1.1799999999999995,0,5,0.06400000000000006,0.09276724057512503,1.1799999999999997,9.44,
28,also,10.78,11.08,0.3000000000000007,0.0600000000000005,0,4,0.07500000000000018,0.49961275108719944,0.0600000000000005,10.93,178.4322162167705
29,on,11.14,11.2,0.0599999999999987,0.0200000000000013,0,2,0.02999999999999935,0.6566769866897408,0.02000000000000135,11.17,141.90879157401963
30,the,11.22,11.26,0.0399999999999991,0.0600000000000005,0,3,0.013333333333333032,0.5562767195038798,0.0600000000000005,11.24,138.26269177070097
31,program,11.32,11.78,0.4599999999999991,0.0400000000000009,0,7,0.06571428571428559,0.4724432903271904,0.040000000000000924,11.55,145.48972963585166
32,tonight,11.82,12.16,0.3399999999999998,0.0399999999999991,0,7,0.04857142857142854,0.3897205127524608,0.03999999999999915,11.99,147.84973200751696
33,we'll,12.2,12.34,0.1400000000000005,0.0400000000000009,0,5,0.0280000000000001,0.6272333202154604,0.040000000000000924,12.27,134.99440172376666
34,hear,12.38,12.52,0.1399999999999988,0.0600000000000005,0,4,0.0349999999999997,0.7641095858256053,0.0600000000000005,12.45,144.26979903606505
35,what,12.58,12.72,0.1400000000000005,0.0399999999999991,0,4,0.03500000000000013,0.6375563850388627,0.03999999999999915,12.65,130.4589401092044
36,george,12.76,13.1,0.3399999999999998,0.0400000000000009,0,6,0.056666666666666636,0.5165228753016042,0.040000000000000924,12.93,134.96359850032687
37,mini,13.14,13.4,0.2599999999999998,0.08,0,4,0.06499999999999995,0.4869807160493542,0.08000000000000007,13.27,140.6629265712802
38,had,13.48,13.64,0.1600000000000001,0.0199999999999995,0,3,0.053333333333333365,0.3971515815911441,0.019999999999999574,13.56,115.5066586780932
39,to,13.66,13.74,0.08,0.0600000000000005,0,2,0.04,0.2085967132532439,0.0600000000000005,13.7,102.04056123092734
40,say,13.8,14.0,0.1999999999999993,0.0999999999999996,0,3,0.06666666666666643,0.38510147784568277,0.09999999999999964,13.9,118.28701326267908
41,today,14.1,14.44,0.3399999999999998,0.08,0,5,0.06799999999999996,0.4419932217558188,0.08000000000000007,14.27,130.03437788763088
42,about,14.52,14.78,0.2599999999999998,0.0400000000000009,0,5,0.051999999999999956,0.4634531750289476,0.040000000000000924,14.649999999999999,110.39923536509569
