,Word,Start,End,length,time_spent,std_time_spent,post_space
0,hi,5.96,6.08,2,0.1200000000000001,0.06000000000000005,0.08000000000000007
1,everybody,6.16,6.6,9,0.4399999999999995,0.048888888888888836,0.8000000000000007
2,on,7.4,7.52,2,0.11999999999999922,0.05999999999999961,0.020000000000000462
3,behalf,7.54,7.82,6,0.28000000000000025,0.04666666666666671,0.019999999999999574
4,of,7.84,7.92,2,0.08000000000000007,0.040000000000000036,0.11999999999999922
5,all,8.04,8.22,3,0.1800000000000015,0.0600000000000005,0.019999999999999574
6,the,8.24,8.3,3,0.0600000000000005,0.020000000000000167,0.05999999999999872
7,obama's,8.36,8.88,7,0.5200000000000014,0.07428571428571448,0.6599999999999984
8,michelle,9.54,10.0,8,0.46000000000000085,0.05750000000000011,0.14000000000000057
9,malia,10.14,10.56,5,0.41999999999999993,0.08399999999999999,0.16000000000000014
10,sasha,10.72,11.18,5,0.4599999999999991,0.09199999999999982,0.16000000000000014
11,bow,11.34,11.68,3,0.33999999999999986,0.11333333333333329,0.3800000000000008
12,and,12.06,12.2,3,0.1399999999999988,0.046666666666666266,0.02000000000000135
13,the,12.22,12.28,3,0.05999999999999872,0.019999999999999574,0.040000000000000924
14,newest,12.32,12.54,6,0.21999999999999886,0.03666666666666648,0.02000000000000135
15,member,12.56,12.8,6,0.2400000000000002,0.040000000000000036,0.0
16,of,12.8,12.86,2,0.05999999999999872,0.02999999999999936,0.040000000000000924
17,our,12.9,13.0,3,0.09999999999999964,0.033333333333333215,0.03999999999999915
18,family,13.04,13.36,6,0.3200000000000003,0.05333333333333338,0.08000000000000007
19,sunny,13.44,13.74,5,0.3000000000000007,0.060000000000000143,0.6600000000000001
20,i,14.4,14.48,1,0.08000000000000007,0.08000000000000007,0.05999999999999872
21,want,14.54,14.64,4,0.10000000000000142,0.025000000000000355,0.0
22,to,14.64,14.7,2,0.05999999999999872,0.02999999999999936,0.0600000000000005
23,wish,14.76,14.98,4,0.22000000000000064,0.05500000000000016,0.05999999999999872
24,you,15.04,15.16,3,0.120000000000001,0.040000000000000334,0.16000000000000014
25,a,15.32,15.4,1,0.08000000000000007,0.08000000000000007,0.1399999999999988
26,happy,15.54,15.88,5,0.34000000000000163,0.06800000000000032,0.03999999999999915
27,and,15.92,15.98,3,0.0600000000000005,0.020000000000000167,0.05999999999999872
28,healthy,16.04,16.28,7,0.240000000000002,0.03428571428571457,0.05999999999999872
29,thanksgiving,16.34,16.9,12,0.5599999999999987,0.04666666666666656,1.0400000000000027
30,will,17.94,18.06,4,0.11999999999999744,0.02999999999999936,0.019999999999999574
31,be,18.08,18.14,2,0.060000000000002274,0.030000000000001137,0.05999999999999872
32,spending,18.2,18.48,8,0.28000000000000114,0.03500000000000014,0.03999999999999915
33,today,18.52,18.8,5,0.28000000000000114,0.05600000000000023,0.17999999999999972
34,just,18.98,19.16,4,0.17999999999999972,0.04499999999999993,0.03999999999999915
35,like,19.2,19.34,4,0.14000000000000057,0.03500000000000014,0.03999999999999915
36,many,19.38,19.56,4,0.17999999999999972,0.04499999999999993,0.0400000000000027
37,of,19.6,19.64,2,0.03999999999999915,0.019999999999999574,0.0799999999999983
38,you,19.72,19.82,3,0.10000000000000142,0.033333333333333805,0.620000000000001
39,sitting,20.44,20.68,7,0.23999999999999844,0.034285714285714065,0.03999999999999915
40,down,20.72,20.9,4,0.17999999999999972,0.04499999999999993,0.0400000000000027
41,with,20.94,21.02,4,0.0799999999999983,0.019999999999999574,0.05999999999999872
42,family,21.08,21.46,6,0.38000000000000256,0.06333333333333376,0.03999999999999915
43,and,21.5,21.56,3,0.05999999999999872,0.019999999999999574,0.060000000000002274
44,friends,21.62,21.96,7,0.33999999999999986,0.04857142857142855,0.03999999999999915
45,to,22.0,22.06,2,0.05999999999999872,0.02999999999999936,0.060000000000002274
46,eat,22.12,22.26,3,0.14000000000000057,0.046666666666666856,0.019999999999999574
47,some,22.28,22.38,4,0.09999999999999787,0.024999999999999467,0.060000000000002274
48,good,22.44,22.58,4,0.13999999999999702,0.034999999999999254,0.0400000000000027
49,food,22.62,22.9,4,0.2799999999999976,0.0699999999999994,0.5800000000000018
50,tell,23.48,23.66,4,0.17999999999999972,0.04499999999999993,0.03999999999999915
51,some,23.7,23.82,4,0.120000000000001,0.03000000000000025,0.03999999999999915
52,stories,23.86,24.36,7,0.5,0.07142857142857142,0.3200000000000003
53,watch,24.68,24.94,5,0.26000000000000156,0.05200000000000031,0.019999999999999574
54,a,24.96,24.98,1,0.019999999999999574,0.019999999999999574,0.03999999999999915
55,little,25.02,25.12,6,0.10000000000000142,0.016666666666666902,0.03999999999999915
56,football,25.16,25.66,8,0.5,0.0625,0.03999999999999915
57,and,25.7,25.8,3,0.10000000000000142,0.033333333333333805,0.17999999999999972
58,most,25.98,26.2,4,0.21999999999999886,0.054999999999999716,0.019999999999999574
59,importantly,26.22,26.72,11,0.5,0.045454545454545456,0.5199999999999996
60,count,27.24,27.44,5,0.20000000000000284,0.04000000000000057,0.019999999999999574
61,our,27.46,27.56,3,0.09999999999999787,0.033333333333332625,0.0400000000000027
62,blessings,27.6,28.06,9,0.4599999999999973,0.05111111111111081,0.8200000000000003
63,and,28.88,29.0,3,0.120000000000001,0.040000000000000334,0.03999999999999915
64,as,29.04,29.1,2,0.060000000000002274,0.030000000000001137,0.03999999999999915
65,americans,29.14,29.62,9,0.4800000000000004,0.05333333333333338,0.03999999999999915
66,we,29.66,29.72,2,0.05999999999999872,0.02999999999999936,0.060000000000002274
