,Word,Start,End,length,time_spent,std_time_spent,post_space,time
0,the,5.38,5.38,3,0.0,0.0,2.1799999999999997,5.38
1,the,7.56,7.56,3,0.0,0.0,2.1000000000000005,7.56
2,the,9.66,9.66,3,0.0,0.0,1.6199999999999992,9.66
3,the,11.28,11.28,3,0.0,0.0,1.2800000000000011,11.28
4,uh,12.56,12.56,2,0.0,0.0,0.6999999999999993,12.56
5,yeah,13.26,13.46,4,0.200000000000001,0.05000000000000025,2.9399999999999977,13.36
6,when,16.4,16.54,4,0.1400000000000005,0.03500000000000013,0.019999999999999574,16.47
7,i,16.56,16.6,1,0.0400000000000027,0.0400000000000027,0.05999999999999872,16.58
8,was,16.66,16.76,3,0.1000000000000014,0.0333333333333338,0.019999999999999574,16.71
9,a,16.78,16.82,1,0.0399999999999991,0.0399999999999991,0.05999999999999872,16.8
10,kid,16.88,17.2,3,0.3200000000000003,0.10666666666666676,0.1999999999999993,17.04
11,my,17.4,17.54,2,0.1400000000000005,0.07000000000000026,0.03999999999999915,17.47
12,mom,17.58,17.78,3,0.2000000000000028,0.0666666666666676,0.019999999999999574,17.68
13,and,17.8,17.88,3,0.0799999999999983,0.0266666666666661,0.0400000000000027,17.84
14,i,17.92,17.98,1,0.0599999999999987,0.0599999999999987,0.259999999999998,17.950000000000003
15,made,18.24,18.42,4,0.1800000000000032,0.0450000000000008,0.019999999999999574,18.33
16,this,18.44,18.56,4,0.1199999999999974,0.02999999999999935,0.0400000000000027,18.5
17,steel,18.6,18.96,5,0.3599999999999994,0.07199999999999987,0.6199999999999974,18.78
18,i,19.58,19.68,1,0.1000000000000014,0.1000000000000014,0.08000000000000185,19.63
19,was,19.76,19.86,3,0.0999999999999978,0.0333333333333326,0.060000000000002274,19.810000000000002
20,allowed,19.92,20.24,7,0.3199999999999967,0.04571428571428524,0.0400000000000027,20.08
21,to,20.28,20.38,2,0.0999999999999978,0.0499999999999989,0.08000000000000185,20.33
22,take,20.46,20.82,4,0.3599999999999994,0.08999999999999984,0.21999999999999886,20.64
23,three,21.04,21.3,5,0.2600000000000015,0.0520000000000003,0.14000000000000057,21.17
24,mental,21.44,21.76,6,0.3200000000000003,0.05333333333333338,0.03999999999999915,21.6
25,health,21.8,22.04,6,0.2399999999999984,0.03999999999999974,0.03999999999999915,21.92
26,rest,22.08,22.32,4,0.240000000000002,0.0600000000000005,0.0799999999999983,22.2
27,days,22.4,22.66,4,0.2600000000000015,0.06500000000000038,0.0799999999999983,22.53
28,every,22.74,23.04,5,0.3000000000000007,0.060000000000000143,0.08000000000000185,22.89
29,semester,23.12,23.64,8,0.5199999999999996,0.06499999999999995,0.0799999999999983,23.380000000000003
30,as,23.72,23.84,2,0.120000000000001,0.0600000000000005,0.03999999999999915,23.78
31,long,23.88,24.12,4,0.240000000000002,0.0600000000000005,0.019999999999999574,24.0
32,as,24.14,24.22,2,0.0799999999999983,0.03999999999999915,0.0400000000000027,24.18
33,i,24.26,24.3,1,0.0399999999999991,0.0399999999999991,0.05999999999999872,24.28
34,continue,24.36,24.76,8,0.4000000000000021,0.05000000000000026,0.03999999999999915,24.560000000000002
35,to,24.8,24.86,2,0.0599999999999987,0.02999999999999935,0.03999999999999915,24.83
36,do,24.9,25.0,2,0.1000000000000014,0.0500000000000007,0.0799999999999983,24.95
37,well,25.08,25.2,4,0.120000000000001,0.03000000000000025,0.03999999999999915,25.14
38,in,25.24,25.3,2,0.0600000000000022,0.0300000000000011,0.05999999999999872,25.27
39,school,25.36,25.7,6,0.3399999999999998,0.056666666666666636,1.1400000000000006,25.53
40,this,26.84,26.98,4,0.1400000000000005,0.03500000000000013,0.019999999999999574,26.91
41,was,27.0,27.12,3,0.120000000000001,0.040000000000000334,0.03999999999999915,27.060000000000002
42,because,27.16,27.52,7,0.3599999999999994,0.05142857142857134,0.05999999999999872,27.34
43,i,27.58,27.68,1,0.1000000000000014,0.1000000000000014,0.120000000000001,27.63
44,started,27.8,28.1,7,0.3000000000000007,0.04285714285714296,0.03999999999999915,27.950000000000003
45,my,28.14,28.26,2,0.120000000000001,0.0600000000000005,0.05999999999999872,28.200000000000003
46,mental,28.32,28.58,6,0.259999999999998,0.043333333333333,0.020000000000003126,28.45
47,health,28.6,28.78,6,0.1799999999999997,0.029999999999999947,0.03999999999999915,28.69
48,journey,28.82,29.16,7,0.3399999999999998,0.04857142857142854,0.05999999999999872,28.990000000000002
49,when,29.22,29.32,4,0.1000000000000014,0.02500000000000035,0.03999999999999915,29.27
50,i,29.36,29.4,1,0.0399999999999991,0.0399999999999991,0.060000000000002274,29.38
51,was,29.46,29.54,3,0.0799999999999983,0.0266666666666661,0.03999999999999915,29.5
52,only,29.58,29.78,4,0.2000000000000028,0.0500000000000007,0.11999999999999744,29.68
53,six,29.9,30.14,3,0.240000000000002,0.08000000000000067,0.03999999999999915,30.02
54,years,30.18,30.4,5,0.2199999999999988,0.04399999999999976,0.020000000000003126,30.29
55,old,30.42,30.66,3,0.2399999999999984,0.07999999999999947,0.879999999999999,30.54
56,i,31.54,31.64,1,0.1000000000000014,0.1000000000000014,0.0799999999999983,31.59
57,was,31.72,31.82,3,0.1000000000000014,0.0333333333333338,0.03999999999999915,31.77
58,always,31.86,32.1,6,0.240000000000002,0.040000000000000334,0.01999999999999602,31.98
59,what,32.12,32.26,4,0.1400000000000005,0.03500000000000013,0.03999999999999915,32.19
60,my,32.3,32.4,2,0.1000000000000014,0.0500000000000007,0.10000000000000142,32.349999999999994
61,grade,32.5,32.72,5,0.2199999999999988,0.04399999999999976,0.03999999999999915,32.61
62,school,32.76,32.98,6,0.2199999999999988,0.036666666666666466,0.020000000000003126,32.87
63,teachers,33.0,33.34,8,0.3400000000000034,0.042500000000000426,0.01999999999999602,33.17
64,would,33.36,33.46,5,0.1000000000000014,0.020000000000000278,0.060000000000002274,33.41
65,call,33.52,33.82,4,0.2999999999999971,0.07499999999999928,0.20000000000000284,33.67
66,a,34.02,34.08,1,0.0599999999999951,0.0599999999999951,0.10000000000000142,34.05
67,worrier,34.18,34.8,7,0.6199999999999974,0.0885714285714282,0.6200000000000045,34.489999999999995
68,but,35.42,35.52,3,0.1000000000000014,0.0333333333333338,0.03999999999999915,35.47
69,later,35.56,35.8,5,0.2399999999999948,0.04799999999999896,0.04000000000000625,35.68
70,on,35.84,35.94,2,0.0999999999999943,0.04999999999999715,0.060000000000002274,35.89
71,we,36.0,36.06,2,0.0600000000000022,0.0300000000000011,0.05999999999999517,36.03
72,found,36.12,36.38,5,0.2600000000000051,0.052000000000001025,0.01999999999999602,36.25
73,out,36.4,36.54,3,0.1400000000000005,0.046666666666666835,0.060000000000002274,36.47
74,that,36.6,36.68,4,0.0799999999999983,0.019999999999999574,0.020000000000003126,36.64
75,i,36.7,36.76,1,0.0599999999999951,0.0599999999999951,0.12000000000000455,36.730000000000004
76,have,36.88,37.04,4,0.1599999999999966,0.03999999999999915,0.0799999999999983,36.96
77,trauma,37.12,37.44,6,0.3200000000000003,0.05333333333333338,0.03999999999999915,37.28
78,induced,37.48,37.8,7,0.3200000000000003,0.045714285714285756,0.04000000000000625,37.64
79,anxiety,37.84,38.38,7,0.5399999999999991,0.07714285714285703,0.259999999999998,38.11
80,and,38.64,38.74,3,0.1000000000000014,0.0333333333333338,0.05999999999999517,38.69
81,clinical,38.8,39.12,8,0.3200000000000003,0.040000000000000036,0.020000000000003126,38.959999999999994
82,depression,39.14,39.68,10,0.5399999999999991,0.053999999999999916,1.3999999999999986,39.41
83,this,41.08,41.22,4,0.1400000000000005,0.03500000000000013,0.03999999999999915,41.15
84,may,41.26,41.36,3,0.1000000000000014,0.0333333333333338,0.060000000000002274,41.31
85,growing,41.42,41.66,7,0.2399999999999948,0.034285714285713545,0.020000000000003126,41.54
86,up,41.68,41.76,2,0.0799999999999983,0.03999999999999915,0.060000000000002274,41.72
87,pretty,41.82,42.04,6,0.2199999999999988,0.036666666666666466,0.0799999999999983,41.93
88,hard,42.12,42.48,4,0.3599999999999994,0.08999999999999984,0.30000000000000426,42.3
89,i,42.78,42.84,1,0.0600000000000022,0.0600000000000022,0.0799999999999983,42.81
90,was,42.92,43.02,3,0.1000000000000014,0.0333333333333338,0.03999999999999915,42.97
91,worried,43.06,43.28,7,0.2199999999999988,0.03142857142857126,0.01999999999999602,43.17
92,about,43.3,43.46,5,0.1600000000000037,0.032000000000000736,0.01999999999999602,43.379999999999995
93,a,43.48,43.52,1,0.0400000000000062,0.0400000000000062,0.01999999999999602,43.5
94,lot,43.54,43.72,3,0.1799999999999997,0.059999999999999894,0.020000000000003126,43.629999999999995
95,of,43.74,43.78,2,0.0399999999999991,0.01999999999999955,0.060000000000002274,43.760000000000005
96,things,43.84,44.06,6,0.2199999999999988,0.036666666666666466,0.01999999999999602,43.95
97,that,44.08,44.14,4,0.0600000000000022,0.01500000000000055,0.060000000000002274,44.11
98,other,44.2,44.38,5,0.1799999999999997,0.035999999999999935,0.05999999999999517,44.290000000000006
99,kids,44.44,44.66,4,0.2199999999999988,0.0549999999999997,0.060000000000002274,44.55
100,weren't,44.72,45.1,7,0.3800000000000025,0.054285714285714645,0.519999999999996,44.91
101,and,45.62,45.9,3,0.2800000000000011,0.0933333333333337,0.03999999999999915,45.76
102,school,45.94,46.14,6,0.2000000000000028,0.0333333333333338,0.01999999999999602,46.04
103,got,46.16,46.3,3,0.1400000000000005,0.046666666666666835,0.04000000000000625,46.23
104,really,46.34,46.52,6,0.1799999999999997,0.029999999999999947,0.03999999999999915,46.43000000000001
105,overwhelming,46.56,47.08,12,0.519999999999996,0.043333333333333,0.03999999999999915,46.82
106,sometimes,47.12,47.72,9,0.6000000000000014,0.06666666666666682,0.5,47.42
107,this,48.22,48.36,4,0.1400000000000005,0.03500000000000013,0.03999999999999915,48.29
108,resulted,48.4,48.82,8,0.4200000000000017,0.05250000000000021,0.020000000000003126,48.61
109,in,48.84,48.92,2,0.0799999999999983,0.03999999999999915,0.03999999999999915,48.88
110,a,48.96,49.0,1,0.0399999999999991,0.0399999999999991,0.03999999999999915,48.980000000000004
111,lot,49.04,49.2,3,0.1600000000000037,0.053333333333334565,0.01999999999999602,49.120000000000005
112,of,49.22,49.28,2,0.0600000000000022,0.0300000000000011,0.060000000000002274,49.25
113,breakdowns,49.34,49.98,10,0.6399999999999935,0.06399999999999935,0.12000000000000455,49.66
114,panic,50.1,50.44,5,0.3399999999999963,0.06799999999999926,0.03999999999999915,50.269999999999996
115,attacks,50.48,51.04,7,0.5600000000000023,0.08000000000000032,0.6000000000000014,50.76
116,sometimes,51.64,52.02,9,0.3800000000000025,0.0422222222222225,0.01999999999999602,51.83
117,i,52.04,52.08,1,0.0399999999999991,0.0399999999999991,0.060000000000002274,52.06
118,was,52.14,52.24,3,0.1000000000000014,0.0333333333333338,0.05999999999999517,52.19
119,super,52.3,52.6,5,0.3000000000000042,0.060000000000000844,0.01999999999999602,52.45
120,productive,52.62,53.2,10,0.5800000000000054,0.05800000000000054,0.09999999999999432,52.91
121,and,53.3,53.38,3,0.0800000000000054,0.026666666666668466,0.03999999999999915,53.34
122,other,53.42,53.6,5,0.1799999999999997,0.035999999999999935,0.03999999999999915,53.510000000000005
123,days,53.64,53.82,4,0.1799999999999997,0.04499999999999992,0.03999999999999915,53.730000000000004
124,i,53.86,53.9,1,0.0399999999999991,0.0399999999999991,0.060000000000002274,53.879999999999995
125,couldn't,53.96,54.16,8,0.1999999999999957,0.024999999999999464,0.04000000000000625,54.06
126,get,54.2,54.32,3,0.1199999999999974,0.039999999999999133,0.03999999999999915,54.260000000000005
127,anything,54.36,54.7,8,0.3400000000000034,0.042500000000000426,0.05999999999999517,54.53
128,done,54.76,55.0,4,0.240000000000002,0.0600000000000005,0.740000000000002,54.879999999999995
129,this,55.74,55.88,4,0.1400000000000005,0.03500000000000013,0.01999999999999602,55.81
130,was,55.9,56.0,3,0.1000000000000014,0.0333333333333338,0.020000000000003126,55.95
131,all,56.02,56.12,3,0.0999999999999943,0.03333333333333143,0.060000000000002274,56.07
132,happening,56.18,56.54,9,0.3599999999999994,0.03999999999999993,0.03999999999999915,56.36
133,during,56.58,56.76,6,0.1799999999999997,0.029999999999999947,0.020000000000003126,56.67
134,a,56.78,56.82,1,0.0399999999999991,0.0399999999999991,0.03999999999999915,56.8
135,time,56.86,57.12,4,0.259999999999998,0.0649999999999995,0.03999999999999915,56.989999999999995
136,when,57.16,57.28,4,0.1200000000000045,0.030000000000001126,0.03999999999999915,57.22
137,mental,57.32,57.56,6,0.240000000000002,0.040000000000000334,0.03999999999999915,57.44
138,health,57.6,57.8,6,0.1999999999999957,0.03333333333333262,0.060000000000002274,57.7
139,wasn't,57.86,58.08,6,0.2199999999999988,0.036666666666666466,0.03999999999999915,57.97
140,being,58.12,58.28,5,0.1600000000000037,0.032000000000000736,0.01999999999999602,58.2
141,talked,58.3,58.58,6,0.2800000000000011,0.04666666666666685,0.0,58.44
142,about,58.58,58.74,5,0.1600000000000037,0.032000000000000736,0.05999999999999517,58.66
143,as,58.8,58.9,2,0.1000000000000014,0.0500000000000007,0.03999999999999915,58.849999999999994
144,much,58.94,59.12,4,0.1799999999999997,0.04499999999999992,0.020000000000003126,59.03
145,as,59.14,59.22,2,0.0799999999999983,0.03999999999999915,0.14000000000000057,59.18
146,it's,59.36,59.5,4,0.1400000000000005,0.03500000000000013,0.060000000000002274,59.43
147,now,59.56,59.8,3,0.2399999999999948,0.07999999999999827,0.46000000000000085,59.68
148,especially,60.26,60.74,10,0.480000000000004,0.048000000000000397,0.14000000000000057,60.5
149,youth,60.88,61.14,5,0.259999999999998,0.0519999999999996,0.03999999999999915,61.010000000000005
150,mental,61.18,61.44,6,0.259999999999998,0.043333333333333,0.03999999999999915,61.31
151,health,61.48,61.78,6,0.3000000000000042,0.050000000000000704,0.6000000000000014,61.629999999999995
152,some,62.38,62.54,4,0.1599999999999966,0.03999999999999915,0.03999999999999915,62.46
153,semesters,62.58,63.06,9,0.480000000000004,0.053333333333333774,0.05999999999999517,62.82
154,i,63.12,63.16,1,0.0399999999999991,0.0399999999999991,0.0800000000000054,63.14
155,used,63.24,63.4,4,0.1599999999999966,0.03999999999999915,0.10000000000000142,63.32
156,all,63.5,63.7,3,0.2000000000000028,0.0666666666666676,0.03999999999999915,63.6
157,of,63.74,63.8,2,0.0599999999999951,0.02999999999999755,0.060000000000002274,63.769999999999996
158,those,63.86,64.04,5,0.1800000000000068,0.03600000000000136,0.03999999999999204,63.95
159,rest,64.08,64.3,4,0.2199999999999988,0.0549999999999997,0.0799999999999983,64.19
160,days,64.38,64.54,4,0.1600000000000108,0.0400000000000027,0.03999999999999204,64.46000000000001
161,to,64.58,64.66,2,0.0799999999999983,0.03999999999999915,0.04000000000000625,64.62
162,the,64.7,64.76,3,0.0600000000000022,0.020000000000000732,0.03999999999999204,64.73
163,fullest,64.8,65.32,7,0.519999999999996,0.07428571428571372,0.44000000000001194,65.06
164,others,65.76,66.22,6,0.4599999999999937,0.07666666666666562,0.18000000000000682,65.99000000000001
165,i,66.4,66.46,1,0.059999999999988,0.059999999999988,0.0800000000000125,66.43
166,didn't,66.54,66.7,6,0.1599999999999966,0.0266666666666661,0.03999999999999204,66.62
167,need,66.74,66.86,4,0.1200000000000045,0.030000000000001126,0.01999999999999602,66.8
168,any,66.88,67.06,3,0.1800000000000068,0.06000000000000227,0.03999999999999204,66.97
169,at,67.1,67.2,2,0.1000000000000085,0.05000000000000425,0.03999999999999204,67.15
170,all,67.24,67.48,3,0.2400000000000091,0.08000000000000303,0.8799999999999955,67.36
171,but,68.36,68.46,3,0.0999999999999943,0.03333333333333143,0.04000000000000625,68.41
172,the,68.5,68.56,3,0.0600000000000022,0.020000000000000732,0.03999999999999204,68.53
173,fact,68.6,68.84,4,0.2400000000000091,0.060000000000002274,0.03999999999999204,68.72
174,that,68.88,68.96,4,0.0799999999999983,0.019999999999999574,0.020000000000010232,68.91999999999999
175,they,68.98,69.06,4,0.0799999999999983,0.019999999999999574,0.03999999999999204,69.02000000000001
176,were,69.1,69.2,4,0.1000000000000085,0.025000000000002125,0.03999999999999204,69.15
177,always,69.24,69.52,6,0.2800000000000011,0.04666666666666685,0.04000000000000625,69.38
178,an,69.56,69.62,2,0.0600000000000022,0.0300000000000011,0.0799999999999983,69.59
179,option,69.7,70.16,6,0.4599999999999937,0.07666666666666562,0.4200000000000017,69.93
180,is,70.58,70.7,2,0.1200000000000045,0.06000000000000225,0.03999999999999204,70.64
181,what,70.74,70.82,4,0.0799999999999983,0.019999999999999574,0.04000000000000625,70.78
182,kept,70.86,71.1,4,0.2399999999999948,0.0599999999999987,0.060000000000002274,70.97999999999999
183,me,71.16,71.26,2,0.1000000000000085,0.05000000000000425,0.11999999999999034,71.21000000000001
184,a,71.38,71.42,1,0.0400000000000062,0.0400000000000062,0.0799999999999983,71.4
185,happy,71.5,71.82,5,0.3199999999999932,0.06399999999999864,0.12000000000000455,71.66
186,healthy,71.94,72.26,7,0.3200000000000074,0.04571428571428677,0.05999999999998806,72.1
187,and,72.32,72.4,3,0.0800000000000125,0.026666666666670835,0.05999999999998806,72.36
188,successful,72.46,72.96,10,0.5,0.05,0.04000000000000625,72.71
189,student,73.0,73.46,7,0.4599999999999937,0.06571428571428481,0.8800000000000097,73.22999999999999
190,now,74.34,74.52,3,0.1799999999999926,0.059999999999997534,0.060000000000002274,74.43
191,i'm,74.58,74.66,3,0.0799999999999983,0.0266666666666661,0.060000000000002274,74.62
192,using,74.72,74.98,5,0.2600000000000051,0.052000000000001025,0.060000000000002274,74.85
193,those,75.04,75.2,5,0.1599999999999966,0.03199999999999932,0.060000000000002274,75.12
194,scales,75.26,75.56,6,0.2999999999999971,0.04999999999999952,0.03999999999999204,75.41
195,that,75.6,75.68,4,0.0800000000000125,0.020000000000003126,0.01999999999999602,75.64
196,i,75.7,75.78,1,0.0799999999999983,0.0799999999999983,0.0799999999999983,75.74000000000001
197,learned,75.86,76.06,7,0.2000000000000028,0.02857142857142897,0.0,75.96000000000001
198,as,76.06,76.16,2,0.0999999999999943,0.04999999999999715,0.020000000000010232,76.11
199,a,76.18,76.22,1,0.039999999999992,0.039999999999992,0.060000000000002274,76.2
200,kid,76.28,76.56,3,0.2800000000000011,0.0933333333333337,0.45999999999999375,76.42
201,to,77.02,77.1,2,0.0799999999999983,0.03999999999999915,0.060000000000002274,77.06
202,help,77.16,77.34,4,0.1800000000000068,0.0450000000000017,0.060000000000002274,77.25
203,other,77.4,77.64,5,0.2399999999999948,0.04799999999999896,0.04000000000000625,77.52000000000001
204,students,77.68,78.04,8,0.3599999999999994,0.04499999999999992,0.01999999999999602,77.86000000000001
205,with,78.06,78.16,4,0.0999999999999943,0.024999999999998575,0.04000000000000625,78.11
206,month,78.2,78.38,5,0.1799999999999926,0.03599999999999852,0.020000000000010232,78.28999999999999
207,of,78.4,78.42,2,0.019999999999996,0.009999999999998,0.03999999999999204,78.41
208,health,78.46,78.64,6,0.1800000000000068,0.030000000000001133,0.04000000000000625,78.55
209,challenges,78.68,79.26,10,0.5799999999999983,0.05799999999999983,1.019999999999996,78.97
210,i'm,80.28,80.42,3,0.1400000000000005,0.046666666666666835,0.03999999999999204,80.35
211,here,80.46,80.6,4,0.1400000000000005,0.03500000000000013,0.04000000000000625,80.53
212,today,80.64,80.84,5,0.2000000000000028,0.040000000000000556,0.03999999999999204,80.74000000000001
213,to,80.88,80.96,2,0.0799999999999983,0.03999999999999915,0.04000000000000625,80.91999999999999
214,offer,81.0,81.28,5,0.2800000000000011,0.056000000000000216,0.12000000000000455,81.14
215,use,81.4,81.62,3,0.2199999999999988,0.07333333333333293,0.03999999999999204,81.51
216,some,81.66,81.78,4,0.1200000000000045,0.030000000000001126,0.03999999999999204,81.72
217,insight,81.82,82.16,7,0.3400000000000034,0.04857142857142906,0.020000000000010232,81.99
218,into,82.18,82.32,4,0.1399999999999863,0.034999999999996576,0.04000000000000625,82.25
219,the,82.36,82.42,3,0.0600000000000022,0.020000000000000732,0.03999999999999204,82.39
