,Word,Start,End,length,time_spent,std_time_spent,post_space,time
0,dr,7.46,7.6,2,0.1399999999999996,0.0699999999999998,0.9000000000000004,7.529999999999999
1,i,8.5,8.58,1,0.08,0.08,0.09999999999999964,8.54
2,present,8.68,9.2,7,0.5199999999999996,0.07428571428571422,0.9400000000000013,8.94
3,donald,10.14,10.74,6,0.5999999999999996,0.09999999999999994,0.16000000000000014,10.440000000000001
4,jane,10.9,11.34,4,0.4399999999999995,0.10999999999999988,0.08000000000000007,11.120000000000001
5,trump,11.42,11.86,5,0.4399999999999995,0.0879999999999999,0.4800000000000004,11.64
6,for,12.34,12.46,3,0.120000000000001,0.040000000000000334,0.03999999999999915,12.4
7,the,12.5,12.56,3,0.0600000000000005,0.020000000000000167,0.03999999999999915,12.530000000000001
8,degree,12.6,12.9,6,0.3000000000000007,0.05000000000000012,0.3200000000000003,12.75
9,of,13.22,13.32,2,0.0999999999999996,0.0499999999999998,2.08,13.27
10,honor,15.4,15.7,5,0.2999999999999989,0.059999999999999776,6.0,15.55
11,professor,21.7,22.16,9,0.4600000000000008,0.0511111111111112,0.0799999999999983,21.93
12,john,22.24,22.5,4,0.2600000000000015,0.06500000000000038,0.05999999999999872,22.369999999999997
13,moran,22.56,23.04,5,0.4800000000000004,0.09600000000000009,0.060000000000002274,22.799999999999997
14,professor,23.1,23.56,9,0.4599999999999973,0.05111111111111081,0.019999999999999574,23.33
15,of,23.58,23.62,2,0.0400000000000027,0.02000000000000135,0.05999999999999872,23.6
16,business,23.68,24.12,8,0.4400000000000013,0.05500000000000016,0.4399999999999977,23.9
17,will,24.56,24.7,4,0.1400000000000005,0.03500000000000013,0.0,24.63
18,assist,24.7,25.06,6,0.3599999999999994,0.059999999999999894,0.10000000000000142,24.88
19,with,25.16,25.28,4,0.120000000000001,0.03000000000000025,0.05999999999999872,25.22
20,placing,25.34,25.74,7,0.3999999999999986,0.05714285714285694,0.060000000000002274,25.54
21,the,25.8,25.88,3,0.0799999999999983,0.0266666666666661,1.2200000000000024,25.84
22,shoulders,27.1,27.62,9,0.5199999999999996,0.057777777777777733,0.41999999999999815,27.36
23,of,28.04,28.18,2,0.1400000000000005,0.07000000000000026,0.03999999999999915,28.11
24,donald,28.22,28.7,6,0.4800000000000004,0.08000000000000007,7.559999999999999,28.46
25,wager,36.26,36.74,5,0.480000000000004,0.09600000000000079,0.10000000000000142,36.5
26,college,36.84,37.32,7,0.4799999999999969,0.06857142857142813,0.03999999999999915,37.08
27,well,37.36,37.54,4,0.1799999999999997,0.04499999999999992,0.03999999999999915,37.45
28,comes,37.58,37.84,5,0.2600000000000051,0.052000000000001025,0.01999999999999602,37.71
29,into,37.86,38.02,4,0.1600000000000037,0.040000000000000924,0.03999999999999915,37.94
30,the,38.06,38.12,3,0.0599999999999951,0.019999999999998366,0.03999999999999915,38.09
31,ranks,38.16,38.5,5,0.3400000000000034,0.06800000000000068,0.03999999999999915,38.33
32,of,38.54,38.6,2,0.0600000000000022,0.0300000000000011,0.03999999999999915,38.57
33,its,38.64,38.78,3,0.1400000000000005,0.046666666666666835,0.01999999999999602,38.71
34,alumni,38.8,39.32,6,0.5200000000000031,0.08666666666666718,0.10000000000000142,39.06
35,today,39.42,39.8,5,0.3799999999999954,0.07599999999999908,0.1600000000000037,39.61
36,donald,39.96,40.44,6,0.4799999999999969,0.07999999999999947,0.20000000000000284,40.2
37,j,40.64,40.78,1,0.1400000000000005,0.1400000000000005,6.8799999999999955,40.71
38,i,47.66,47.8,1,0.1400000000000005,0.1400000000000005,0.0800000000000054,47.73
39,knew,47.88,48.12,4,0.2399999999999948,0.0599999999999987,0.060000000000002274,48.0
40,your,48.18,48.5,4,0.3200000000000003,0.08000000000000007,0.259999999999998,48.34
41,original,48.76,49.56,8,0.8000000000000043,0.10000000000000053,1.4199999999999946,49.16
42,everyone,50.98,51.54,8,0.5600000000000023,0.07000000000000028,0.060000000000002274,51.26
43,knows,51.6,51.88,5,0.2800000000000011,0.056000000000000216,0.05999999999999517,51.74
44,something,51.94,52.3,9,0.3599999999999994,0.03999999999999993,0.04000000000000625,52.12
45,about,52.34,52.74,5,0.3999999999999986,0.07999999999999971,0.0799999999999983,52.540000000000006
46,him,52.82,53.1,3,0.2800000000000011,0.0933333333333337,0.4799999999999969,52.96
47,and,53.58,53.72,3,0.1400000000000005,0.046666666666666835,0.03999999999999915,53.65
48,everyone,53.76,54.2,8,0.4400000000000048,0.0550000000000006,0.0799999999999983,53.980000000000004
49,has,54.28,54.48,3,0.1999999999999957,0.06666666666666524,0.020000000000003126,54.379999999999995
50,an,54.5,54.58,2,0.0799999999999983,0.03999999999999915,0.060000000000002274,54.54
51,opinion,54.64,55.2,7,0.5600000000000023,0.08000000000000032,0.0799999999999983,54.92
52,concerning,55.28,56.02,10,0.740000000000002,0.0740000000000002,0.03999999999999915,55.650000000000006
53,you,56.06,56.2,3,0.1400000000000005,0.046666666666666835,1.1799999999999997,56.13
54,he,57.38,57.46,2,0.0799999999999983,0.03999999999999915,0.0799999999999983,57.42
55,is,57.54,57.64,2,0.1000000000000014,0.0500000000000007,0.060000000000002274,57.59
56,brass,57.7,58.28,5,0.5799999999999983,0.11599999999999966,0.060000000000002274,57.99
57,demanding,58.34,58.92,9,0.5799999999999983,0.06444444444444425,0.05999999999999517,58.63
58,sometimes,58.98,59.56,9,0.5800000000000054,0.06444444444444504,0.09999999999999432,59.269999999999996
59,postcode,59.66,60.36,8,0.7000000000000028,0.08750000000000036,0.4399999999999977,60.01
60,but,60.8,60.96,3,0.1600000000000037,0.053333333333334565,0.0799999999999983,60.879999999999995
61,the,61.04,61.1,3,0.0600000000000022,0.020000000000000732,0.05999999999999517,61.07
62,same,61.16,61.38,4,0.2200000000000059,0.05500000000000148,0.03999999999999915,61.269999999999996
