Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude
0,talk,0.2,0.36,0.1599999999999999,0.02,0,4,0.2499999999999996,0.13581486005150897
1,about,0.38,0.6,0.2199999999999999,0.06,0,5,0.27499999999999963,0.3371422938804506
2,what,0.66,0.84,0.1799999999999999,0.14,0,4,0.2812499999999996,0.3377955239693336
3,what,0.98,1.18,0.1999999999999999,0.1,0,4,0.31249999999999956,0.282848850152522
4,talk,1.28,1.6,0.32,0.0999999999999998,0,4,0.49999999999999956,0.0558563414518472
5,americans,1.7,2.62,0.9200000000000002,0.2999999999999998,0,9,0.6388888888888884,0.24731069165990374
6,believe,2.92,3.4,0.48,0.06,0,7,0.4285714285714282,0.16293953116816456
7,by,3.46,3.6,0.1400000000000001,0.1,0,2,0.4374999999999999,0.31127606126610896
8,way,3.7,3.9,0.1999999999999997,0.02,0,3,0.4166666666666657,0.31926633491098194
9,of,3.92,4.0,0.08,0.0599999999999996,0,2,0.24999999999999978,0.19169641099376808
10,some,4.06,4.2,0.1400000000000005,0.0199999999999995,0,4,0.2187500000000006,0.1354948705229043
11,of,4.22,4.3,0.08,0.0600000000000005,0,2,0.24999999999999978,0.14048759325811172
12,this,4.36,4.5,0.1399999999999996,0.0599999999999996,0,4,0.21874999999999917,0.13994946261488925
13,polling,4.56,4.98,0.4200000000000008,0.0199999999999995,0,7,0.3750000000000004,0.14959216610637732
14,the,5.0,5.04,0.04,0.0599999999999996,0,3,0.08333333333333326,0.24361653535816927
15,c,5.1,5.2,0.1000000000000005,0.04,0,1,0.6250000000000026,0.1357199889404696
16,n,5.24,5.28,0.04,0.0599999999999996,0,1,0.24999999999999978,0.6648475329113072
17,n,5.34,5.4,0.0600000000000005,0.0599999999999996,0,1,0.3750000000000028,0.3297345727818089
18,polling,5.46,5.86,0.4000000000000003,0.0999999999999996,0,7,0.3571428571428571,0.3366648732864915
19,finding,5.96,6.4,0.4400000000000004,0.04,0,7,0.3928571428571429,0.2520251452218746
20,this,6.44,6.6,0.1599999999999992,0.04,0,4,0.24999999999999853,0.3017992230942872
21,week,6.64,6.78,0.1400000000000005,0.0199999999999995,0,4,0.2187500000000006,0.1660875846355851
22,the,6.8,6.86,0.0600000000000005,0.0599999999999996,0,3,0.12500000000000094,0.22455646788318478
23,forty,6.92,7.12,0.2000000000000001,0.04,0,5,0.24999999999999992,0.3643065898424071
24,five,7.16,7.34,0.1799999999999997,0.04,0,4,0.2812499999999993,0.31895228632395123
25,percent,7.38,7.78,0.4000000000000003,0.2999999999999998,0,7,0.3571428571428571,0.19864579695677925
26,you,8.08,8.16,0.08,0.0399999999999991,0,3,0.16666666666666652,0.1758697478225756
27,know,8.2,8.28,0.08,0.0600000000000005,0,4,0.12499999999999989,0.6762378698597237
28,survey,8.34,8.72,0.3800000000000008,0.0599999999999987,0,6,0.3958333333333338,0.41962228652015754
29,believe,8.78,9.0,0.2200000000000006,0.0199999999999995,0,7,0.19642857142857179,0.34190324381592774
30,the,9.02,9.06,0.0400000000000009,0.0599999999999987,0,3,0.08333333333333515,0.2690797529433667
31,present,9.12,9.44,0.3200000000000003,0.08,0,7,0.2857142857142857,0.3039442288085895
32,should,9.52,9.78,0.2599999999999998,0.0600000000000005,0,6,0.27083333333333287,0.4583698364638593
33,be,9.84,9.94,0.0999999999999996,0.0999999999999996,0,2,0.3124999999999985,0.28019409131258294
34,impeached,10.04,10.58,0.5400000000000009,0.08,0,9,0.3750000000000003,0.18506485067519737
35,and,10.66,10.86,0.1999999999999993,0.0400000000000009,0,3,0.4166666666666648,0.29653198118574015
36,removed,10.9,11.26,0.3599999999999994,0.0199999999999995,0,7,0.32142857142857056,0.34498714069133474
37,from,11.28,11.42,0.1400000000000005,0.0600000000000005,0,4,0.2187500000000006,0.16133332865243447
38,office,11.48,12.04,0.5599999999999987,0.9800000000000004,0,6,0.5833333333333315,0.26866459953163463
39,and,13.02,13.3,0.2800000000000011,0.1399999999999988,0,3,0.5833333333333351,0.4404781196197056
40,and,13.44,13.92,0.4800000000000004,0.2799999999999993,0,3,1.0,0.1708137940890637
41,one,14.2,14.4,0.200000000000001,0.0399999999999991,0,3,0.41666666666666835,0.46923182602041985
42,has,14.44,14.64,0.200000000000001,0.0199999999999995,0,3,0.41666666666666835,0.4579655778010668
43,to,14.66,14.74,0.08,0.0600000000000005,0,2,0.24999999999999978,0.12107936881602359
44,wonder,14.8,15.18,0.379999999999999,1.1400000000000006,0,6,0.395833333333332,0.2677384572356003
45,whether,16.32,16.82,0.5,0.4800000000000004,0,7,0.446428571428571,0.4835863347513823
46,new,17.3,17.46,0.1600000000000001,0.0199999999999995,0,3,0.33333333333333326,0.6397997278281852
47,information,17.48,18.2,0.7199999999999989,0.0600000000000022,0,11,0.40909090909090806,0.31401565952686944
48,concerning,18.26,18.84,0.5799999999999983,0.3000000000000007,0,10,0.3624999999999986,0.20390969302623663
49,emails,19.14,19.8,0.6600000000000001,0.0399999999999991,0,6,0.6874999999999996,0.3935676844823927
50,involving,19.84,20.3,0.4600000000000008,0.0599999999999987,0,9,0.3194444444444447,0.2278795681373789
51,michael,20.36,20.64,0.2800000000000011,0.0599999999999987,0,7,0.2500000000000007,0.3286745996416185
52,duffy,20.7,21.06,0.3599999999999994,0.0800000000000018,0,5,0.4499999999999988,0.26403821758746443
53,at,21.14,21.22,0.0799999999999983,0.0199999999999995,0,2,0.24999999999999445,0.24837650428339167
54,the,21.24,21.3,0.0600000000000022,0.0999999999999978,0,3,0.12500000000000447,0.10563090845542328
55,o,21.4,21.52,0.120000000000001,0.0800000000000018,0,1,0.7500000000000056,0.37492025685024827
56,m,21.6,21.68,0.0799999999999983,0.1000000000000014,0,1,0.4999999999999889,0.398954513464543
57,b,21.78,21.9,0.1199999999999974,0.740000000000002,0,1,0.7499999999999831,0.28493186742262494
58,revealing,22.64,23.18,0.5399999999999991,0.0800000000000018,0,9,0.3749999999999991,0.39230130374879735
59,that,23.26,23.48,0.2199999999999988,1.0399999999999991,0,4,0.34374999999999784,0.22635098570055545
60,aid,24.52,24.9,0.379999999999999,0.0600000000000022,0,3,0.791666666666664,0.5120262847644278
61,was,24.96,25.26,0.3000000000000007,0.0599999999999987,0,3,0.625000000000001,0.45313854679499566
62,withheld,25.32,26.18,0.8599999999999994,0.4800000000000004,0,8,0.671874999999999,0.23194252943080945
63,at,26.66,26.88,0.2199999999999988,0.120000000000001,0,2,0.6874999999999957,0.3650370484293354
64,for,27.0,27.2,0.1999999999999993,0.0399999999999991,0,3,0.4166666666666648,0.34949610490702726
65,a,27.24,27.28,0.0400000000000027,0.0599999999999987,0,1,0.25000000000001665,0.5247917655285247
66,period,27.34,27.72,0.379999999999999,0.0,0,6,0.395833333333332,0.34155528151782055
67,of,27.72,27.82,0.1000000000000014,0.0399999999999991,0,2,0.31250000000000405,0.2563794293097324
68,time,27.86,28.24,0.379999999999999,0.0800000000000018,0,4,0.5937499999999979,0.1858953741143502
69,and,28.32,28.42,0.1000000000000014,0.0799999999999983,0,3,0.20833333333333606,0.19538704411742436
70,then,28.5,28.7,0.1999999999999993,0.120000000000001,0,4,0.3124999999999986,0.37006142682269827
71,suddenly,28.82,29.32,0.5,0.4199999999999981,0,8,0.39062499999999967,0.41175311421087085
72,released,29.74,30.3,0.5600000000000023,0.259999999999998,0,8,0.4375000000000014,0.3069025774061224
73,as,30.56,30.76,0.2000000000000028,0.0199999999999995,0,2,0.6250000000000081,0.38791264784618
74,it,30.78,30.84,0.0599999999999987,0.0199999999999995,0,2,0.18749999999999578,0.2969951224472406
75,became,30.86,31.18,0.3200000000000003,0.0399999999999991,0,6,0.3333333333333333,0.21936239848532676
76,public,31.22,31.58,0.3599999999999994,0.0400000000000027,0,6,0.374999999999999,0.28639105560025657
77,that,31.62,31.72,0.0999999999999978,0.0400000000000027,0,4,0.15624999999999642,0.22520330592541818
78,there,31.76,31.92,0.1600000000000001,0.0599999999999987,0,5,0.1999999999999999,0.3360656763447835
79,was,31.98,32.24,0.2600000000000015,0.2399999999999948,0,3,0.5416666666666693,0.3112136005633254
80,a,32.48,32.56,0.0800000000000054,0.1400000000000005,0,1,0.5000000000000333,0.1874371859752169
81,whistle,32.7,33.02,0.3200000000000003,0.019999999999996,0,7,0.2857142857142857,0.22551027227791232
82,blower,33.04,33.34,0.3000000000000042,0.0599999999999951,0,6,0.3125000000000041,0.2489300430293356
83,complaint,33.4,33.94,0.5399999999999991,0.3400000000000034,0,9,0.3749999999999991,0.06731021263022943
84,do,34.28,34.38,0.1000000000000014,0.019999999999996,0,2,0.31250000000000405,0.262824498510237
85,you,34.4,34.4,0.0,0.1200000000000045,0,3,0.0,
86,believe,34.52,34.8,0.279999999999994,0.0200000000000031,0,7,0.2499999999999944,0.5906956952696489
87,that,34.82,34.96,0.1400000000000005,0.0399999999999991,0,4,0.2187500000000006,0.6510129894814114
88,in,35.0,35.08,0.0799999999999983,0.0799999999999983,0,2,0.24999999999999445,0.3666243395090842
89,any,35.16,35.38,0.2200000000000059,0.0599999999999951,0,3,0.45833333333334525,0.4336458059837224
90,way,35.44,35.62,0.1799999999999997,0.1000000000000014,0,3,0.374999999999999,0.6412595910801004
91,changes,35.72,36.42,0.7000000000000028,0.0399999999999991,0,7,0.625000000000002,0.3110779193350975
92,or,36.46,36.58,0.1199999999999974,0.0799999999999983,0,2,0.37499999999999156,0.17949628717708388
93,galvanizes,36.66,37.62,0.9600000000000009,0.0600000000000022,0,10,0.6,0.25923506154062814
94,democrats,37.68,38.36,0.6799999999999997,0.8200000000000003,0,9,0.47222222222222165,0.16523984560419328
95,to,39.18,39.3,0.1199999999999974,0.1799999999999997,0,2,0.37499999999999156,0.1994374172738028
96,to,39.48,39.58,0.1000000000000014,0.1000000000000014,0,2,0.31250000000000405,0.1585278673233588
97,press,39.68,40.0,0.3200000000000003,0.0799999999999983,0,5,0.4,0.29728459329248
98,on,40.08,40.28,0.2000000000000028,0.1199999999999974,0,2,0.6250000000000081,0.4038429057002738
99,hearing,40.4,40.78,0.3800000000000025,0.0600000000000022,0,7,0.33928571428571624,0.4325575519135452
100,witnesses,40.84,41.3,0.4599999999999937,0.0400000000000062,0,9,0.3194444444444398,0.21599287942685147
101,before,41.34,41.78,0.4399999999999977,0.259999999999998,0,6,0.4583333333333306,0.20890187995611637
102,a,42.04,42.1,0.0600000000000022,0.1000000000000014,0,1,0.3750000000000134,0.017236762365096355
103,us,42.2,42.38,0.1799999999999997,0.0599999999999951,0,2,0.5624999999999986,0.354517980487673
104,senate,42.44,42.64,0.2000000000000028,0.0600000000000022,0,6,0.20833333333333606,0.18827212792492432
105,trial,42.7,43.08,0.3799999999999954,0.6799999999999997,0,5,0.4749999999999938,0.11284699542702611
106,i,43.76,43.84,0.0800000000000054,0.0599999999999951,2,1,0.5000000000000333,0.22415816398011787
107,don't,43.9,44.02,0.1200000000000045,0.1999999999999957,2,5,0.15000000000000552,0.46167107061955104
108,i,44.22,44.3,0.0799999999999983,0.0400000000000062,1,1,0.4999999999999889,0.13959474202575303
109,don't,44.34,44.44,0.0999999999999943,0.0399999999999991,1,5,0.12499999999999276,0.5496030910825236
110,think,44.48,44.6,0.1200000000000045,0.0399999999999991,1,5,0.15000000000000552,0.29637419516661523
111,the,44.64,44.7,0.0600000000000022,0.0799999999999983,1,3,0.12500000000000447,0.21550378219435554
112,facts,44.78,45.18,0.3999999999999986,0.0200000000000031,1,5,0.4999999999999977,0.17381550080783723
113,are,45.2,45.28,0.0799999999999983,0.0399999999999991,1,3,0.16666666666666297,0.3376232691939211
114,even,45.32,45.52,0.2000000000000028,0.0599999999999951,1,4,0.31250000000000405,0.21698308960078597
