Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude
0,independence,0.88,1.56,0.68,0.04,2,12,0.35416666666667423,0.564794579107334
1,candidate,1.6,2.12,0.52,0.04,2,9,0.3611111111111188,0.4981534479235408
2,john,2.16,2.4,0.2399999999999997,0.06,2,4,0.37500000000000755,0.4831650848453534
3,anderson,2.46,2.84,0.3799999999999999,0.06,2,8,0.2968750000000063,0.4769015414682279
4,had,2.9,3.02,0.1200000000000001,0.02,2,3,0.25000000000000555,0.7643459015319766
5,a,3.04,3.08,0.04,0.06,2,1,0.25000000000000533,0.48348578031876305
6,problem,3.14,3.54,0.3999999999999999,0.04,2,7,0.35714285714286464,0.5301931538422238
7,solved,3.58,3.86,0.2799999999999998,0.06,2,6,0.2916666666666727,0.5019407132840158
8,for,3.92,4.08,0.1600000000000001,0.04,2,3,0.33333333333334064,0.3830628446984716
9,him,4.12,4.22,0.0999999999999996,0.04,2,3,0.20833333333333695,0.42257654771802966
10,today,4.26,4.56,0.2999999999999998,0.0600000000000005,2,5,0.37500000000000777,0.49628587630582827
11,by,4.62,4.72,0.0999999999999996,0.04,2,2,0.31250000000000544,0.5285659659122205
12,the,4.76,4.82,0.0600000000000005,0.0599999999999996,2,3,0.12500000000000372,0.4045330401183058
13,federal,4.88,5.22,0.3399999999999998,0.04,2,7,0.3035714285714349,0.4119352168250373
14,election,5.26,5.66,0.4000000000000003,0.08,2,8,0.3125000000000069,0.37503446119181316
15,commission,5.74,6.16,0.4199999999999999,0.2199999999999997,2,10,0.2625000000000055,0.4208949244378173
16,the,6.38,6.46,0.08,0.0999999999999996,2,3,0.16666666666667024,0.5486697111194454
17,commission,6.56,7.04,0.4800000000000004,0.0599999999999996,2,10,0.30000000000000665,0.4888694546553903
18,had,7.1,7.28,0.1800000000000006,0.04,2,3,0.3750000000000092,0.6103262132894115
19,ruled,7.32,7.52,0.1999999999999993,0.0600000000000005,2,5,0.25000000000000444,0.7522204145454305
20,previously,7.58,8.18,0.5999999999999996,0.3200000000000003,2,10,0.37500000000000777,0.4146533753337062
21,that,8.5,8.62,0.1199999999999992,0.0400000000000009,2,4,0.18750000000000275,0.3052893315558197
22,if,8.66,8.8,0.1400000000000005,0.0599999999999987,2,2,0.43750000000001094,0.6471767177428689
23,anderson,8.86,9.28,0.4199999999999999,0.0600000000000005,2,8,0.3281250000000069,0.536638762771762
24,gets,9.34,9.54,0.1999999999999993,0.0400000000000009,2,4,0.31250000000000555,0.4072567949615359
25,more,9.58,9.74,0.1600000000000001,0.0399999999999991,2,4,0.25000000000000544,0.7273424068782458
26,than,9.78,9.86,0.08,0.08,2,4,0.12500000000000266,0.49010436211393643
27,five,9.94,10.18,0.2400000000000002,0.0400000000000009,2,4,0.3750000000000083,0.6328268746499665
28,percent,10.22,10.56,0.3399999999999998,0.0,2,7,0.3035714285714349,0.4457308777690986
29,of,10.56,10.62,0.0599999999999987,0.0600000000000005,2,2,0.18749999999999994,0.6279794946191647
30,the,10.68,10.72,0.0400000000000009,0.0599999999999987,2,3,0.08333333333333699,0.5892013406799088
31,vote,10.78,11.0,0.2200000000000006,0.0,2,4,0.34375000000000827,0.5816774288555663
32,in,11.0,11.04,0.0399999999999991,0.0600000000000005,2,2,0.12499999999999985,0.6060105436946014
33,november,11.1,11.56,0.4600000000000008,0.0599999999999987,2,8,0.35937500000000827,0.5963892772822711
34,he,11.62,11.72,0.1000000000000014,0.0599999999999987,2,2,0.312500000000011,0.5362409427486753
35,will,11.78,11.9,0.120000000000001,0.0399999999999991,2,4,0.18750000000000555,0.5312074936088483
36,be,11.94,12.04,0.0999999999999996,0.0600000000000005,2,2,0.31250000000000544,0.42879233060689864
37,eligible,12.1,12.66,0.5600000000000005,0.0600000000000005,2,8,0.4375000000000097,0.5782838921964661
38,for,12.72,12.8,0.08,0.0599999999999987,2,3,0.16666666666667024,0.20262055360702363
39,federal,12.86,13.22,0.3600000000000012,0.08,2,7,0.32142857142857933,0.5103368926751767
40,campaign,13.3,13.84,0.5399999999999991,0.0600000000000005,2,8,0.4218750000000083,0.37514488788299594
41,funds,13.9,14.26,0.3599999999999994,0.4000000000000003,2,5,0.4500000000000088,0.15829275969958398
42,anderson,14.66,15.08,0.4199999999999999,0.0600000000000005,2,8,0.3281250000000069,0.5297159125205234
43,wants,15.14,15.36,0.2199999999999988,0.0400000000000009,2,5,0.27500000000000435,0.5938126155339359
44,to,15.4,15.48,0.08,0.08,2,2,0.25000000000000533,0.34103339758629386
45,borrow,15.56,15.94,0.379999999999999,0.08,2,6,0.39583333333334075,0.5125482614291594
46,millions,16.02,16.42,0.4000000000000021,0.0199999999999995,2,8,0.31250000000000827,0.6766232332459281
47,of,16.44,16.52,0.0799999999999983,0.0399999999999991,2,2,0.25,0.6370923940314083
48,dollars,16.56,16.94,0.3800000000000025,0.0199999999999995,2,7,0.33928571428572374,0.5899580662330012
49,and,16.96,17.04,0.0799999999999983,0.0600000000000022,2,3,0.16666666666666669,0.5520174594385684
50,repay,17.1,17.52,0.4199999999999981,0.0399999999999991,2,5,0.5250000000000088,0.5476066608610207
51,those,17.56,17.8,0.240000000000002,0.0599999999999987,2,5,0.30000000000000887,0.4503594409447725
52,loans,17.86,18.2,0.3399999999999998,0.240000000000002,2,5,0.4250000000000088,0.5287242825283545
53,with,18.44,18.6,0.1600000000000001,0.0399999999999991,2,4,0.25000000000000544,0.6119745876534423
54,the,18.64,18.7,0.0599999999999987,0.0399999999999991,2,3,0.12499999999999996,0.7231476489677837
55,federal,18.74,19.1,0.360000000000003,0.0799999999999983,2,7,0.32142857142858094,0.5143707289035
56,funds,19.18,19.56,0.379999999999999,0.2800000000000011,2,5,0.4750000000000089,0.3153013089183337
57,and,19.84,19.98,0.1400000000000005,0.0199999999999995,2,3,0.29166666666667396,0.45660743160269407
58,today,20.0,20.32,0.3200000000000003,0.0799999999999983,2,5,0.4000000000000089,0.6903778381886378
59,by,20.4,20.58,0.1799999999999997,0.1000000000000014,2,2,0.562500000000011,0.6449275339572432
60,a,20.68,20.74,0.0599999999999987,0.120000000000001,2,1,0.3749999999999999,0.6374507575590415
61,vote,20.86,21.14,0.2800000000000011,0.0199999999999995,2,4,0.437500000000011,0.6729501263171029
62,of,21.16,21.24,0.0799999999999983,0.120000000000001,2,2,0.25,0.4726617818463134
63,five,21.36,21.78,0.4200000000000017,0.0399999999999991,2,4,0.6562500000000167,0.6219685489209594
64,to,21.82,21.92,0.1000000000000014,0.0999999999999978,2,2,0.312500000000011,0.181386822167288
65,one,22.02,22.24,0.2199999999999988,0.1000000000000014,2,3,0.4583333333333406,0.5487240855600174
66,the,22.34,22.38,0.0399999999999991,0.0600000000000022,2,3,0.08333333333333323,0.6131828181897632
67,commission,22.44,22.86,0.4199999999999981,0.0399999999999991,2,10,0.2625000000000044,0.42669162648307846
