Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude
0,today's,0.72,1.08,0.3600000000000001,0.04,0,7,0.23376623376621997,0.3889972586010305
1,crash,1.12,1.6,0.48,0.1999999999999999,0,5,0.4363636363636105,0.289177453286589
2,is,1.8,1.94,0.1399999999999999,0.06,0,2,0.3181818181817991,0.09658573611986537
3,the,2.0,2.04,0.04,0.08,0,3,0.06060606060605701,0.2413255595516172
4,first,2.12,2.46,0.3399999999999998,0.04,0,5,0.3090909090908906,0.26307131988533794
5,in,2.5,2.56,0.06,0.02,0,2,0.13636363636362828,0.15939874378104327
6,the,2.58,2.62,0.04,0.04,0,3,0.06060606060605701,0.181394419520555
7,united,2.66,3.04,0.3799999999999999,0.04,0,6,0.2878787878787707,0.20555294825002637
8,states,3.08,3.38,0.2999999999999998,0.06,0,6,0.22727272727271364,0.24982700898221272
9,since,3.44,3.62,0.1800000000000001,0.06,0,5,0.163636363636354,0.13379465415757483
10,last,3.68,3.94,0.2599999999999998,0.06,0,4,0.2954545454545277,0.28182537464265983
11,january,4.0,4.52,0.5199999999999996,0.04,0,7,0.33766233766231735,0.302281225133548
12,when,4.56,4.68,0.1200000000000001,0.08,0,4,0.1363636363636284,0.2657130360867708
13,fourteen,4.76,5.28,0.5200000000000005,0.08,0,8,0.2954545454545282,0.2693955156646566
14,people,5.36,5.68,0.3199999999999994,0.08,0,6,0.24242424242422758,0.3075120036335323
15,died,5.76,6.04,0.2800000000000002,0.0199999999999995,0,4,0.3181818181817995,0.37178041906268516
16,in,6.06,6.12,0.0600000000000005,0.04,0,2,0.13636363636362941,0.30676072516845937
17,the,6.16,6.2,0.04,0.0599999999999996,0,3,0.06060606060605701,0.3088631204709585
18,collision,6.26,6.72,0.4599999999999999,0.04,0,9,0.2323232323232185,0.3479639385441189
19,over,6.76,6.96,0.2000000000000001,0.0599999999999996,0,4,0.22727272727271391,0.30860183159690036
20,california,7.02,7.72,0.7000000000000002,0.0600000000000005,0,10,0.3181818181817994,0.2854641493244066
21,of,7.78,7.86,0.08,0.04,0,2,0.18181818181817103,0.3134333584632053
22,an,7.9,7.96,0.0599999999999996,0.0599999999999996,0,2,0.13636363636362736,0.19001358798270293
23,airliner,8.02,8.56,0.5400000000000009,0.0999999999999996,0,8,0.30681818181816417,0.3129488226418468
24,and,8.66,8.76,0.0999999999999996,0.0400000000000009,0,3,0.15151515151514192,0.1382203724988568
25,a,8.8,8.84,0.0399999999999991,0.0400000000000009,0,1,0.18181818181816695,0.35750847618223686
26,private,8.88,9.24,0.3599999999999994,0.0399999999999991,0,7,0.2337662337662195,0.21378592049714118
27,plane,9.28,9.6,0.3200000000000003,1.1799999999999995,0,5,0.2909090909090739,0.03759516394151743
28,also,10.78,11.08,0.3000000000000007,0.0600000000000005,0,4,0.3409090909090715,0.38439767953783005
29,on,11.14,11.2,0.0599999999999987,0.0200000000000013,0,2,0.13636363636362533,0.4337417624142254
30,the,11.22,11.26,0.0399999999999991,0.0600000000000005,0,3,0.060606060606055646,0.32108612542689885
31,program,11.32,11.78,0.4599999999999991,0.0400000000000009,0,7,0.2987012987012804,0.3597738589148444
32,tonight,11.82,12.16,0.3399999999999998,0.0399999999999991,0,7,0.22077922077920756,0.27131995197940756
33,we'll,12.2,12.34,0.1400000000000005,0.0400000000000009,0,5,0.12727272727272018,0.507989989836232
34,hear,12.38,12.52,0.1399999999999988,0.0600000000000005,0,4,0.1590909090908983,0.6186542659281897
35,what,12.58,12.72,0.1400000000000005,0.0399999999999991,0,4,0.15909090909090023,0.5160974632953795
36,george,12.76,13.1,0.3399999999999998,0.0400000000000009,0,6,0.25757575757574214,0.4079206169880358
37,mini,13.14,13.4,0.2599999999999998,0.08,0,4,0.2954545454545277,0.34451386848869325
38,had,13.48,13.64,0.1600000000000001,0.0199999999999995,0,3,0.2424242424242282,0.27769139384276936
39,to,13.66,13.74,0.08,0.0600000000000005,0,2,0.18181818181817103,0.16005745883438588
40,say,13.8,14.0,0.1999999999999993,0.0999999999999996,0,3,0.303030303030284,0.24595903418898485
41,today,14.1,14.44,0.3399999999999998,0.08,0,5,0.3090909090908906,0.3091493756426353
42,about,14.52,14.78,0.2599999999999998,0.0400000000000009,0,5,0.23636363636362215,0.2675801755415043
43,the,14.82,14.88,0.0600000000000005,0.0999999999999996,0,3,0.09090909090908628,0.12684629032280215
44,ford,14.98,15.38,0.4000000000000003,0.08,0,4,0.45454545454542794,0.43450851531892276
45,administration,15.46,16.28,0.8200000000000003,0.1799999999999997,0,14,0.26623376623375056,0.2794082929984318
46,and,16.46,16.6,0.1400000000000005,0.0399999999999991,0,3,0.2121212121212003,0.13070571683989798
47,unemployment,16.64,17.24,0.5999999999999979,0.5800000000000018,0,12,0.227272727272713,0.21123542158450023
48,will,17.82,18.0,0.1799999999999997,0.0399999999999991,0,4,0.20454545454544207,0.4399429817394174
49,also,18.04,18.34,0.3000000000000007,0.120000000000001,0,4,0.3409090909090715,0.4115364994225622
50,learn,18.46,18.74,0.2799999999999976,0.0600000000000022,0,5,0.25454545454543726,0.38753050748805445
51,how,18.8,18.94,0.1400000000000005,0.0199999999999995,0,3,0.2121212121212003,0.42383831722843995
52,many,18.96,19.18,0.2199999999999988,0.0800000000000018,0,4,0.24999999999998382,0.3364343539207282
53,national,19.26,19.72,0.4599999999999973,0.0400000000000027,0,8,0.2613636363636193,0.21304169158607822
54,security,19.76,20.3,0.5399999999999991,0.0799999999999983,0,8,0.3068181818181631,0.30782946948200574
55,wire,20.38,20.72,0.3399999999999998,0.0400000000000027,0,4,0.3863636363636132,0.3924119479091922
56,taps,20.76,21.12,0.3599999999999994,0.0599999999999987,0,4,0.40909090909088414,0.1265257585765415
57,the,21.18,21.24,0.0599999999999987,0.0600000000000022,0,3,0.09090909090908354,0.04601118210643256
58,u,21.3,21.38,0.0799999999999983,0.120000000000001,0,1,0.36363636363633434,0.224291831967669
59,s,21.5,21.58,0.0799999999999983,0.120000000000001,0,1,0.36363636363633434,0.4013266306609156
60,government,21.7,22.12,0.4200000000000017,0.0399999999999991,0,10,0.19090909090908037,0.22354543945790098
61,has,22.16,22.3,0.1400000000000005,0.0799999999999983,0,3,0.2121212121212003,0.3277064048216397
62,recently,22.38,22.82,0.4400000000000013,0.0799999999999983,0,8,0.2499999999999859,0.21959589780119237
63,installed,22.9,23.52,0.620000000000001,0.0800000000000018,0,9,0.31313131313129505,0.18751002503817651
64,without,23.6,23.98,0.379999999999999,0.0599999999999987,0,7,0.2467532467532315,0.22756272656726165
65,court,24.04,24.34,0.3000000000000007,0.0399999999999991,0,5,0.2727272727272572,0.12767626270740726
66,warrants,24.38,24.78,0.4000000000000021,0.6199999999999974,0,8,0.22727272727271497,0.15410173066544725
67,and,25.4,25.6,0.2000000000000028,0.0399999999999991,0,3,0.30303030303028927,0.20147246631155272
68,will,25.64,25.74,0.0999999999999978,0.0600000000000022,0,4,0.11363636363635439,0.717873827444292
69,have,25.8,25.92,0.120000000000001,0.0399999999999991,0,4,0.13636363636362941,0.4447714417543122
70,the,25.96,26.0,0.0399999999999991,0.0599999999999987,0,3,0.060606060606055646,0.3286987257918999
71,latest,26.06,26.42,0.360000000000003,0.0199999999999995,0,6,0.27272727272725883,0.4681646519283858
72,on,26.44,26.52,0.0799999999999983,0.0399999999999991,0,2,0.18181818181816717,0.38771195605156156
73,the,26.56,26.6,0.0400000000000027,0.0799999999999983,0,3,0.0606060606060611,0.35457579952129653
74,president,26.68,27.12,0.4400000000000013,0.0199999999999995,0,9,0.2222222222222097,0.3399768325799989
75,of,27.14,27.2,0.0599999999999987,0.0600000000000022,0,2,0.13636363636362533,0.4639789719273239
