,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
0,the,5.38,5.38,3,0.0,0.0,inf,2.1799999999999997
1,the,7.56,7.56,3,0.0,0.0,inf,2.1000000000000005
2,the,9.66,9.66,3,0.0,0.0,inf,1.6199999999999992
3,the,11.28,11.28,3,0.0,0.0,inf,0.7200000000000006
4,the,12.0,12.0,3,0.0,0.0,inf,0.9199999999999999
5,when,12.92,13.04,4,0.11999999999999922,0.029999999999999805,33.33333333333355,0.02000000000000135
6,i,13.06,13.12,1,0.05999999999999872,0.05999999999999872,16.666666666667023,0.040000000000000924
7,was,13.16,13.28,3,0.11999999999999922,0.03999999999999974,25.000000000000163,0.040000000000000924
8,twenty,13.32,13.56,6,0.2400000000000002,0.040000000000000036,24.99999999999998,0.08000000000000007
9,seven,13.64,13.9,5,0.2599999999999998,0.051999999999999956,19.230769230769248,0.03999999999999915
10,years,13.94,14.16,5,0.22000000000000064,0.04400000000000013,22.727272727272663,0.03999999999999915
11,old,14.2,14.52,3,0.3200000000000003,0.10666666666666676,9.374999999999991,0.5400000000000009
12,and,15.06,15.14,3,0.08000000000000007,0.02666666666666669,37.499999999999964,0.05999999999999872
13,left,15.2,15.4,4,0.20000000000000107,0.050000000000000266,19.999999999999893,0.019999999999999574
14,a,15.42,15.44,1,0.019999999999999574,0.019999999999999574,50.000000000001066,0.040000000000000924
15,very,15.48,15.68,4,0.1999999999999993,0.04999999999999982,20.00000000000007,0.08000000000000007
16,demanding,15.76,16.26,9,0.5000000000000018,0.055555555555555754,17.999999999999936,0.05999999999999872
17,job,16.32,16.64,3,0.3200000000000003,0.10666666666666676,9.374999999999991,0.03999999999999915
18,in,16.68,16.74,2,0.05999999999999872,0.02999999999999936,33.333333333334046,0.060000000000002274
19,management,16.8,17.18,10,0.379999999999999,0.0379999999999999,26.31578947368428,0.03999999999999915
20,consulting,17.22,17.8,10,0.5800000000000018,0.05800000000000018,17.241379310344772,0.620000000000001
21,for,18.42,18.54,3,0.11999999999999744,0.03999999999999915,25.000000000000533,0.019999999999999574
22,a,18.56,18.62,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.05999999999999872
23,job,18.68,19.0,3,0.3200000000000003,0.10666666666666676,9.374999999999991,0.05999999999999872
24,that,19.06,19.18,4,0.120000000000001,0.03000000000000025,33.33333333333306,0.03999999999999915
25,was,19.22,19.46,3,0.240000000000002,0.08000000000000067,12.499999999999897,0.16000000000000014
26,even,19.62,19.88,4,0.259999999999998,0.0649999999999995,15.384615384615502,0.0400000000000027
27,more,19.92,20.14,4,0.21999999999999886,0.054999999999999716,18.181818181818276,0.03999999999999915
28,demanding,20.18,20.76,9,0.5800000000000018,0.06444444444444465,15.517241379310295,0.5599999999999987
29,teaching,21.32,21.82,8,0.5,0.0625,16.0,1.5199999999999996
30,i,23.34,23.42,1,0.08000000000000185,0.08000000000000185,12.499999999999712,0.0799999999999983
31,went,23.5,23.64,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.03999999999999915
32,to,23.68,23.74,2,0.05999999999999872,0.02999999999999936,33.333333333334046,0.060000000000002274
33,teach,23.8,24.06,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.10000000000000142
34,seventh,24.16,24.5,7,0.33999999999999986,0.04857142857142855,20.588235294117656,0.019999999999999574
35,graders,24.52,24.96,7,0.4400000000000013,0.06285714285714304,15.909090909090862,0.1999999999999993
36,math,25.16,25.66,4,0.5,0.125,8.0,0.21999999999999886
37,in,25.88,25.98,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.03999999999999915
38,the,26.02,26.06,3,0.03999999999999915,0.01333333333333305,75.0000000000016,0.060000000000002274
39,new,26.12,26.3,3,0.17999999999999972,0.05999999999999991,16.666666666666693,0.0
40,york,26.3,26.44,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.03999999999999915
41,city,26.48,26.76,4,0.28000000000000114,0.07000000000000028,14.285714285714228,0.05999999999999872
42,public,26.82,27.12,6,0.3000000000000007,0.05000000000000012,19.999999999999954,0.03999999999999915
43,schools,27.16,27.66,7,0.5,0.07142857142857142,14.0,0.620000000000001
44,and,28.28,28.44,3,0.16000000000000014,0.05333333333333338,18.749999999999982,0.05999999999999872
45,like,28.5,28.66,4,0.16000000000000014,0.040000000000000036,24.99999999999998,0.03999999999999915
46,any,28.7,28.88,3,0.17999999999999972,0.05999999999999991,16.666666666666693,0.0400000000000027
47,teacher,28.92,29.38,7,0.4599999999999973,0.06571428571428532,15.217391304347915,0.33999999999999986
48,i,29.72,29.8,1,0.08000000000000185,0.08000000000000185,12.499999999999712,0.05999999999999872
49,made,29.86,30.02,4,0.16000000000000014,0.040000000000000036,24.99999999999998,0.08000000000000185
50,quizzes,30.1,30.44,7,0.33999999999999986,0.04857142857142855,20.588235294117656,0.019999999999999574
51,and,30.46,30.54,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.03999999999999915
52,tests,30.58,31.1,5,0.5200000000000031,0.10400000000000062,9.615384615384558,0.16000000000000014
53,i,31.26,31.32,1,0.05999999999999872,0.05999999999999872,16.666666666667023,0.05999999999999872
54,gave,31.38,31.54,4,0.16000000000000014,0.040000000000000036,24.99999999999998,0.019999999999999574
55,out,31.56,31.68,3,0.120000000000001,0.040000000000000334,24.999999999999794,0.03999999999999915
56,homework,31.72,32.0,8,0.28000000000000114,0.03500000000000014,28.571428571428456,0.03999999999999915
57,assignments,32.04,32.62,11,0.5799999999999983,0.052727272727272574,18.965517241379366,0.5600000000000023
58,when,33.18,33.32,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.03999999999999915
59,the,33.36,33.4,3,0.03999999999999915,0.01333333333333305,75.0000000000016,0.03999999999999915
60,work,33.44,33.6,4,0.1600000000000037,0.040000000000000924,24.999999999999424,0.05999999999999517
