,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time
0,independence,0.88,1.56,0.68,0.04,2,12,0.05666666666666667,0.564794579107334,0.040000000000000036,1.22
1,candidate,1.6,2.12,0.52,0.04,2,9,0.05777777777777778,0.4981534479235408,0.040000000000000036,1.86
2,john,2.16,2.4,0.2399999999999997,0.06,2,4,0.05999999999999993,0.4831650848453534,0.06000000000000005,2.2800000000000002
3,anderson,2.46,2.84,0.3799999999999999,0.06,2,8,0.04749999999999999,0.4769015414682279,0.06000000000000005,2.65
4,had,2.9,3.02,0.1200000000000001,0.02,2,3,0.040000000000000036,0.7643459015319766,0.020000000000000018,2.96
5,a,3.04,3.08,0.04,0.06,2,1,0.04,0.483485780318763,0.06000000000000005,3.06
6,problem,3.14,3.54,0.3999999999999999,0.04,2,7,0.05714285714285713,0.5301931538422238,0.040000000000000036,3.34
7,solved,3.58,3.86,0.2799999999999998,0.06,2,6,0.046666666666666634,0.5019407132840158,0.06000000000000005,3.7199999999999998
8,for,3.92,4.08,0.1600000000000001,0.04,2,3,0.053333333333333365,0.3830628446984716,0.040000000000000036,4.0
9,him,4.12,4.22,0.0999999999999996,0.04,2,3,0.0333333333333332,0.4225765477180296,0.040000000000000036,4.17
10,today,4.26,4.56,0.2999999999999998,0.0600000000000005,2,5,0.05999999999999996,0.4962858763058282,0.0600000000000005,4.41
11,by,4.62,4.72,0.0999999999999996,0.04,2,2,0.0499999999999998,0.5285659659122205,0.040000000000000036,4.67
12,the,4.76,4.82,0.0600000000000005,0.0599999999999996,2,3,0.020000000000000167,0.4045330401183058,0.05999999999999961,4.79
13,federal,4.88,5.22,0.3399999999999998,0.04,2,7,0.04857142857142854,0.4119352168250373,0.040000000000000036,5.05
14,election,5.26,5.66,0.4000000000000003,0.08,2,8,0.05000000000000004,0.3750344611918131,0.08000000000000007,5.46
15,commission,5.74,6.16,0.4199999999999999,0.2199999999999997,2,10,0.04199999999999999,0.4208949244378173,0.21999999999999975,5.95
16,the,6.38,6.46,0.08,0.0999999999999996,2,3,0.02666666666666667,0.5486697111194454,0.09999999999999964,6.42
17,commission,6.56,7.04,0.4800000000000004,0.0599999999999996,2,10,0.04800000000000004,0.4888694546553903,0.05999999999999961,6.8
18,had,7.1,7.28,0.1800000000000006,0.04,2,3,0.0600000000000002,0.6103262132894115,0.040000000000000036,7.1899999999999995
19,ruled,7.32,7.52,0.1999999999999993,0.0600000000000005,2,5,0.039999999999999855,0.7522204145454305,0.0600000000000005,7.42
20,previously,7.58,8.18,0.5999999999999996,0.3200000000000003,2,10,0.05999999999999996,0.4146533753337062,0.3200000000000003,7.88
21,that,8.5,8.62,0.1199999999999992,0.0400000000000009,2,4,0.0299999999999998,0.3052893315558197,0.040000000000000924,8.559999999999999
22,if,8.66,8.8,0.1400000000000005,0.0599999999999987,2,2,0.07000000000000026,0.6471767177428689,0.05999999999999872,8.73
23,anderson,8.86,9.28,0.4199999999999999,0.0600000000000005,2,8,0.052499999999999984,0.536638762771762,0.0600000000000005,9.07
24,gets,9.34,9.54,0.1999999999999993,0.0400000000000009,2,4,0.04999999999999982,0.4072567949615359,0.040000000000000924,9.44
25,more,9.58,9.74,0.1600000000000001,0.0399999999999991,2,4,0.04000000000000002,0.7273424068782458,0.03999999999999915,9.66
26,than,9.78,9.86,0.08,0.08,2,4,0.02,0.4901043621139364,0.08000000000000007,9.82
27,five,9.94,10.18,0.2400000000000002,0.0400000000000009,2,4,0.06000000000000005,0.6328268746499665,0.040000000000000924,10.059999999999999
28,percent,10.22,10.56,0.3399999999999998,0.0,2,7,0.04857142857142854,0.4457308777690986,0.0,10.39
29,of,10.56,10.62,0.0599999999999987,0.0600000000000005,2,2,0.02999999999999935,0.6279794946191647,0.0600000000000005,10.59
30,the,10.68,10.72,0.0400000000000009,0.0599999999999987,2,3,0.013333333333333634,0.5892013406799088,0.05999999999999872,10.7
31,vote,10.78,11.0,0.2200000000000006,0.0,2,4,0.05500000000000015,0.5816774288555663,0.0,10.89
32,in,11.0,11.04,0.0399999999999991,0.0600000000000005,2,2,0.01999999999999955,0.6060105436946014,0.0600000000000005,11.02
33,november,11.1,11.56,0.4600000000000008,0.0599999999999987,2,8,0.0575000000000001,0.5963892772822711,0.05999999999999872,11.33
34,he,11.62,11.72,0.1000000000000014,0.0599999999999987,2,2,0.0500000000000007,0.5362409427486753,0.05999999999999872,11.67
35,will,11.78,11.9,0.120000000000001,0.0399999999999991,2,4,0.03000000000000025,0.5312074936088483,0.03999999999999915,11.84
36,be,11.94,12.04,0.0999999999999996,0.0600000000000005,2,2,0.0499999999999998,0.4287923306068986,0.0600000000000005,11.989999999999998
37,eligible,12.1,12.66,0.5600000000000005,0.0600000000000005,2,8,0.07000000000000006,0.5782838921964661,0.0600000000000005,12.379999999999999
38,for,12.72,12.8,0.08,0.0599999999999987,2,3,0.02666666666666667,0.2026205536070236,0.05999999999999872,12.760000000000002
39,federal,12.86,13.22,0.3600000000000012,0.08,2,7,0.0514285714285716,0.5103368926751767,0.08000000000000007,13.04
40,campaign,13.3,13.84,0.5399999999999991,0.0600000000000005,2,8,0.0674999999999999,0.3751448878829959,0.0600000000000005,13.57
41,funds,13.9,14.26,0.3599999999999994,0.4000000000000003,2,5,0.07199999999999987,0.1582927596995839,0.40000000000000036,14.08
42,anderson,14.66,15.08,0.4199999999999999,0.0600000000000005,2,8,0.052499999999999984,0.5297159125205234,0.0600000000000005,14.870000000000001
43,wants,15.14,15.36,0.2199999999999988,0.0400000000000009,2,5,0.04399999999999976,0.5938126155339359,0.040000000000000924,15.25
44,to,15.4,15.48,0.08,0.08,2,2,0.04,0.3410333975862938,0.08000000000000007,15.440000000000001
45,borrow,15.56,15.94,0.379999999999999,0.08,2,6,0.06333333333333317,0.5125482614291594,0.08000000000000007,15.75
46,millions,16.02,16.42,0.4000000000000021,0.0199999999999995,2,8,0.05000000000000026,0.6766232332459281,0.019999999999999574,16.22
47,of,16.44,16.52,0.0799999999999983,0.0399999999999991,2,2,0.03999999999999915,0.6370923940314083,0.03999999999999915,16.48
48,dollars,16.56,16.94,0.3800000000000025,0.0199999999999995,2,7,0.054285714285714645,0.5899580662330012,0.019999999999999574,16.75
49,and,16.96,17.04,0.0799999999999983,0.0600000000000022,2,3,0.0266666666666661,0.5520174594385684,0.060000000000002274,17.0
50,repay,17.1,17.52,0.4199999999999981,0.0399999999999991,2,5,0.08399999999999962,0.5476066608610207,0.03999999999999915,17.310000000000002
51,those,17.56,17.8,0.240000000000002,0.0599999999999987,2,5,0.048000000000000397,0.4503594409447725,0.05999999999999872,17.68
52,loans,17.86,18.2,0.3399999999999998,0.240000000000002,2,5,0.06799999999999996,0.5287242825283545,0.240000000000002,18.03
53,with,18.44,18.6,0.1600000000000001,0.0399999999999991,2,4,0.04000000000000002,0.6119745876534423,0.03999999999999915,18.520000000000003
54,the,18.64,18.7,0.0599999999999987,0.0399999999999991,2,3,0.019999999999999567,0.7231476489677837,0.03999999999999915,18.67
55,federal,18.74,19.1,0.360000000000003,0.0799999999999983,2,7,0.05142857142857186,0.5143707289035,0.0799999999999983,18.92
56,funds,19.18,19.56,0.379999999999999,0.2800000000000011,2,5,0.0759999999999998,0.3153013089183337,0.28000000000000114,19.369999999999997
57,and,19.84,19.98,0.1400000000000005,0.0199999999999995,2,3,0.046666666666666835,0.456607431602694,0.019999999999999574,19.91
58,today,20.0,20.32,0.3200000000000003,0.0799999999999983,2,5,0.06400000000000006,0.6903778381886378,0.0799999999999983,20.16
59,by,20.4,20.58,0.1799999999999997,0.1000000000000014,2,2,0.08999999999999984,0.6449275339572432,0.10000000000000142,20.49
60,a,20.68,20.74,0.0599999999999987,0.120000000000001,2,1,0.0599999999999987,0.6374507575590415,0.120000000000001,20.71
61,vote,20.86,21.14,0.2800000000000011,0.0199999999999995,2,4,0.07000000000000027,0.6729501263171029,0.019999999999999574,21.0
62,of,21.16,21.24,0.0799999999999983,0.120000000000001,2,2,0.03999999999999915,0.4726617818463134,0.120000000000001,21.2
63,five,21.36,21.78,0.4200000000000017,0.0399999999999991,2,4,0.10500000000000043,0.6219685489209594,0.03999999999999915,21.57
64,to,21.82,21.92,0.1000000000000014,0.0999999999999978,2,2,0.0500000000000007,0.181386822167288,0.09999999999999787,21.87
65,one,22.02,22.24,0.2199999999999988,0.1000000000000014,2,3,0.07333333333333293,0.5487240855600174,0.10000000000000142,22.13
66,the,22.34,22.38,0.0399999999999991,0.0600000000000022,2,3,0.013333333333333032,0.6131828181897632,0.060000000000002274,22.36
67,commission,22.44,22.86,0.4199999999999981,0.0399999999999991,2,10,0.04199999999999981,0.4266916264830784,0.03999999999999915,22.65
68,ruled,22.9,23.18,0.2800000000000011,0.0399999999999991,2,5,0.056000000000000216,0.7315524549060964,0.03999999999999915,23.04
69,that,23.22,23.32,0.1000000000000014,0.0799999999999983,2,4,0.02500000000000035,0.5115306105472731,0.0799999999999983,23.27
70,nothing,23.4,23.76,0.360000000000003,0.0599999999999987,2,7,0.05142857142857186,0.4914887954372366,0.05999999999999872,23.58
71,in,23.82,23.9,0.0799999999999983,0.0400000000000027,2,2,0.03999999999999915,0.5964155208853943,0.0400000000000027,23.86
72,the,23.94,24.02,0.0799999999999983,0.0599999999999987,2,3,0.0266666666666661,0.7195155530011035,0.05999999999999872,23.98
73,law,24.08,24.38,0.3000000000000007,0.4400000000000013,2,3,0.10000000000000024,0.7235794134999021,0.4400000000000013,24.229999999999997
74,would,24.82,24.98,0.1600000000000001,0.0599999999999987,2,5,0.032000000000000015,0.7151268092275729,0.05999999999999872,24.9
75,prohibit,25.04,25.62,0.5800000000000018,0.0599999999999987,2,8,0.07250000000000023,0.4881461457188945,0.05999999999999872,25.33
76,banks,25.68,26.0,0.3200000000000003,0.0199999999999995,2,5,0.06400000000000006,0.4328569449284,0.019999999999999574,25.84
77,from,26.02,26.14,0.120000000000001,0.0599999999999987,2,4,0.03000000000000025,0.4090881972931552,0.05999999999999872,26.08
78,loaning,26.2,26.52,0.3200000000000003,0.0399999999999991,2,7,0.045714285714285756,0.6409187274431367,0.03999999999999915,26.36
79,the,26.56,26.6,0.0400000000000027,0.0399999999999991,2,3,0.013333333333334233,0.6201399970164686,0.03999999999999915,26.58
80,money,26.64,26.9,0.259999999999998,0.2200000000000024,2,5,0.0519999999999996,0.282082590188809,0.22000000000000242,26.77
81,a,27.12,27.2,0.0799999999999983,0.1400000000000005,2,1,0.0799999999999983,0.2979815813185802,0.14000000000000057,27.16
82,careful,27.34,27.74,0.3999999999999986,0.0400000000000027,2,7,0.05714285714285694,0.4160681892968182,0.0400000000000027,27.54
83,and,27.78,27.86,0.0799999999999983,0.0399999999999991,2,3,0.0266666666666661,0.344042631965181,0.03999999999999915,27.82
84,cautious,27.9,28.34,0.4400000000000013,0.0399999999999991,2,8,0.05500000000000016,0.3482014772299625,0.03999999999999915,28.119999999999997
85,decision,28.38,28.88,0.5,0.1999999999999993,2,8,0.0625,0.4622683513913185,0.1999999999999993,28.63
86,for,29.08,29.16,0.0800000000000018,0.0399999999999991,2,3,0.02666666666666727,0.1289455786539715,0.03999999999999915,29.119999999999997
87,the,29.2,29.26,0.0600000000000022,0.0599999999999987,2,3,0.020000000000000732,0.6531968536022026,0.05999999999999872,29.23
88,victory,29.32,29.68,0.3599999999999994,0.0599999999999987,2,7,0.05142857142857134,0.4145238083060165,0.05999999999999872,29.5
89,for,29.74,29.82,0.0800000000000018,1.8999999999999984,2,3,0.02666666666666727,0.0684387461213213,1.8999999999999986,29.78
90,the,31.72,31.84,0.120000000000001,0.1800000000000032,2,3,0.040000000000000334,0.3064778694549693,0.18000000000000327,31.78
91,carter,32.02,32.34,0.3200000000000003,0.0399999999999991,2,6,0.05333333333333338,0.5695306326864874,0.03999999999999915,32.18000000000001
92,mondale,32.38,32.8,0.4199999999999946,0.0600000000000022,2,7,0.05999999999999923,0.5192972399849065,0.060000000000002274,32.59
93,campaign,32.86,33.4,0.5399999999999991,0.0600000000000022,2,8,0.0674999999999999,0.3655591723247684,0.060000000000002274,33.129999999999995
94,has,33.46,33.62,0.1599999999999966,0.0200000000000031,2,3,0.0533333333333322,0.4611431816842706,0.020000000000003126,33.54
95,been,33.64,33.76,0.1199999999999974,0.0399999999999991,2,4,0.02999999999999935,0.3938866077455823,0.03999999999999915,33.7
96,asking,33.8,34.12,0.3200000000000003,0.0200000000000031,2,6,0.05333333333333338,0.3571035727650883,0.020000000000003126,33.959999999999994
97,for,34.14,34.26,0.1199999999999974,0.0600000000000022,2,3,0.039999999999999133,0.2794136863957593,0.060000000000002274,34.2
98,a,34.32,34.36,0.0399999999999991,0.1000000000000014,2,1,0.0399999999999991,0.2256946464665694,0.10000000000000142,34.34
99,free,34.46,34.74,0.2800000000000011,0.1000000000000014,2,4,0.07000000000000027,0.5397356993542084,0.10000000000000142,34.6
100,equal,34.84,35.16,0.3199999999999932,0.0600000000000022,2,5,0.06399999999999864,0.3969324161432946,0.060000000000002274,35.0
101,time,35.22,35.5,0.2800000000000011,0.0399999999999991,2,4,0.07000000000000027,0.417663823109298,0.03999999999999915,35.36
102,on,35.54,35.64,0.1000000000000014,0.0799999999999983,2,2,0.0500000000000007,0.342467431489426,0.0799999999999983,35.59
103,television,35.72,36.24,0.5200000000000031,0.0399999999999991,2,10,0.05200000000000031,0.3798860822875888,0.03999999999999915,35.980000000000004
104,to,36.28,36.34,0.0600000000000022,0.0399999999999991,2,2,0.0300000000000011,0.2394924177992118,0.03999999999999915,36.31
105,respond,36.38,36.84,0.4600000000000008,0.019999999999996,2,7,0.06571428571428582,0.3313545741944345,0.01999999999999602,36.61
106,to,36.86,36.94,0.0799999999999983,0.0399999999999991,2,2,0.03999999999999915,0.2683567368585622,0.03999999999999915,36.9
107,the,36.98,37.04,0.0600000000000022,0.0600000000000022,2,3,0.020000000000000732,0.2491620288952013,0.060000000000002274,37.01
108,many,37.1,37.32,0.2199999999999988,0.0600000000000022,2,4,0.0549999999999997,0.710362933431415,0.060000000000002274,37.21
109,commercials,37.38,37.9,0.519999999999996,0.0200000000000031,2,11,0.04727272727272691,0.2261377531736574,0.020000000000003126,37.64
110,for,37.92,38.0,0.0799999999999983,0.0600000000000022,2,3,0.0266666666666661,0.1824596692851934,0.060000000000002274,37.96
111,ronald,38.06,38.34,0.2800000000000011,0.0399999999999991,2,6,0.04666666666666685,0.4550862673751451,0.03999999999999915,38.2
112,reagan,38.38,38.74,0.3599999999999994,0.0399999999999991,2,6,0.059999999999999894,0.4879743536683525,0.03999999999999915,38.56
113,which,38.78,38.96,0.1799999999999997,0.0399999999999991,2,5,0.035999999999999935,0.2558921284420823,0.03999999999999915,38.870000000000005
114,have,39.0,39.12,0.1199999999999974,0.0399999999999991,2,4,0.02999999999999935,0.4751290670950583,0.03999999999999915,39.06
115,been,39.16,39.32,0.1600000000000037,0.0600000000000022,2,4,0.040000000000000924,0.4762789813900794,0.060000000000002274,39.239999999999995
116,bought,39.38,39.64,0.259999999999998,0.019999999999996,2,6,0.043333333333333,0.3809960797370268,0.01999999999999602,39.510000000000005
