Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude
0,yeah,0.32,0.32,0.0,5.0,1,4,0.0,
1,the,5.32,5.38,0.0599999999999996,0.1000000000000005,1,3,0.10526315789473546,0.2462512280544211
2,thing,5.48,5.64,0.1599999999999992,0.04,1,5,0.168421052631577,0.8413141099227318
3,that,5.68,5.82,0.1400000000000005,0.6600000000000001,1,4,0.18421052631578894,0.7203142916847619
4,i'm,6.48,6.6,0.1199999999999992,0.04,1,3,0.21052631578947092,0.26523169260781393
5,just,6.64,6.74,0.1000000000000005,0.0199999999999995,1,4,0.13157894736842085,0.424595246184531
6,gonna,6.76,6.88,0.1200000000000001,0.0600000000000005,1,5,0.1263157894736835,0.26350748919044537
7,emphasize,6.94,7.4,0.4599999999999999,0.0599999999999996,1,9,0.2690058479532145,0.29555301817117907
8,from,7.46,7.54,0.08,0.0199999999999995,1,4,0.10526315789473616,0.30104172363433884
9,the,7.56,7.62,0.0600000000000005,0.0599999999999996,1,3,0.10526315789473703,0.36658365865001263
10,start,7.68,8.0,0.3200000000000003,0.2799999999999993,1,5,0.336842105263156,0.33302176095466307
11,that,8.28,8.4,0.120000000000001,0.0199999999999995,1,4,0.15789473684210553,0.23778151928034016
12,i,8.42,8.44,0.0199999999999995,0.0600000000000005,1,1,0.10526315789473352,0.3332148405751399
13,think,8.5,8.66,0.1600000000000001,0.0199999999999995,1,5,0.16842105263157792,0.29451999110096977
14,is,8.68,8.78,0.0999999999999996,0.0400000000000009,1,2,0.2631578947368393,0.33706637948216206
15,the,8.82,8.88,0.0600000000000005,0.0399999999999991,1,3,0.10526315789473703,0.22276140379134185
16,really,8.92,9.12,0.1999999999999993,0.1000000000000014,1,6,0.17543859649122628,0.4676735744877412
17,hard,9.22,9.54,0.3199999999999985,0.0400000000000009,1,4,0.4210526315789426,0.35535436377481244
18,thing,9.58,9.84,0.2599999999999998,0.08,1,5,0.27368421052631375,0.2163144211689087
19,for,9.92,10.1,0.1799999999999997,0.7200000000000006,1,3,0.3157894736842079,0.13428120578683214
20,well,10.82,10.96,0.1400000000000005,0.0199999999999995,1,4,0.18421052631578894,0.4571597728705551
21,for,10.98,11.08,0.0999999999999996,0.0399999999999991,1,3,0.17543859649122623,0.19997356917547182
22,engineers,11.12,11.6,0.4800000000000004,0.0199999999999995,1,9,0.2807017543859633,0.5940226168239181
23,but,11.62,11.7,0.08,0.0400000000000009,1,3,0.14035087719298153,0.3681533070051865
24,especially,11.74,12.1,0.3599999999999994,0.0600000000000005,1,10,0.1894736842105247,0.2578099062034211
25,the,12.16,12.22,0.0600000000000005,0.0399999999999991,1,3,0.10526315789473703,0.19062374004912086
26,non,12.26,12.54,0.2799999999999993,0.0400000000000009,1,3,0.49122807017543413,0.43792806165394904
27,engineers,12.58,13.14,0.5600000000000005,0.6199999999999992,1,9,0.3274853801169572,0.24002933271463137
28,is,13.76,13.96,0.200000000000001,0.0399999999999991,1,2,0.5263157894736834,0.41043435438110165
29,that,14.0,14.24,0.2400000000000002,0.3599999999999994,1,4,0.31578947368420873,0.5354616662331141
30,the,14.6,14.68,0.08,0.0999999999999996,1,3,0.14035087719298153,0.4011894882587751
31,advent,14.78,15.22,0.4400000000000013,0.0399999999999991,1,6,0.3859649122807003,0.35500258796632256
32,of,15.26,15.36,0.0999999999999996,0.0600000000000005,1,2,0.2631578947368393,0.18967788199426508
33,these,15.42,15.58,0.1600000000000001,0.0399999999999991,1,5,0.16842105263157792,0.2990736795453741
34,a,15.62,15.74,0.120000000000001,0.0600000000000005,1,1,0.6315789473684221,0.19302969558607835
35,i,15.8,15.86,0.0599999999999987,0.1000000000000014,1,1,0.3157894736842016,0.3360570352394025
36,systems,15.96,16.62,0.6600000000000001,0.0999999999999978,1,7,0.49624060150375626,0.1725082487013981
37,are,16.72,16.84,0.120000000000001,0.0399999999999991,1,3,0.21052631578947406,0.18818583910819653
38,really,16.88,17.08,0.1999999999999993,0.0800000000000018,1,6,0.17543859649122628,0.4021714325467737
39,requiring,17.16,17.8,0.6400000000000006,0.1999999999999993,1,9,0.37426900584795114,0.31185744340638377
40,us,18.0,18.22,0.2199999999999988,0.3800000000000025,1,2,0.5789473684210457,0.3810966909094184
41,as,18.6,18.76,0.1600000000000001,0.0799999999999983,1,2,0.42105263157894485,0.26873706439553874
42,people,18.84,19.34,0.5,0.120000000000001,1,6,0.43859649122806726,0.18297941045295385
43,to,19.46,19.54,0.0799999999999983,0.0800000000000018,1,2,0.21052631578946782,0.10815641866373842
44,formalize,19.62,20.38,0.759999999999998,0.3000000000000007,1,9,0.44444444444444037,0.4472440690895639
45,what,20.68,20.86,0.1799999999999997,0.0399999999999991,1,4,0.2368421052631559,0.440917361492799
46,we,20.9,20.98,0.0800000000000018,0.0799999999999983,1,2,0.21052631578947706,0.42857103933441826
47,think,21.06,21.26,0.2000000000000028,0.0199999999999995,1,5,0.21052631578947523,0.24925877526215784
48,are,21.28,21.36,0.0799999999999983,0.0600000000000022,1,3,0.14035087719297853,0.2170420670392738
49,successful,21.42,21.94,0.5199999999999996,0.0599999999999987,1,10,0.27368421052631375,0.1328008545454547
50,outcomes,22.0,22.6,0.6000000000000014,0.3200000000000003,1,8,0.3947368421052615,0.15412538835365197
51,in,22.92,23.04,0.1199999999999974,0.0399999999999991,1,2,0.3157894736842016,0.1697368951730005
52,ways,23.08,23.28,0.2000000000000028,0.0,1,4,0.26315789473684403,0.7371526483881962
53,that,23.28,23.36,0.0799999999999983,0.0199999999999995,1,4,0.10526315789473391,0.593114815893318
54,we,23.38,23.44,0.0600000000000022,0.0599999999999987,1,2,0.15789473684211,0.5482865712224575
55,just,23.5,23.6,0.1000000000000014,0.0599999999999987,1,4,0.13157894736842202,0.28237317217796126
56,haven't,23.66,23.9,0.2399999999999984,0.0400000000000027,1,7,0.18045112781954648,0.45166657116763803
57,had,23.94,24.14,0.1999999999999993,0.0399999999999991,1,3,0.35087719298245257,0.2804641422466514
58,two,24.18,24.3,0.120000000000001,0.0399999999999991,1,3,0.21052631578947406,0.1111915420317329
59,before,24.34,24.74,0.3999999999999986,0.3399999999999998,1,6,0.35087719298245257,0.07500232656517142
60,so,25.08,25.18,0.1000000000000014,0.1000000000000014,1,2,0.26315789473684403,0.10157438958826517
61,when,25.28,25.44,0.1600000000000001,0.0999999999999978,1,4,0.21052631578947242,0.6357992514921016
62,will,25.54,25.7,0.1600000000000001,0.0399999999999991,1,4,0.21052631578947242,0.997060092861602
63,the,25.74,25.82,0.0800000000000018,0.0599999999999987,1,3,0.1403508771929847,0.6866619226055858
64,a,25.88,25.98,0.1000000000000014,0.0799999999999983,1,1,0.5263157894736881,0.2624794149559832
65,i,26.06,26.1,0.0400000000000027,0.1199999999999974,1,1,0.2105263157894865,0.3922271382830718
66,work,26.22,26.5,0.2800000000000011,0.620000000000001,1,4,0.3684210526315779,0.0658464232419115
67,time,27.12,27.32,0.1999999999999993,0.1400000000000005,1,4,0.2631578947368394,0.10924095370768341
68,so,27.46,27.54,0.0799999999999983,0.0399999999999991,1,2,0.21052631578946782,0.14498126282955484
69,we've,27.58,27.74,0.1600000000000001,0.0600000000000022,1,5,0.16842105263157792,0.4289617260777217
70,seen,27.8,28.12,0.3200000000000003,0.0999999999999978,1,4,0.42105263157894496,0.7232510674463738
71,that,28.22,28.46,0.240000000000002,0.0799999999999983,1,4,0.31578947368421106,0.5676135895683212
72,a,28.54,28.66,0.120000000000001,0.0599999999999987,1,1,0.6315789473684221,0.27061715257399027
73,i,28.72,28.78,0.0600000000000022,0.0799999999999983,1,1,0.31578947368422,0.46440400970618184
74,specifically,28.86,29.34,0.4800000000000004,0.0800000000000018,1,12,0.21052631578947248,0.1288880477070509
75,work,29.42,29.62,0.1999999999999993,0.0399999999999991,1,4,0.2631578947368394,0.38697693887718454
76,when,29.66,29.78,0.120000000000001,0.0199999999999995,1,4,0.15789473684210553,0.3219535472711707
77,we,29.8,29.86,0.0599999999999987,0.0800000000000018,1,2,0.1578947368421008,0.48037077291170704
78,have,29.94,30.24,0.2999999999999971,0.2000000000000028,1,4,0.3947368421052567,0.23846909270745484
79,large,30.44,30.82,0.379999999999999,0.0399999999999991,1,5,0.39999999999999636,0.4994832026734653
80,data,30.86,31.12,0.2600000000000015,0.0399999999999991,1,4,0.34210526315789447,0.4403522555714245
81,set,31.16,31.48,0.3200000000000003,0.3200000000000003,1,3,0.5614035087719266,0.34851227985896766
82,clearly,31.8,32.14,0.3399999999999998,0.0600000000000022,1,7,0.25563909774435906,0.39855634183814176
83,defined,32.2,32.52,0.3200000000000003,0.0599999999999951,1,7,0.24060150375939712,0.24609804755825512
84,tasks,32.58,33.06,0.480000000000004,0.2800000000000011,1,5,0.5052631578947376,0.12459079536420305
85,and,33.34,33.44,0.0999999999999943,0.0,1,3,0.1754385964912169,0.2438821777798603
86,we,33.44,33.52,0.0800000000000054,0.0399999999999991,1,2,0.2105263157894865,0.4773659144693297
87,can,33.56,33.66,0.0999999999999943,0.0800000000000054,1,3,0.1754385964912169,0.36360919239277795
88,know,33.74,33.86,0.1199999999999974,0.0399999999999991,1,4,0.1578947368421008,0.5214030290899613
