,Unnamed: 0.1,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,time,post_space
0,0,we,1.3,1.36,0.06,4.54,2,2,0.03,0.6506925375596933,1.33,4.54
1,1,the,5.9,5.9,0.0,8.86,2,3,0.0,,5.9,8.86
2,2,the,14.76,14.76,0.0,0.5600000000000005,2,3,0.0,,14.76,0.5600000000000005
3,3,for,15.32,15.44,0.1199999999999992,0.0400000000000009,2,3,0.03999999999999974,0.2998328209343048,15.379999999999999,0.040000000000000924
4,4,london,15.48,15.78,0.2999999999999989,0.0400000000000009,2,6,0.049999999999999815,0.4619623118085106,15.629999999999999,0.040000000000000924
5,5,i,15.82,15.86,0.0399999999999991,0.1400000000000005,2,1,0.0399999999999991,0.4318604844771112,15.84,0.14000000000000057
6,6,talked,16.0,16.26,0.2600000000000015,0.0,2,6,0.043333333333333585,0.2180664667720465,16.130000000000003,0.0
7,7,about,16.26,16.46,0.1999999999999993,0.0799999999999983,2,5,0.039999999999999855,0.4704676961397671,16.36,0.0799999999999983
8,8,visualization,16.54,17.22,0.6799999999999997,0.0800000000000018,2,13,0.052307692307692284,0.2381281409252778,16.88,0.08000000000000185
9,9,today,17.3,17.54,0.2399999999999984,0.2200000000000024,2,5,0.04799999999999968,0.0275429728562137,17.42,0.22000000000000242
10,10,and,17.76,18.06,0.2999999999999971,0.0400000000000027,2,3,0.09999999999999903,0.2402438821632,17.91,0.0400000000000027
11,11,i,18.1,18.16,0.0599999999999987,0.0599999999999987,2,1,0.0599999999999987,0.1732141261663632,18.130000000000003,0.05999999999999872
12,12,think,18.22,18.42,0.2000000000000028,0.0799999999999983,2,5,0.040000000000000556,0.1684255823076728,18.32,0.0799999999999983
13,13,the,18.5,18.62,0.120000000000001,0.5399999999999991,2,3,0.040000000000000334,0.2502641329058485,18.560000000000002,0.5399999999999991
14,14,beautiful,19.16,19.54,0.379999999999999,0.0199999999999995,1,9,0.04222222222222211,0.3368188530741021,19.35,0.019999999999999574
15,15,thing,19.56,19.68,0.120000000000001,0.0199999999999995,1,5,0.024000000000000198,0.2370115619513796,19.619999999999997,0.019999999999999574
16,16,about,19.7,19.84,0.1400000000000005,0.0599999999999987,1,5,0.0280000000000001,0.4123961487431238,19.77,0.05999999999999872
17,17,data,19.9,20.1,0.2000000000000028,0.0199999999999995,1,4,0.0500000000000007,0.2338439329529993,20.0,0.019999999999999574
18,18,visualisation,20.12,20.76,0.6400000000000006,0.139999999999997,1,13,0.04923076923076927,0.1659082448044784,20.44,0.13999999999999702
19,19,is,20.9,21.06,0.1600000000000001,0.0600000000000022,1,2,0.08000000000000004,0.1965571489493841,20.979999999999997,0.060000000000002274
20,20,that,21.12,21.24,0.1199999999999974,0.0200000000000031,1,4,0.02999999999999935,0.3197967318731609,21.18,0.020000000000003126
21,21,it,21.26,21.32,0.0599999999999987,0.0399999999999991,1,2,0.02999999999999935,0.2869601324517819,21.29,0.03999999999999915
22,22,can,21.36,21.48,0.120000000000001,0.0799999999999983,1,3,0.040000000000000334,0.075086035934326,21.42,0.0799999999999983
23,23,tell,21.56,21.78,0.2200000000000024,0.0599999999999987,1,4,0.0550000000000006,0.1213879670480659,21.67,0.05999999999999872
24,24,you,21.84,21.96,0.120000000000001,0.5,1,3,0.040000000000000334,0.4673107051782814,21.9,0.5
25,25,answers,22.46,22.84,0.379999999999999,0.0199999999999995,1,7,0.054285714285714146,0.2308289181630319,22.65,0.019999999999999574
26,26,to,22.86,22.94,0.0800000000000018,0.1199999999999974,1,2,0.0400000000000009,0.0729652744059816,22.9,0.11999999999999744
27,27,questions,23.06,23.48,0.4200000000000017,0.0199999999999995,1,9,0.046666666666666856,0.1665769584539279,23.27,0.019999999999999574
28,28,you,23.5,23.58,0.0799999999999983,0.0400000000000027,1,3,0.0266666666666661,0.1552336033542993,23.54,0.0400000000000027
29,29,didn't,23.62,23.8,0.1799999999999997,0.0399999999999991,1,6,0.029999999999999947,0.16913189706307,23.71,0.03999999999999915
30,30,even,23.84,24.04,0.1999999999999993,0.0600000000000022,1,4,0.04999999999999982,0.1779016833565612,23.939999999999998,0.060000000000002274
31,31,know,24.1,24.22,0.1199999999999974,0.0400000000000027,1,4,0.02999999999999935,0.2411439662988922,24.16,0.0400000000000027
32,32,you,24.26,24.34,0.0799999999999983,0.1000000000000014,1,3,0.0266666666666661,0.1362053749741291,24.3,0.10000000000000142
33,33,had,24.44,24.8,0.3599999999999994,0.6400000000000006,1,3,0.11999999999999979,0.0432156003941962,24.62,0.6400000000000006
34,34,one,25.44,25.6,0.1600000000000001,0.0199999999999995,1,3,0.053333333333333365,0.4288289551371761,25.520000000000003,0.019999999999999574
35,35,of,25.62,25.68,0.0599999999999987,0.0399999999999991,1,2,0.02999999999999935,0.5443194708542985,25.65,0.03999999999999915
36,36,the,25.72,25.78,0.0600000000000022,0.0799999999999983,1,3,0.020000000000000732,0.2020913345547789,25.75,0.0799999999999983
37,37,themes,25.86,26.24,0.379999999999999,0.120000000000001,1,6,0.06333333333333317,0.2809365875410241,26.049999999999997,0.120000000000001
38,38,in,26.36,26.5,0.1400000000000005,0.0799999999999983,1,2,0.07000000000000026,0.290262404809485,26.43,0.0799999999999983
39,39,our,26.58,26.7,0.120000000000001,0.0600000000000022,1,3,0.040000000000000334,0.1913489088113995,26.64,0.060000000000002274
40,40,work,26.76,27.04,0.2799999999999976,0.0800000000000018,1,4,0.0699999999999994,0.1955024612064048,26.9,0.08000000000000185
41,41,is,27.12,27.36,0.2399999999999984,0.379999999999999,1,2,0.1199999999999992,0.1744934289339456,27.240000000000002,0.379999999999999
42,42,the,27.74,27.82,0.0800000000000018,0.0599999999999987,1,3,0.02666666666666727,0.0728169061535046,27.78,0.05999999999999872
43,43,multi,27.88,28.16,0.2800000000000011,0.0199999999999995,1,5,0.056000000000000216,0.419920076372988,28.02,0.019999999999999574
44,44,disciplinary,28.18,28.78,0.6000000000000014,0.0799999999999983,1,12,0.05000000000000012,0.1529102461389176,28.48,0.0799999999999983
45,45,aspect,28.86,29.26,0.4000000000000021,0.0199999999999995,1,6,0.06666666666666701,0.0917967654876072,29.060000000000002,0.019999999999999574
46,46,of,29.28,29.38,0.0999999999999978,0.0600000000000022,1,2,0.0499999999999989,0.0826741094804416,29.33,0.060000000000002274
47,47,it,29.44,29.56,0.1199999999999974,0.0800000000000018,1,2,0.0599999999999987,0.0407809393294545,29.5,0.08000000000000185
48,48,that,29.64,29.82,0.1799999999999997,0.3999999999999986,1,4,0.04499999999999992,0.1490266711723302,29.73,0.3999999999999986
49,49,you,30.22,30.32,0.1000000000000014,0.0199999999999995,1,3,0.0333333333333338,0.2083646230823282,30.27,0.019999999999999574
50,50,know,30.34,30.44,0.1000000000000014,0.0399999999999991,1,4,0.02500000000000035,0.2547006257869333,30.39,0.03999999999999915
51,51,you,30.48,30.54,0.0599999999999987,0.0399999999999991,1,3,0.019999999999999567,0.197477314246765,30.509999999999998,0.03999999999999915
52,52,can,30.58,30.68,0.1000000000000014,0.0599999999999987,1,3,0.0333333333333338,0.1405146263125136,30.63,0.05999999999999872
53,53,bring,30.74,30.94,0.2000000000000028,0.0399999999999991,1,5,0.040000000000000556,0.2932991743368607,30.84,0.03999999999999915
54,54,to,30.98,31.08,0.0999999999999978,0.0800000000000018,1,2,0.0499999999999989,0.1492855798581029,31.03,0.08000000000000185
55,55,bear,31.16,31.44,0.2800000000000011,0.1600000000000001,1,4,0.07000000000000027,0.2525521880554043,31.3,0.16000000000000014
56,56,design,31.6,32.28,0.6799999999999997,0.4200000000000017,1,6,0.11333333333333329,0.2733377196062113,31.94,0.4200000000000017
57,57,art,32.7,33.18,0.4799999999999969,0.2999999999999971,2,3,0.15999999999999895,0.1998807886588841,32.94,0.29999999999999716
58,58,sociology,33.48,34.2,0.720000000000006,0.0799999999999983,1,9,0.08000000000000067,0.2107505472229714,33.84,0.0799999999999983
59,59,even,34.28,34.58,0.2999999999999971,0.4600000000000008,1,4,0.07499999999999928,0.2191028334413532,34.43,0.46000000000000085
60,60,psychology,35.04,35.44,0.3999999999999986,0.0399999999999991,1,10,0.039999999999999855,0.1009699065310184,35.239999999999995,0.03999999999999915
61,61,psycho,35.48,35.78,0.3000000000000042,0.019999999999996,1,6,0.050000000000000704,0.1521174551522482,35.629999999999995,0.01999999999999602
62,62,perception,35.8,36.38,0.5800000000000054,0.5799999999999983,1,10,0.05800000000000054,0.1615415803861451,36.09,0.5799999999999983
63,63,and,36.96,37.32,0.3599999999999994,0.1599999999999966,1,3,0.11999999999999979,0.3425649798078463,37.14,0.1599999999999966
64,64,all,37.48,37.7,0.2200000000000059,0.0399999999999991,1,3,0.0733333333333353,1.0,37.59,0.03999999999999915
65,65,of,37.74,37.84,0.1000000000000014,0.0599999999999951,1,2,0.0500000000000007,0.3296875338049233,37.790000000000006,0.05999999999999517
66,66,that,37.9,38.1,0.2000000000000028,0.0799999999999983,1,4,0.0500000000000007,0.359363474548508,38.0,0.0799999999999983
67,67,ends,38.18,38.38,0.2000000000000028,0.019999999999996,1,4,0.0500000000000007,0.1939834078609465,38.28,0.01999999999999602
68,68,up,38.4,38.54,0.1400000000000005,0.1000000000000014,1,2,0.07000000000000026,0.2291996936973012,38.47,0.10000000000000142
69,69,giving,38.64,38.86,0.2199999999999988,0.0200000000000031,1,6,0.036666666666666466,0.2828984874193107,38.75,0.020000000000003126
70,70,you,38.88,38.92,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.3049874559877815,38.900000000000006,0.03999999999999915
71,71,a,38.96,39.0,0.0399999999999991,0.0799999999999983,1,1,0.0399999999999991,0.3337574542071814,38.980000000000004,0.0799999999999983
72,72,view,39.08,39.32,0.240000000000002,0.0399999999999991,1,4,0.0600000000000005,0.269943131990745,39.2,0.03999999999999915
73,73,of,39.36,39.46,0.1000000000000014,0.0799999999999983,1,2,0.0500000000000007,0.300936355451106,39.41,0.0799999999999983
74,74,data,39.54,39.86,0.3200000000000003,0.3999999999999986,1,4,0.08000000000000007,0.4000459498016823,39.7,0.3999999999999986
75,75,that,40.26,40.4,0.1400000000000005,0.0200000000000031,1,4,0.03500000000000013,0.1948423433966069,40.33,0.020000000000003126
76,76,is,40.42,40.5,0.0799999999999983,0.0399999999999991,1,2,0.03999999999999915,0.2693487047107569,40.46,0.03999999999999915
77,77,holistic,40.54,41.12,0.5799999999999983,0.1400000000000005,1,8,0.07249999999999979,0.13462814250632,40.83,0.14000000000000057
78,78,so,41.26,41.38,0.1200000000000045,0.1199999999999974,1,2,0.06000000000000225,0.2144232423318251,41.32,0.11999999999999744
79,79,that,41.5,41.68,0.1799999999999997,0.3800000000000025,1,4,0.04499999999999992,0.319892186541188,41.59,0.38000000000000256
80,80,you,42.06,42.14,0.0799999999999983,0.0399999999999991,1,3,0.0266666666666661,0.2993482176935523,42.1,0.03999999999999915
81,81,don't,42.18,42.32,0.1400000000000005,0.0200000000000031,1,5,0.0280000000000001,0.8238692515971959,42.25,0.020000000000003126
82,82,have,42.34,42.42,0.0799999999999983,0.019999999999996,1,4,0.019999999999999574,0.3286051425939001,42.38,0.01999999999999602
83,83,to,42.44,42.5,0.0600000000000022,0.0600000000000022,1,2,0.0300000000000011,0.3752618132374716,42.47,0.060000000000002274
84,84,go,42.56,42.66,0.0999999999999943,0.1000000000000014,1,2,0.04999999999999715,0.6291755230222297,42.61,0.10000000000000142
85,85,in,42.76,42.86,0.1000000000000014,0.0399999999999991,1,2,0.0500000000000007,0.426672773592853,42.81,0.03999999999999915
86,86,with,42.9,43.0,0.1000000000000014,0.0200000000000031,1,4,0.02500000000000035,0.2722200287002195,42.95,0.020000000000003126
87,87,a,43.02,43.06,0.0399999999999991,0.0599999999999951,1,1,0.0399999999999991,0.1277605826439681,43.040000000000006,0.05999999999999517
88,88,particular,43.12,43.74,0.6200000000000045,0.0599999999999951,1,10,0.06200000000000046,0.1752952058523384,43.43,0.05999999999999517
89,89,question,43.8,44.26,0.4600000000000008,0.0399999999999991,1,8,0.0575000000000001,0.160668256245237,44.03,0.03999999999999915
90,90,as,44.3,44.44,0.1400000000000005,0.0800000000000054,1,2,0.07000000000000026,0.093640116554623,44.37,0.0800000000000054
91,91,often,44.52,44.8,0.279999999999994,0.0400000000000062,1,5,0.055999999999998794,0.2260407870830829,44.66,0.04000000000000625
92,92,happens,44.84,45.22,0.3799999999999954,0.0200000000000031,1,7,0.054285714285713625,0.1659764527324512,45.03,0.020000000000003126
93,93,and,45.24,45.34,0.1000000000000014,0.0399999999999991,1,3,0.0333333333333338,0.1238622317041381,45.290000000000006,0.03999999999999915
94,94,statistical,45.38,45.9,0.519999999999996,0.0399999999999991,1,11,0.04727272727272691,0.0646051121083221,45.64,0.03999999999999915
95,95,analysis,45.94,46.54,0.6000000000000014,0.3200000000000003,1,8,0.07500000000000018,0.1364292550329562,46.239999999999995,0.3200000000000003
96,96,but,46.86,46.98,0.1199999999999974,0.0400000000000062,1,3,0.039999999999999133,0.3133773985333299,46.92,0.04000000000000625
97,97,instead,47.02,47.38,0.3599999999999994,0.0599999999999951,1,7,0.05142857142857134,0.5094907704053947,47.2,0.05999999999999517
98,98,you,47.44,47.48,0.0399999999999991,0.0600000000000022,1,3,0.013333333333333032,0.4255837107892687,47.459999999999994,0.060000000000002274
99,99,start,47.54,47.72,0.1799999999999997,0.0399999999999991,1,5,0.035999999999999935,0.3296964403256723,47.629999999999995,0.03999999999999915
100,100,to,47.76,47.82,0.0600000000000022,0.1199999999999974,1,2,0.0300000000000011,0.1172444433796181,47.79,0.11999999999999744
101,101,see,47.94,48.12,0.1799999999999997,0.0800000000000054,1,3,0.059999999999999894,0.1462385429378638,48.03,0.0800000000000054
102,102,the,48.2,48.26,0.0599999999999951,0.0800000000000054,1,3,0.019999999999998366,0.2997113382040887,48.230000000000004,0.0800000000000054
103,103,whole,48.34,48.74,0.3999999999999986,0.1799999999999997,1,5,0.07999999999999971,0.2211936723791813,48.540000000000006,0.17999999999999972
104,104,and,48.92,49.1,0.1799999999999997,0.0399999999999991,1,3,0.059999999999999894,0.3227689927431117,49.010000000000005,0.03999999999999915
105,105,you,49.14,49.2,0.0600000000000022,0.0399999999999991,1,3,0.020000000000000732,0.3297072830465841,49.17,0.03999999999999915
106,106,start,49.24,49.42,0.1799999999999997,0.0599999999999951,1,5,0.035999999999999935,0.2341482261705886,49.33,0.05999999999999517
107,107,to,49.48,49.54,0.0600000000000022,0.0799999999999983,1,2,0.0300000000000011,0.1056157911617119,49.51,0.0799999999999983
108,108,realize,49.62,50.04,0.4200000000000017,0.0799999999999983,1,7,0.06000000000000024,0.5294382631571558,49.83,0.0799999999999983
109,109,interesting,50.12,50.5,0.3800000000000025,0.0600000000000022,1,11,0.034545454545454775,0.2876508929688184,50.31,0.060000000000002274
110,110,things,50.56,50.78,0.2199999999999988,0.0,1,6,0.036666666666666466,0.2583135330463955,50.67,0.0
111,111,that,50.78,50.86,0.0799999999999983,0.0,1,4,0.019999999999999574,0.1622773612466409,50.82,0.0
112,112,you,50.86,50.92,0.0600000000000022,0.0599999999999951,1,3,0.020000000000000732,0.1418023764448064,50.89,0.05999999999999517
113,113,weren't,50.98,51.16,0.1799999999999997,0.0200000000000031,1,7,0.02571428571428567,0.2388057280022591,51.06999999999999,0.020000000000003126
114,114,even,51.18,51.36,0.1799999999999997,0.0399999999999991,1,4,0.04499999999999992,0.1299501207680963,51.269999999999996,0.03999999999999915
115,115,looking,51.4,51.66,0.259999999999998,0.0600000000000022,1,7,0.03714285714285686,0.0261584131413183,51.53,0.060000000000002274
116,116,for,51.72,51.92,0.2000000000000028,0.9399999999999976,1,3,0.0666666666666676,0.0201127936673762,51.82,0.9399999999999977
117,117,visualisation,52.86,53.5,0.6400000000000006,0.0799999999999983,2,13,0.04923076923076927,0.3711447446324986,53.18,0.0799999999999983
118,118,is,53.58,53.8,0.2199999999999988,0.1000000000000014,2,2,0.1099999999999994,0.3442007822872265,53.69,0.10000000000000142
119,119,a,53.9,54.02,0.1200000000000045,0.279999999999994,2,1,0.1200000000000045,0.3406535906671089,53.96,0.27999999999999403
120,120,kind,54.3,54.6,0.3000000000000042,0.0,2,4,0.07500000000000105,0.177532405729507,54.45,0.0
121,121,of,54.6,54.76,0.1599999999999966,0.2800000000000011,2,2,0.0799999999999983,0.1854233687480939,54.68,0.28000000000000114
122,122,way,55.04,55.26,0.2199999999999988,0.0399999999999991,1,3,0.07333333333333293,0.6102303093497677,55.15,0.03999999999999915
123,123,of,55.3,55.38,0.0800000000000054,0.0599999999999951,1,2,0.0400000000000027,0.5101557306913144,55.34,0.05999999999999517
124,124,investigating,55.44,56.1,0.6600000000000037,0.0599999999999951,1,13,0.05076923076923105,0.2443873756570998,55.769999999999996,0.05999999999999517
125,125,all,56.16,56.32,0.1600000000000037,0.0399999999999991,1,3,0.053333333333334565,0.2657695073247659,56.239999999999995,0.03999999999999915
126,126,sorts,56.36,56.58,0.2199999999999988,0.0,1,5,0.04399999999999976,0.0403918913385559,56.47,0.0
127,127,of,56.58,56.64,0.0600000000000022,0.0799999999999983,1,2,0.0300000000000011,0.0600426734492613,56.61,0.0799999999999983
128,128,questions,56.72,57.24,0.5200000000000031,0.1999999999999957,1,9,0.05777777777777812,0.0191273703392767,56.980000000000004,0.19999999999999574
129,129,so,57.44,57.62,0.1799999999999997,0.5800000000000054,2,2,0.08999999999999984,0.3226313565715373,57.53,0.5800000000000054
130,130,one,58.2,58.42,0.2199999999999988,0.0399999999999991,1,3,0.07333333333333293,0.5704820562071565,58.31,0.03999999999999915
