,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
0,or,6.84,6.98,2,0.14000000000000057,0.07000000000000028,14.285714285714228,1.5999999999999996
1,the,8.58,8.58,3,0.0,0.0,inf,0.7400000000000002
2,i,9.32,9.4,1,0.08000000000000007,0.08000000000000007,12.49999999999999,0.08000000000000007
3,met,9.48,9.66,3,0.17999999999999972,0.05999999999999991,16.666666666666693,0.019999999999999574
4,a,9.68,9.72,1,0.040000000000000924,0.040000000000000924,24.999999999999424,0.05999999999999872
5,traveler,9.78,10.24,8,0.46000000000000085,0.05750000000000011,17.391304347826054,0.0600000000000005
6,from,10.3,10.46,4,0.16000000000000014,0.040000000000000036,24.99999999999998,0.019999999999999574
7,an,10.48,10.54,2,0.05999999999999872,0.02999999999999936,33.333333333334046,0.040000000000000924
8,antique,10.58,11.04,7,0.4599999999999991,0.06571428571428559,15.217391304347856,0.08000000000000007
9,land,11.12,11.6,4,0.4800000000000004,0.1200000000000001,8.333333333333327,0.6400000000000006
10,who,12.24,12.38,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.05999999999999872
11,said,12.44,12.76,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.6600000000000001
12,two,13.42,13.64,3,0.22000000000000064,0.07333333333333354,13.636363636363598,0.08000000000000007
13,vast,13.72,14.18,4,0.4599999999999991,0.11499999999999977,8.69565217391306,0.019999999999999574
14,and,14.2,14.3,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.09999999999999964
15,trunkless,14.4,15.0,9,0.5999999999999996,0.06666666666666662,15.000000000000009,0.11999999999999922
16,legs,15.12,15.44,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.02000000000000135
17,of,15.46,15.54,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.08000000000000007
18,stone,15.62,16.22,5,0.5999999999999996,0.11999999999999993,8.333333333333337,0.4400000000000013
19,stand,16.66,17.02,5,0.35999999999999943,0.07199999999999988,13.88888888888891,0.019999999999999574
20,in,17.04,17.12,2,0.08000000000000185,0.040000000000000924,24.999999999999424,0.019999999999999574
21,the,17.14,17.2,3,0.05999999999999872,0.019999999999999574,50.000000000001066,0.03999999999999915
22,desert,17.24,17.64,6,0.40000000000000213,0.06666666666666703,14.99999999999992,1.1999999999999993
23,near,18.84,19.04,4,0.1999999999999993,0.04999999999999982,20.00000000000007,0.03999999999999915
24,them,19.08,19.22,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.060000000000002274
25,on,19.28,19.36,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.019999999999999574
26,the,19.38,19.44,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.0799999999999983
27,sand,19.52,20.04,4,0.5199999999999996,0.1299999999999999,7.692307692307699,0.35999999999999943
28,half,20.4,20.72,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.060000000000002274
29,sunk,20.78,21.18,4,0.3999999999999986,0.09999999999999964,10.000000000000036,0.5599999999999987
30,a,21.74,21.84,1,0.10000000000000142,0.10000000000000142,9.999999999999858,0.10000000000000142
31,shattered,21.94,22.34,9,0.3999999999999986,0.04444444444444429,22.50000000000008,0.03999999999999915
32,visage,22.38,22.74,6,0.35999999999999943,0.05999999999999991,16.666666666666693,0.060000000000002274
33,lies,22.8,23.3,4,0.5,0.125,8.0,0.8999999999999986
34,who's,24.2,24.42,5,0.22000000000000242,0.04400000000000048,22.727272727272478,0.09999999999999787
35,frown,24.52,24.98,5,0.46000000000000085,0.09200000000000016,10.869565217391283,0.05999999999999872
36,and,25.04,25.14,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.05999999999999872
37,rickled,25.2,25.62,7,0.4200000000000017,0.06000000000000024,16.6666666666666,0.03999999999999915
38,lip,25.66,25.96,3,0.3000000000000007,0.10000000000000024,9.999999999999977,0.46000000000000085
39,and,26.42,26.56,3,0.13999999999999702,0.04666666666666567,21.428571428571885,0.10000000000000142
40,sneer,26.66,27.22,5,0.5599999999999987,0.11199999999999974,8.928571428571448,0.08000000000000185
41,of,27.3,27.42,2,0.120000000000001,0.0600000000000005,16.66666666666653,0.0799999999999983
42,cold,27.5,27.82,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.03999999999999915
43,command,27.86,28.42,7,0.5600000000000023,0.08000000000000032,12.499999999999948,0.8199999999999967
44,tell,29.24,29.46,4,0.22000000000000242,0.055000000000000604,18.18181818181798,0.05999999999999872
45,that,29.52,29.64,4,0.120000000000001,0.03000000000000025,33.33333333333306,0.019999999999999574
46,it's,29.66,29.78,4,0.120000000000001,0.03000000000000025,33.33333333333306,0.0799999999999983
47,scopped,29.86,30.32,7,0.46000000000000085,0.06571428571428584,15.217391304347798,0.019999999999999574
48,her,30.34,30.48,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.5799999999999983
49,well,31.06,31.32,4,0.26000000000000156,0.06500000000000039,15.384615384615293,0.0799999999999983
50,those,31.4,31.62,5,0.22000000000000242,0.04400000000000048,22.727272727272478,0.03999999999999915
51,passions,31.66,32.08,8,0.41999999999999815,0.05249999999999977,19.047619047619133,0.03999999999999915
52,read,32.12,32.44,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.8599999999999994
53,which,33.3,33.48,5,0.17999999999999972,0.03599999999999994,27.77777777777782,0.060000000000002274
54,yet,33.54,33.72,3,0.17999999999999972,0.05999999999999991,16.666666666666693,0.03999999999999915
55,survive,33.76,34.4,7,0.6400000000000006,0.09142857142857151,10.937499999999991,0.759999999999998
56,stamped,35.16,35.78,7,0.6200000000000045,0.08857142857142922,11.290322580645078,0.03999999999999915
57,on,35.82,35.92,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.03999999999999915
58,these,35.96,36.18,5,0.21999999999999886,0.043999999999999775,22.727272727272844,0.060000000000002274
59,lifeless,36.24,36.76,8,0.519999999999996,0.0649999999999995,15.384615384615502,0.060000000000002274
60,things,36.82,37.36,6,0.5399999999999991,0.08999999999999986,11.111111111111128,1.1000000000000014
