,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
0,aussie,0.78,1.16,6,0.3799999999999999,0.06333333333333331,15.789473684210531,0.040000000000000036
1,man,1.2,1.44,3,0.24,0.08,12.5,0.06000000000000005
2,dies,1.5,2.04,4,0.54,0.135,7.4074074074074066,0.18000000000000016
3,by,2.22,2.42,2,0.19999999999999973,0.09999999999999987,10.000000000000014,0.10000000000000009
4,persea,2.52,3.06,6,0.54,0.09000000000000001,11.11111111111111,0.14000000000000012
5,bish,3.2,3.58,4,0.3799999999999999,0.09499999999999997,10.526315789473687,0.16000000000000014
6,shelley,3.74,4.18,7,0.4399999999999995,0.06285714285714279,15.909090909090928,5.720000000000001
7,the,9.9,9.9,3,0.0,0.0,inf,0.9199999999999999
8,i,10.82,10.94,1,0.11999999999999922,0.11999999999999922,8.333333333333387,0.20000000000000107
9,met,11.14,11.36,3,0.21999999999999886,0.07333333333333296,13.636363636363706,0.040000000000000924
10,a,11.4,11.44,1,0.03999999999999915,0.03999999999999915,25.000000000000533,0.08000000000000007
11,traveller,11.52,12.04,9,0.5199999999999996,0.057777777777777733,17.30769230769232,0.040000000000000924
12,from,12.08,12.28,4,0.1999999999999993,0.04999999999999982,20.00000000000007,0.040000000000000924
13,an,12.32,12.38,2,0.0600000000000005,0.03000000000000025,33.33333333333306,0.05999999999999872
14,antique,12.44,13.0,7,0.5600000000000005,0.08000000000000007,12.49999999999999,0.019999999999999574
15,land,13.02,13.54,4,0.5199999999999996,0.1299999999999999,7.692307692307699,0.08000000000000007
16,who,13.62,13.78,3,0.16000000000000014,0.05333333333333338,18.749999999999982,0.08000000000000007
17,said,13.86,14.28,4,0.41999999999999993,0.10499999999999998,9.523809523809526,0.5
18,two,14.78,15.0,3,0.22000000000000064,0.07333333333333354,13.636363636363598,0.09999999999999964
19,vast,15.1,15.62,4,0.5199999999999996,0.1299999999999999,7.692307692307699,0.040000000000000924
20,and,15.66,15.76,3,0.09999999999999964,0.033333333333333215,30.000000000000107,0.09999999999999964
21,trunkless,15.86,16.4,9,0.5399999999999991,0.05999999999999991,16.666666666666693,0.10000000000000142
22,legs,16.5,16.9,4,0.3999999999999986,0.09999999999999964,10.000000000000036,0.0400000000000027
