,time,amplitude,pitch
0,9.37,0.05221923186711016,63.74649031734924
1,9.389999999999999,0.0914347262970209,
2,9.41,0.22785031951918636,
3,9.43,0.42676293258122117,106.84991256819234
4,9.54,0.4258896240959591,106.89677998024924
5,9.579999999999998,0.43613247718430204,110.5286819486128
6,9.620000000000001,0.11821384024398866,93.3534409278383
7,9.66,0.25342503789221216,
8,9.704999999999998,0.47268587648879234,
9,9.715,0.5635405280251106,162.46576952088913
10,9.725,0.5470747666061462,134.3288809343489
11,9.735,,
12,9.857500000000002,0.3288058146869668,133.7679850550096
13,9.9725,0.42871718198719827,115.56493951896488
14,10.0875,0.5282819847771173,94.49077204496388
15,10.2025,0.47939981050828795,78.5365717532573
16,10.3575,0.11482124477960927,136.2635410238393
17,10.3925,0.3140215942139813,121.4699003155791
18,10.4275,0.4505148645266955,92.51375530204285
19,10.4625,0.43613990201202735,89.36493679556786
20,10.51,0.5523141415357139,88.4540165797811
21,10.53,0.4990708167574301,85.0962953422485
22,10.55,0.46740697871647785,88.89492766208802
23,10.57,0.48479756821630826,90.28959236357032
24,10.657499999999999,0.5838458082419871,100.11704300932553
25,10.7725,0.37990205944084604,107.34130460796091
26,10.8875,0.40989811337384885,114.3212497863653
27,11.002500000000001,0.1552238598704003,
28,11.2,0.49269965991445813,94.62306532664493
29,11.32,0.4370345506971844,88.82578966476602
30,11.44,0.38650357623712844,79.91990157672281
31,11.559999999999999,0.18953748699737283,82.09810707433796
32,12.294999999999998,0.06283474182603428,88.26803767519574
33,12.325,0.14310178900837675,89.62387503861584
34,12.355,0.6883287005821288,119.47511272481754
35,12.385000000000002,0.6850173957808234,106.25924496809685
36,12.52,0.44156049613718723,
37,12.600000000000001,0.6274167195971324,90.5547125073143
38,12.68,0.39792046219794663,85.63834809983466
39,12.760000000000002,0.1441703570841182,82.17930971022267
40,13.485000000000001,0.2291102959490407,92.22043087061665
41,13.535,0.24321529037223688,
42,13.585,0.6851006450795778,101.94992513394148
43,13.635,0.7000641842336306,112.58626578011837
44,13.815,0.6299371682764869,101.78076157340266
45,13.925,0.5193405813945068,101.236132995206
46,14.035,0.4044558307389261,
47,14.145,0.18743056290966997,
48,14.252500000000001,0.5732355576185344,98.3918829502658
49,14.2775,0.41174677145415717,88.73683550000948
50,14.302499999999998,0.3329134973434745,88.38132187340311
51,14.3275,0.3951820970918542,86.9441081867122
52,14.497499999999999,0.27856307688228077,
53,14.6525,0.356320951091791,104.72477721804529
54,14.807500000000001,0.322686096761753,91.01375616285445
55,14.962499999999999,0.31149906332452015,
56,15.182500000000001,0.47506493235857505,95.22735609101365
57,15.267500000000002,0.43191652713480766,94.69210798178722
58,15.3525,0.2309420925226069,83.80214992791002
59,15.4375,0.32421121877568404,
60,15.51,0.49893807745438545,90.65354138365524
61,15.53,0.26939463429629995,81.43755865103554
62,15.55,0.16161598055255083,77.56217545618898
