,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
0,uh,1.62,1.62,2,0.0,0.0,inf,2.76
1,uh,4.38,4.42,2,0.040000000000000036,0.020000000000000018,49.99999999999996,2.1799999999999997
2,uh,6.6,6.64,2,0.040000000000000036,0.020000000000000018,49.99999999999996,8.0
3,i,14.64,14.76,1,0.11999999999999922,0.11999999999999922,8.333333333333387,0.120000000000001
4,met,14.88,15.06,3,0.17999999999999972,0.05999999999999991,16.666666666666693,0.03999999999999915
5,a,15.1,15.14,1,0.040000000000000924,0.040000000000000924,24.999999999999424,0.09999999999999964
6,traveler,15.24,16.0,8,0.7599999999999998,0.09499999999999997,10.526315789473687,0.9800000000000004
7,from,16.98,17.2,4,0.21999999999999886,0.054999999999999716,18.181818181818276,0.03999999999999915
8,an,17.24,17.32,2,0.08000000000000185,0.040000000000000924,24.999999999999424,0.0799999999999983
9,antique,17.4,18.08,7,0.6799999999999997,0.0971428571428571,10.294117647058828,0.14000000000000057
10,land,18.22,18.68,4,0.46000000000000085,0.11500000000000021,8.695652173913027,0.019999999999999574
11,who,18.7,18.8,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.120000000000001
12,said,18.92,19.28,4,0.35999999999999943,0.08999999999999986,11.111111111111128,2.4599999999999973
13,to,21.74,21.94,2,0.20000000000000284,0.10000000000000142,9.999999999999858,0.5
14,fast,22.44,22.92,4,0.4800000000000004,0.1200000000000001,8.333333333333327,0.259999999999998
15,and,23.18,23.38,3,0.1999999999999993,0.06666666666666643,15.000000000000053,0.240000000000002
16,trentless,23.62,24.32,9,0.6999999999999993,0.0777777777777777,12.85714285714287,0.120000000000001
17,legs,24.44,24.94,4,0.5,0.125,8.0,0.03999999999999915
18,of,24.98,25.1,2,0.120000000000001,0.0600000000000005,16.66666666666653,0.09999999999999787
19,stone,25.2,25.76,5,0.5600000000000023,0.11200000000000046,8.928571428571392,0.41999999999999815
20,stand,26.18,26.72,5,0.5399999999999991,0.10799999999999983,9.259259259259274,0.0400000000000027
21,in,26.76,26.86,2,0.09999999999999787,0.049999999999998934,20.000000000000426,0.03999999999999915
22,the,26.9,26.98,3,0.08000000000000185,0.026666666666667282,37.49999999999913,0.0799999999999983
23,desert,27.06,27.56,6,0.5,0.08333333333333333,12.0,4.280000000000001
24,near,31.84,32.06,4,0.22000000000000242,0.055000000000000604,18.18181818181798,0.0799999999999983
25,them,32.14,32.36,4,0.21999999999999886,0.054999999999999716,18.181818181818276,0.28000000000000114
26,on,32.64,32.76,2,0.11999999999999744,0.05999999999999872,16.666666666667023,0.060000000000002274
27,the,32.82,32.9,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.10000000000000142
28,sand,33.0,33.54,4,0.5399999999999991,0.1349999999999998,7.407407407407419,0.8000000000000043
29,half,34.34,34.68,4,0.3399999999999963,0.08499999999999908,11.76470588235307,0.10000000000000142
30,son,34.78,35.14,3,0.35999999999999943,0.11999999999999982,8.333333333333346,1.2199999999999989
31,a,36.36,36.46,1,0.10000000000000142,0.10000000000000142,9.999999999999858,0.10000000000000142
32,shattered,36.56,37.18,9,0.6199999999999974,0.06888888888888861,14.516129032258124,0.14000000000000057
33,visit,37.32,37.76,5,0.4399999999999977,0.08799999999999955,11.363636363636422,0.0
34,july,37.76,38.08,4,0.3200000000000003,0.08000000000000007,12.49999999999999,1.6600000000000037
35,who's,39.74,40.0,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.10000000000000142
36,frown,40.1,40.68,5,0.5799999999999983,0.11599999999999966,8.62068965517244,0.03999999999999915
37,and,40.72,40.86,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.259999999999998
38,rinkled,41.12,41.74,7,0.6200000000000045,0.08857142857142922,11.290322580645078,0.1599999999999966
39,lip,41.9,42.24,3,0.3400000000000034,0.11333333333333447,8.823529411764618,0.10000000000000142
40,and,42.34,42.48,3,0.13999999999999346,0.04666666666666449,21.42857142857243,0.17999999999999972
41,sneer,42.66,43.38,5,0.720000000000006,0.14400000000000118,6.944444444444387,0.05999999999999517
42,of,43.44,43.54,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.1600000000000037
43,cold,43.7,44.28,4,0.5799999999999983,0.14499999999999957,6.896551724137951,0.0799999999999983
44,command,44.36,44.88,7,0.5200000000000031,0.07428571428571473,13.46153846153838,2.1799999999999997
45,terrible,47.06,47.46,8,0.3999999999999986,0.04999999999999982,20.00000000000007,0.03999999999999915
46,that,47.5,47.64,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.01999999999999602
47,it,47.66,47.78,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.060000000000002274
48,scoped,47.84,48.4,6,0.5599999999999952,0.09333333333333253,10.714285714285806,0.35999999999999943
49,will,48.76,49.22,4,0.46000000000000085,0.11500000000000021,8.695652173913027,0.1600000000000037
50,those,49.38,49.82,5,0.4399999999999977,0.08799999999999955,11.363636363636422,0.11999999999999744
51,passions,49.94,50.62,8,0.6799999999999997,0.08499999999999996,11.764705882352946,0.10000000000000142
52,red,50.72,51.02,3,0.30000000000000426,0.10000000000000142,9.999999999999858,0.1599999999999966
53,which,51.18,51.42,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.0799999999999983
54,yet,51.5,51.74,3,0.240000000000002,0.08000000000000067,12.499999999999897,0.0799999999999983
55,survive,51.82,52.38,7,0.5600000000000023,0.08000000000000032,12.499999999999948,3.8399999999999963
56,the,56.22,56.22,3,0.0,0.0,inf,1.0600000000000023
57,stamp,57.28,57.78,5,0.5,0.1,10.0,0.01999999999999602
58,done,57.8,58.04,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.03999999999999915
59,these,58.08,58.46,5,0.38000000000000256,0.07600000000000051,13.157894736842017,0.10000000000000142
60,life,58.56,58.98,4,0.4199999999999946,0.10499999999999865,9.523809523809646,0.0800000000000054
