,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
0,i,2.64,2.74,1,0.10000000000000009,0.10000000000000009,9.999999999999991,0.09999999999999964
1,met,2.84,3.0,3,0.16000000000000014,0.05333333333333338,18.749999999999982,0.020000000000000018
2,a,3.02,3.06,1,0.040000000000000036,0.040000000000000036,24.99999999999998,0.06000000000000005
3,traveller,3.12,3.64,9,0.52,0.05777777777777778,17.307692307692307,0.08000000000000007
4,from,3.72,3.9,4,0.17999999999999972,0.04499999999999993,22.222222222222257,0.020000000000000018
5,an,3.92,4.0,2,0.08000000000000007,0.040000000000000036,24.99999999999998,0.08000000000000007
6,antique,4.08,4.56,7,0.47999999999999954,0.0685714285714285,14.583333333333348,0.040000000000000036
7,land,4.6,5.0,4,0.40000000000000036,0.10000000000000009,9.999999999999991,0.019999999999999574
8,who,5.02,5.12,3,0.10000000000000053,0.03333333333333351,29.99999999999984,0.09999999999999964
9,said,5.22,5.5,4,0.28000000000000025,0.07000000000000006,14.285714285714272,0.7199999999999998
10,too,6.22,6.38,3,0.16000000000000014,0.05333333333333338,18.749999999999982,0.16000000000000014
11,vast,6.54,7.12,4,0.5800000000000001,0.14500000000000002,6.896551724137931,0.040000000000000036
12,and,7.16,7.3,3,0.13999999999999968,0.04666666666666656,21.428571428571477,0.10000000000000053
13,trumples,7.4,7.94,8,0.54,0.0675,14.814814814814813,0.07999999999999918
14,legs,8.02,8.46,4,0.4400000000000013,0.11000000000000032,9.090909090909065,0.05999999999999872
15,of,8.52,8.62,2,0.09999999999999964,0.04999999999999982,20.00000000000007,0.08000000000000007
16,stone,8.7,9.26,5,0.5600000000000005,0.1120000000000001,8.92857142857142,0.0600000000000005
17,stand,9.32,9.78,5,0.4599999999999991,0.09199999999999982,10.869565217391326,0.02000000000000135
18,in,9.8,9.88,2,0.08000000000000007,0.040000000000000036,24.99999999999998,0.03999999999999915
19,the,9.92,9.98,3,0.0600000000000005,0.020000000000000167,49.99999999999959,0.05999999999999872
20,desert,10.04,10.5,6,0.46000000000000085,0.07666666666666681,13.043478260869541,0.8200000000000003
21,near,11.32,11.52,4,0.1999999999999993,0.04999999999999982,20.00000000000007,0.08000000000000007
22,them,11.6,11.84,4,0.2400000000000002,0.06000000000000005,16.666666666666654,0.2400000000000002
23,on,12.08,12.24,2,0.16000000000000014,0.08000000000000007,12.49999999999999,0.03999999999999915
24,the,12.28,12.34,3,0.0600000000000005,0.020000000000000167,49.99999999999959,0.08000000000000007
25,sand,12.42,12.96,4,0.5400000000000009,0.13500000000000023,7.407407407407395,0.23999999999999844
26,half,13.2,13.44,4,0.2400000000000002,0.06000000000000005,16.666666666666654,0.0600000000000005
27,sunk,13.5,13.88,4,0.3800000000000008,0.0950000000000002,10.526315789473662,0.21999999999999886
28,a,14.1,14.18,1,0.08000000000000007,0.08000000000000007,12.49999999999999,0.08000000000000007
29,shattered,14.26,14.72,9,0.46000000000000085,0.051111111111111204,19.565217391304312,0.05999999999999872
30,visage,14.78,15.28,6,0.5,0.08333333333333333,12.0,0.14000000000000057
31,lies,15.42,15.96,4,0.5400000000000009,0.13500000000000023,7.407407407407395,0.1999999999999993
32,whose,16.16,16.42,5,0.26000000000000156,0.05200000000000031,19.230769230769116,0.0799999999999983
33,frown,16.5,17.0,5,0.5,0.1,10.0,0.03999999999999915
34,and,17.04,17.14,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.17999999999999972
35,regal,17.32,17.7,5,0.379999999999999,0.0759999999999998,13.15789473684214,0.6999999999999993
36,and,18.4,18.54,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.08000000000000185
37,sneer,18.62,19.2,5,0.5799999999999983,0.11599999999999966,8.62068965517244,0.03999999999999915
38,of,19.24,19.32,2,0.08000000000000185,0.040000000000000924,24.999999999999424,0.0799999999999983
39,cold,19.4,19.7,4,0.3000000000000007,0.07500000000000018,13.333333333333302,0.060000000000002274
40,command,19.76,20.28,7,0.5199999999999996,0.07428571428571422,13.461538461538472,0.3999999999999986
41,tell,20.68,21.02,4,0.33999999999999986,0.08499999999999996,11.764705882352946,0.03999999999999915
42,that,21.06,21.24,4,0.17999999999999972,0.04499999999999993,22.222222222222257,0.0400000000000027
43,it's,21.28,21.42,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.0799999999999983
44,sculptor,21.5,22.04,8,0.5399999999999991,0.0674999999999999,14.814814814814838,0.03999999999999915
45,well,22.08,22.42,4,0.3400000000000034,0.08500000000000085,11.764705882352823,0.0799999999999983
46,those,22.5,22.76,5,0.26000000000000156,0.05200000000000031,19.230769230769116,0.0799999999999983
47,passions,22.84,23.34,8,0.5,0.0625,16.0,0.03999999999999915
48,read,23.38,23.74,4,0.35999999999999943,0.08999999999999986,11.111111111111128,0.10000000000000142
49,which,23.84,24.0,5,0.16000000000000014,0.03200000000000003,31.24999999999997,0.05999999999999872
50,yet,24.06,24.26,3,0.20000000000000284,0.06666666666666761,14.999999999999787,0.05999999999999872
51,survive,24.32,24.96,7,0.6400000000000006,0.09142857142857151,10.937499999999991,0.6199999999999974
52,stamp,25.58,26.06,5,0.4800000000000004,0.09600000000000009,10.416666666666657,1.860000000000003
53,listings,27.92,28.62,8,0.6999999999999993,0.08749999999999991,11.42857142857144,3.620000000000001
54,heart,32.24,32.56,5,0.3200000000000003,0.06400000000000006,15.624999999999986,0.03999999999999915
55,that,32.6,32.74,4,0.14000000000000057,0.03500000000000014,28.571428571428456,2.9199999999999946
56,these,35.66,35.92,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.10000000000000142
57,words,36.02,36.4,5,0.37999999999999545,0.0759999999999991,13.157894736842263,2.1799999999999997
58,my,38.58,38.76,2,0.17999999999999972,0.08999999999999986,11.111111111111128,0.3200000000000003
59,name,39.08,39.56,4,0.480000000000004,0.120000000000001,8.333333333333265,0.11999999999999744
60,is,39.68,39.94,2,0.259999999999998,0.129999999999999,7.692307692307751,1.4200000000000017
61,king,41.36,41.76,4,0.3999999999999986,0.09999999999999964,10.000000000000036,0.12000000000000455
