,Unnamed: 0.1,Unnamed: 0.1.1,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude,time,pitch
0,0,0,i,10.86,11.13,100.0,0.27,1,0.27,0.0,0.5499498308375635,10.995,90.85694887870605
1,1,1,met,11.13,11.4,100.0,0.27,3,0.09000000000000001,0.0,0.47076367664378693,11.265,97.41378333349309
2,2,2,a,11.4,11.46,100.0,0.06,1,0.06,0.05999999999999872,0.18240681168883144,11.43,87.2773363500836
3,3,3,traveller,11.52,12.06,100.0,0.54,9,0.060000000000000005,0.02999999999999936,0.37733339918749614,11.79,84.1290500305741
4,4,4,from,12.09,12.3,100.0,0.21,4,0.0525,0.0,0.28502335268087964,12.195,79.80778597666928
5,5,5,an,12.3,12.45,100.0,0.15,2,0.075,0.0,0.3880503014656025,12.375,81.09070084399988
6,6,6,antique,12.45,12.99,100.0,0.54,7,0.07714285714285715,0.0,0.23805870070467114,12.72,83.11215716734684
7,7,7,land,12.99,13.56,100.0,0.57,4,0.1425,0.02999999999999936,0.2262993437903433,13.275,70.3296407241516
8,8,8,who,13.59,13.83,100.0,0.24,3,0.08,0.0,0.18263055436569023,13.71,78.65101776361227
9,9,9,said,13.83,14.4,100.0,0.57,4,0.1425,0.3899999999999988,0.26474799884191036,14.115,82.54758829111573
10,10,10,two,14.79,15.06,100.0,0.27,3,0.09000000000000001,0.0,0.4557843343500497,14.925,123.05551960464143
11,11,11,vast,15.06,15.66,100.0,0.6,4,0.15,0.0,0.4033412676531543,15.36,91.98976806280832
12,12,12,and,15.66,15.838174,100.0,0.178174,3,0.05939133333333333,0.0036519999999988784,0.25558988619545703,15.749087,83.26810423951714
13,13,13,trunk,15.841826,16.2,100.0,0.358174,5,0.0716348,0.0,0.25499058190990076,16.020913,87.69966176515777
14,14,14,loose,16.2,16.44,75.2421,0.24,5,0.048,0.0,0.2073591259356647,16.32,83.90002973945442
15,15,15,legs,16.44,16.95,100.0,0.51,4,0.1275,0.0,0.30440087669251575,16.695,86.07984533209932
16,16,16,of,16.95,17.07,100.0,0.12,2,0.06,0.0,0.20922008565611083,17.009999999999998,74.56971368516034
17,17,17,stone,17.07,17.58,100.0,0.51,5,0.10200000000000001,0.120000000000001,0.3660878273558176,17.325,82.63331692387189
18,18,18,stand,17.7,18.24,100.0,0.54,5,0.10800000000000001,0.0,0.3400154058412395,17.97,82.83287835308563
19,19,19,in,18.24,18.36,100.0,0.12,2,0.06,0.0,0.21970181817156414,18.3,79.09107660568203
20,20,20,the,18.36,18.45,100.0,0.09,3,0.03,0.0,0.16968546521912303,18.405,76.12174255182515
21,21,21,desert,18.45,18.96,100.0,0.51,6,0.085,0.7799999999999976,0.18211761765711204,18.705,76.29998989449066
22,22,22,near,19.74,19.98,100.0,0.24,4,0.06,0.0,0.46164088843820045,19.86,108.25093199050379
23,23,23,them,19.98,20.13,100.0,0.15,4,0.0375,0.0,0.5411956689481598,20.055,116.5449563231799
24,24,24,on,20.13,20.28,100.0,0.15,2,0.075,0.0,0.5796764197822741,20.205,110.07280733400042
25,25,25,the,20.28,20.4,100.0,0.12,3,0.04,0.0,0.4062716772805355,20.34,98.69473389896139
26,26,26,sand,20.4,20.97,100.0,0.57,4,0.1425,0.030000000000001137,0.3584064330824049,20.685,94.77450632623523
27,27,27,half,21.0,21.36,100.0,0.36,4,0.09,0.0,0.248548883512928,21.18,91.77636922892576
28,28,28,sunk,21.36,21.72,100.0,0.36,4,0.09,0.0,0.2230890145494599,21.54,91.42223913482161
29,29,29,a,21.72,21.81,100.0,0.09,1,0.09,0.0,0.18390780590382413,21.765,82.58196433845526
30,30,30,shattered,21.81,22.23,100.0,0.42,9,0.04666666666666666,0.0,0.2043870819292236,22.02,89.86014806589912
31,31,31,visit,22.23,22.56,100.0,0.33,5,0.066,0.0,0.2616272483964818,22.395,87.65474321088537
32,32,32,july,22.56,22.98,100.0,0.42,4,0.105,0.0,0.2408775767361035,22.77,81.14667506644608
33,33,33,is,22.98,23.34,100.0,0.36,2,0.18,0.2699999999999996,0.09466562673718971,23.16,75.85291676167627
34,34,34,whose,23.61,23.94,100.0,0.33,5,0.066,0.0,0.2084396553673686,23.775,104.35218919473148
35,35,35,frown,23.94,24.57,100.0,0.63,5,0.126,0.0,0.4019803822042853,24.255000000000003,97.42266805779025
36,36,36,and,24.57,24.72,100.0,0.15,3,0.049999999999999996,0.0,0.21998253239545618,24.645,83.19330996114697
37,37,37,wrinkled,24.72,25.23,100.0,0.51,8,0.06375,0.0,0.17432471716302406,24.975,91.89739340173237
38,38,38,lip,25.23,25.56,100.0,0.33,3,0.11,0.0,0.23104405284519677,25.395,92.54151375433963
39,39,39,and,25.56,25.71,100.0,0.15,3,0.049999999999999996,0.0,0.18486908810568006,25.635,81.36478113399585
40,40,40,sneer,25.71,26.31,100.0,0.6,5,0.12,0.0,0.3906556774267358,26.01,90.42840392673041
41,41,41,of,26.31,26.46,100.0,0.15,2,0.075,0.0,0.11975247505563631,26.385,83.60720140155475
42,42,42,cold,26.46,26.82,100.0,0.36,4,0.09,0.0,0.2684098265840703,26.64,84.2491339898134
43,43,43,command,26.82,27.45,100.0,0.63,7,0.09,0.5700000000000003,0.27834996427395714,27.135,82.21988742630788
44,44,44,tell,28.02,28.32,100.0,0.3,4,0.075,0.0,0.4667732324141627,28.17,89.95080362628097
45,45,45,that,28.32,28.53,100.0,0.21,4,0.0525,0.0,0.34952819060415324,28.425,92.78392966456049
46,46,46,it's,28.53,28.65,100.0,0.12,4,0.03,0.030000000000001137,0.0786354777167875,28.59,96.1512426818225
47,47,47,sculptor,28.68,29.28,100.0,0.6,8,0.075,0.0,0.2896649528910167,28.98,97.77940747691947
48,48,48,well,29.28,29.76,100.0,0.48,4,0.12,0.0,0.34185651039607723,29.520000000000003,95.2328955034678
49,49,49,those,29.76,30.18,100.0,0.42,5,0.08399999999999999,0.05999999999999872,0.27913406348358216,29.97,84.67434256568684
50,50,50,passions,30.24,30.72,100.0,0.48,8,0.06,0.0,0.1660091619764909,30.48,70.74556623116733
51,51,51,read,30.72,31.08,100.0,0.36,4,0.09,0.5100000000000016,0.13148184847475158,30.9,68.54233819557491
52,52,52,which,31.59,31.92,100.0,0.33,5,0.066,0.0,0.24978622114191779,31.755000000000003,89.20469621093906
53,53,53,yet,31.92,32.19,100.0,0.27,3,0.09000000000000001,0.0,0.3047139432259245,32.055,89.98713219525068
54,54,54,survive,32.19,32.97,100.0,0.78,7,0.11142857142857143,0.0,0.22953645233460496,32.58,77.9799756717321
55,55,55,stamped,32.97,33.39,100.0,0.42,7,0.06,0.0,0.22024379353381673,33.18,78.83392298891573
56,56,56,on,33.39,33.63,100.0,0.24,2,0.12,0.0,0.2896805547135856,33.510000000000005,78.08617756814289
57,57,57,these,33.63,33.99,100.0,0.36,5,0.072,0.0,0.17170749754938527,33.81,74.66459166557947
58,58,58,lifeless,33.99,34.5,100.0,0.51,8,0.06375,0.030000000000001137,0.14559930171431604,34.245000000000005,74.69093914658421
59,59,59,things,34.53,35.13,100.0,0.6,6,0.09999999999999999,0.6599999999999966,0.10333923668624248,34.83,69.68264744976506
60,60,60,the,35.79,35.97,100.0,0.18,3,0.06,0.0,0.3764390851675023,35.879999999999995,80.46374389899253
